"plot_id","stem_id","short_id","long_id","species_id","x","y","year","dbh","status_id"
"H1823",2172,NA,NA,"TOC",76,81.75,2019,13,"AS"
"H1823",2173,NA,NA,"TOC",76,82,1994,5.2,"A"
"H1823",2173,NA,NA,"TOC",76,82,2004,5.5,"AS"
"H1823",2173,NA,NA,"TOC",76,82,2011,5.8,"AL"
"H1823",2173,NA,NA,"TOC",76,82,2019,5.5,"DS"
"H1823",2174,NA,NA,"TOC",75,83.25,1994,5.4,"A"
"H1823",2174,NA,NA,"TOC",75,83.25,2004,6.8,"AS"
"H1823",2174,NA,NA,"TOC",75,83.25,2011,7.3,"AS"
"H1823",2174,NA,NA,"TOC",75,83.25,2019,7.3,"AS"
"H1823",2175,NA,NA,"TOC",74.75,82.5,1994,5.9,"A"
"H1823",2175,NA,NA,"TOC",74.75,82.5,2004,6.1,"AS"
"H1823",2175,NA,NA,"TOC",74.75,82.5,2011,6,"DS"
"H1823",2175,NA,NA,"TOC",74.75,82.5,2019,5.6,"DS"
"H1823",2176,NA,NA,"TOC",74.75,82.25,1994,12.8,"A"
"H1823",2176,NA,NA,"TOC",74.75,82.25,2004,15.3,"AS"
"H1823",2176,NA,NA,"TOC",74.75,82.25,2011,16.8,"AS"
"H1823",2176,NA,NA,"TOC",74.75,82.25,2019,17.4,"AS"
"H1823",2177,NA,NA,"TOC",74,82,1994,5.4,"A"
"H1823",2177,NA,NA,"TOC",74,82,2004,5.7,"AS"
"H1823",2177,NA,NA,"TOC",74,82,2011,5.7,"AS"
"H1823",2177,NA,NA,"TOC",74,82,2019,5.4,"DS"
"H1823",2178,NA,NA,"TOC",73.5,83,1994,5.6,"A"
"H1823",2178,NA,NA,"TOC",73.5,83,2004,6.6,"AS"
"H1823",2178,NA,NA,"TOC",73.5,83,2011,7.4,"AS"
"H1823",2178,NA,NA,"TOC",73.5,83,2019,6.8,"AS"
"H1823",2179,NA,NA,"TOC",72.75,81.75,1994,9.7,"A"
"H1823",2179,NA,NA,"TOC",72.75,81.75,2004,11.2,"AS"
"H1823",2179,NA,NA,"TOC",72.75,81.75,2011,12.3,"AS"
"H1823",2179,NA,NA,"TOC",72.75,81.75,2019,12.8,"AS"
"H1823",218,NA,NA,"TOC",84,8.75,2011,7.5,"AS"
"H1823",218,NA,NA,"TOC",84,8.75,2019,9.4,"AS"
"H1823",2180,NA,NA,"ABA",72,82.25,1994,6.2,"A"
"H1823",2180,NA,NA,"ABA",72,82.25,2004,8,"AS"
"H1823",2180,NA,NA,"ABA",72,82.25,2011,8.7,"AS"
"H1823",2180,NA,NA,"ABA",72,82.25,2019,8.7,"DS"
"H1823",2181,NA,NA,"ABA",72.5,83,1994,6.7,"A"
"H1823",2181,NA,NA,"ABA",72.5,83,2004,8.2,"AS"
"H1823",2181,NA,NA,"ABA",72.5,83,2011,9.4,"AS"
"H1823",2181,NA,NA,"ABA",72.5,83,2019,9.9,"AS"
"H1823",2182,NA,NA,"ABA",73,86.25,1994,9.5,"A"
"H1823",2182,NA,NA,"ABA",73,86.25,2004,12.1,"AS"
"H1823",2182,NA,NA,"ABA",73,86.25,2011,13.8,"AS"
"H1823",2182,NA,NA,"ABA",73,86.25,2019,15.3,"AS"
"H1823",2183,NA,NA,"ABA",74.5,85.5,1994,9.3,"A"
"H1823",2183,NA,NA,"ABA",74.5,85.5,2004,13.7,"AS"
"H1823",2183,NA,NA,"ABA",74.5,85.5,2011,16.6,"AS"
"H1823",2183,NA,NA,"ABA",74.5,85.5,2019,19.3,"AS"
"H1823",2184,NA,NA,"ABA",74,86.25,2004,6.4,"AS"
"H1823",2184,NA,NA,"ABA",74,86.25,2011,7.8,"AS"
"H1823",2184,NA,NA,"ABA",74,86.25,2019,7.8,"AS"
"H1823",2185,NA,NA,"ABA",70.25,88.5,1994,11.4,"A"
"H1823",2185,NA,NA,"ABA",70.25,88.5,2004,9.1,"AL"
"H1823",2185,NA,NA,"ABA",70.25,88.5,2011,9.5,"AL"
"H1823",2185,NA,NA,"ABA",70.25,88.5,2019,10.4,"AL"
"H1823",2186,NA,NA,"TOC",70.75,85.75,1994,7,"A"
"H1823",2186,NA,NA,"TOC",70.75,85.75,2004,11.7,"AL"
"H1823",2186,NA,NA,"TOC",70.75,85.75,2011,12,"AL"
"H1823",2186,NA,NA,"TOC",70.75,85.75,2019,12.1,"AL"
"H1823",2187,NA,NA,"TOC",70.5,84,2011,5.3,"AS"
"H1823",2187,NA,NA,"TOC",70.5,84,2019,5.5,"AS"
"H1823",2188,NA,NA,"ABA",75,86.75,2011,6.2,"AS"
"H1823",2188,NA,NA,"ABA",75,86.75,2019,6.5,"AS"
"H1823",2189,NA,NA,"TOC",72.75,88,2011,5.6,"AS"
"H1823",2189,NA,NA,"TOC",72.75,88,2019,5.6,"AS"
"H1823",219,NA,NA,"ABA",85,3.75,2011,7,"AS"
"H1823",219,NA,NA,"ABA",85,3.75,2019,7.8,"DS"
"H1823",2190,NA,NA,"PTR",80,80.5,2004,16,"AS"
"H1823",2190,NA,NA,"PTR",80,80.5,2011,19,"AS"
"H1823",2190,NA,NA,"PTR",80,80.5,2019,23.1,"AS"
"H1823",2191,NA,NA,"PTR",77,88,1994,14.7,"A"
"H1823",2191,NA,NA,"PTR",77,88,2004,12.3,"AS"
"H1823",2191,NA,NA,"PTR",77,88,2011,16.8,"AS"
"H1823",2191,NA,NA,"PTR",77,88,2019,22,"AS"
"H1823",2192,NA,NA,"PTR",76.75,88.5,1994,10,"A"
"H1823",2192,NA,NA,"PTR",76.75,88.5,2004,18.3,"AS"
"H1823",2192,NA,NA,"PTR",76.75,88.5,2011,24.6,"AS"
"H1823",2192,NA,NA,"PTR",76.75,88.5,2019,29.4,"AS"
"H1823",2193,NA,NA,"PTR",79.75,82.75,1994,8,"A"
"H1823",2193,NA,NA,"PTR",79.75,82.75,2004,8.4,"AS"
"H1823",2193,NA,NA,"PTR",79.75,82.75,2011,9,"AS"
"H1823",2193,NA,NA,"PTR",79.75,82.75,2019,9.1,"AS"
"H1823",2194,NA,NA,"PTR",79.25,81.5,1994,14.9,"A"
"H1823",2194,NA,NA,"PTR",79.25,81.5,2004,17.2,"AS"
"H1823",2194,NA,NA,"PTR",79.25,81.5,2011,20.1,"AS"
"H1823",2194,NA,NA,"PTR",79.25,81.5,2019,23.8,"AS"
"H1823",2195,NA,NA,"PTR",78.75,81.75,1994,10.4,"A"
"H1823",2195,NA,NA,"PTR",78.75,81.75,2004,12,"AS"
"H1823",2195,NA,NA,"PTR",78.75,81.75,2011,14.1,"AS"
"H1823",2195,NA,NA,"PTR",78.75,81.75,2019,15.9,"AS"
"H1823",2196,NA,NA,"PTR",79.25,80.25,1994,11.9,"A"
"H1823",2196,NA,NA,"PTR",79.25,80.25,2004,13.4,"AS"
"H1823",2196,NA,NA,"PTR",79.25,80.25,2011,15.6,"AS"
"H1823",2196,NA,NA,"PTR",79.25,80.25,2019,19.8,"AS"
"H1823",2197,NA,"PtI163","PTR",79.75,80.25,1994,11.2,"A"
"H1823",2197,NA,"PtI163","PTR",79.75,80.25,2004,13.8,"AS"
"H1823",2197,NA,"PtI163","PTR",79.75,80.25,2011,16,"AS"
"H1823",2197,NA,"PtI163","PTR",79.75,80.25,2019,17.4,"AS"
"H1823",2198,NA,NA,"ABA",81,84.5,1994,5,"A"
"H1823",2198,NA,NA,"ABA",81,84.5,2004,NA,"AS"
"H1823",2198,NA,NA,"ABA",81,84.5,2011,25.3,"AS"
"H1823",2198,NA,NA,"ABA",81,84.5,2019,25,"DF"
"H1823",2199,NA,NA,"ABA",82.75,83,1994,10.3,"A"
"H1823",2199,NA,NA,"ABA",82.75,83,2004,11,"AS"
"H1823",2199,NA,NA,"ABA",82.75,83,2011,NA,"DF"
"H1823",22,NA,NA,"ABA",3.91,3.03,2019,5.1,"AS"
"H1823",220,NA,NA,"ABA",83.75,5,2011,8.8,"AS"
"H1823",220,NA,NA,"ABA",83.75,5,2019,12.7,"AS"
"H1823",2200,NA,NA,"ABA",85,85,1994,11.1,"AS"
"H1823",2200,NA,NA,"ABA",85,85,2004,11.6,"AS"
"H1823",2200,NA,NA,"ABA",85,85,2011,13.1,"AS"
"H1823",2200,NA,NA,"ABA",85,85,2019,14.8,"AS"
"H1823",2201,NA,NA,"TOC",87,81.75,1994,10.7,"A"
"H1823",2201,NA,NA,"TOC",87,81.75,2004,12.7,"AS"
"H1823",2201,NA,NA,"TOC",87,81.75,2011,14.4,"AS"
"H1823",2201,NA,NA,"TOC",87,81.75,2019,15.2,"AS"
"H1823",2202,NA,NA,"TOC",87,82.75,1994,12.2,"A"
"H1823",2202,NA,NA,"TOC",87,82.75,2004,15.5,"AS"
"H1823",2202,NA,NA,"TOC",87,82.75,2011,18.3,"AS"
"H1823",2202,NA,NA,"TOC",87,82.75,2019,20.6,"AS"
"H1823",2203,NA,NA,"TOC",86.75,83.5,1994,5.1,"A"
"H1823",2203,NA,NA,"TOC",86.75,83.5,2004,6.7,"AS"
"H1823",2203,NA,NA,"TOC",86.75,83.5,2011,8.5,"AS"
"H1823",2203,NA,NA,"TOC",86.75,83.5,2019,9.5,"AS"
"H1823",2204,NA,NA,"TOC",87.75,83.25,1994,7.3,"A"
"H1823",2204,NA,NA,"TOC",87.75,83.25,2004,9.4,"AS"
"H1823",2204,NA,NA,"TOC",87.75,83.25,2011,11.8,"AS"
"H1823",2204,NA,NA,"TOC",87.75,83.25,2019,13.5,"AS"
"H1823",2205,NA,NA,"ABA",89.5,82.75,1994,9.6,"A"
"H1823",2205,NA,NA,"ABA",89.5,82.75,2004,11.8,"AS"
"H1823",2205,NA,NA,"ABA",89.5,82.75,2011,13.8,"AS"
"H1823",2205,NA,NA,"ABA",89.5,82.75,2019,14.8,"AS"
"H1823",2206,NA,NA,"TOC",88,80.75,1994,8.5,"A"
"H1823",2206,NA,NA,"TOC",88,80.75,2004,10.4,"AS"
"H1823",2206,NA,NA,"TOC",88,80.75,2011,12.3,"AS"
"H1823",2206,NA,NA,"TOC",88,80.75,2019,12.8,"AS"
"H1823",2207,NA,NA,"ABA",88.75,80.25,1994,7.4,"A"
"H1823",2207,NA,NA,"ABA",88.75,80.25,2004,8.3,"AS"
"H1823",2207,NA,NA,"ABA",88.75,80.25,2011,8.8,"AS"
"H1823",2207,NA,NA,"ABA",88.75,80.25,2019,9.1,"AS"
"H1823",2208,NA,NA,"ABA",87,80.75,1994,8.8,"A"
"H1823",2208,NA,NA,"ABA",87,80.75,2004,10.5,"AS"
"H1823",2208,NA,NA,"ABA",87,80.75,2011,12.2,"AS"
"H1823",2208,NA,NA,"ABA",87,80.75,2019,12.2,"AS"
"H1823",2209,NA,NA,"TOC",86.5,81.25,2011,5.7,"AF"
"H1823",2209,NA,NA,"TOC",86.5,81.25,2019,5.2,"DF"
"H1823",221,NA,NA,"ABA",82.88,1.16,2019,5.5,"AS"
"H1823",2210,NA,NA,"ABA",88,86.5,2011,5.8,"AS"
"H1823",2210,NA,NA,"ABA",88,86.5,2019,8.7,"AS"
"H1823",2211,NA,NA,"ABA",88.25,87,2011,5.8,"AS"
"H1823",2211,NA,NA,"ABA",88.25,87,2019,8.2,"AS"
"H1823",2212,NA,NA,"PTR",80.25,82.25,1994,16.5,"A"
"H1823",2212,NA,NA,"PTR",80.25,82.25,2004,21.2,"AS"
"H1823",2212,NA,NA,"PTR",80.25,82.25,2011,24.4,"AS"
"H1823",2212,NA,NA,"PTR",80.25,82.25,2019,27.4,"AS"
"H1823",2213,NA,NA,"PTR",89.75,88.25,1994,51.2,"A"
"H1823",2213,NA,NA,"PTR",89.75,88.25,2004,54.2,"DS"
"H1823",2213,NA,NA,"PTR",89.75,88.25,2011,54.8,"DS"
"H1823",2213,NA,NA,"PTR",89.75,88.25,2019,53.8,"DS"
"H1823",2214,NA,NA,"ABA",82.75,86.25,1994,18.7,"A"
"H1823",2214,NA,NA,"ABA",82.75,86.25,2004,NA,"DF"
"H1823",2215,NA,NA,"ABA",82.55,84.13,2019,5.5,"AS"
"H1823",2216,NA,NA,"TOC",98,80.25,2004,5.8,"AS"
"H1823",2216,NA,NA,"TOC",98,80.25,2011,6.8,"AS"
"H1823",2216,NA,NA,"TOC",98,80.25,2019,7.2,"AS"
"H1823",2217,NA,NA,"ABA",95.75,81.75,2004,6.6,"AS"
"H1823",2217,NA,NA,"ABA",95.75,81.75,2011,8,"AS"
"H1823",2217,NA,NA,"ABA",95.75,81.75,2019,8.8,"AS"
"H1823",2218,NA,NA,"ABA",94.25,82,2004,6.2,"AS"
"H1823",2218,NA,NA,"ABA",94.25,82,2011,7.1,"AS"
"H1823",2218,NA,NA,"ABA",94.25,82,2019,7.1,"AS"
"H1823",2219,NA,NA,"ABA",95.5,80.25,2004,5.8,"AS"
"H1823",2219,NA,NA,"ABA",95.5,80.25,2011,6.6,"AS"
"H1823",2219,NA,NA,"ABA",95.5,80.25,2019,5.8,"DF"
"H1823",222,NA,NA,"ABA",88.77,5.57,2019,5.7,"AS"
"H1823",2220,NA,NA,"TOC",93.75,81,1994,22.8,"A"
"H1823",2220,NA,NA,"TOC",93.75,81,2004,22.9,"AS"
"H1823",2220,NA,NA,"TOC",93.75,81,2011,26,"AS"
"H1823",2220,NA,NA,"TOC",93.75,81,2019,26.4,"AS"
"H1823",2221,NA,NA,"PTR",94.75,82,1994,6.9,"A"
"H1823",2221,NA,NA,"PTR",94.75,82,2004,7.4,"AS"
"H1823",2221,NA,NA,"PTR",94.75,82,2011,7.5,"DS"
"H1823",2221,NA,NA,"PTR",94.75,82,2019,7.5,"DS"
"H1823",2222,NA,NA,"ABA",92.75,81.25,1994,9.9,"A"
"H1823",2222,NA,NA,"ABA",92.75,81.25,2004,11.8,"AS"
"H1823",2222,NA,NA,"ABA",92.75,81.25,2011,13,"AS"
"H1823",2222,NA,NA,"ABA",92.75,81.25,2019,13.6,"AS"
"H1823",2223,NA,NA,"ABA",92.5,82.25,1994,6,"A"
"H1823",2223,NA,NA,"ABA",92.5,82.25,2004,8.2,"AS"
"H1823",2223,NA,NA,"ABA",92.5,82.25,2011,9.7,"AS"
"H1823",2223,NA,NA,"ABA",92.5,82.25,2019,10.7,"AS"
"H1823",2224,NA,NA,"TOC",91.5,82,1994,5.4,"A"
"H1823",2224,NA,NA,"TOC",91.5,82,2004,6.5,"AS"
"H1823",2224,NA,NA,"TOC",91.5,82,2011,7.4,"AS"
"H1823",2224,NA,NA,"TOC",91.5,82,2019,7.4,"AS"
"H1823",2225,NA,NA,"ABA",90.5,81.75,1994,5.2,"A"
"H1823",2225,NA,NA,"ABA",90.5,81.75,2004,6,"AL"
"H1823",2225,NA,NA,"ABA",90.5,81.75,2011,NA,"DF"
"H1823",2226,NA,NA,"ABA",92.25,84,1994,6.7,"A"
"H1823",2226,NA,NA,"ABA",92.25,84,2004,8.2,"AS"
"H1823",2226,NA,NA,"ABA",92.25,84,2011,10.1,"AS"
"H1823",2226,NA,NA,"ABA",92.25,84,2019,11.7,"AS"
"H1823",2227,NA,NA,"TOC",93,85.25,1994,5.8,"A"
"H1823",2227,NA,NA,"TOC",93,85.25,2004,5.2,"AS"
"H1823",2227,NA,NA,"TOC",93,85.25,2011,5.9,"AS"
"H1823",2227,NA,NA,"TOC",93,85.25,2019,5.9,"AS"
"H1823",2228,NA,NA,"TOC",93.75,86.25,2004,7.5,"AS"
"H1823",2228,NA,NA,"TOC",93.75,86.25,2011,9,"AS"
"H1823",2228,NA,NA,"TOC",93.75,86.25,2019,9.6,"AS"
"H1823",2229,NA,NA,"TOC",94.75,85.75,1994,20.2,"A"
"H1823",2229,NA,NA,"TOC",94.75,85.75,2004,22.7,"AS"
"H1823",2229,NA,NA,"TOC",94.75,85.75,2011,24.5,"AS"
"H1823",2229,NA,NA,"TOC",94.75,85.75,2019,25.7,"AS"
"H1823",223,NA,NA,"ABA",81.77,0.92,2019,6.9,"AS"
"H1823",2230,NA,NA,"PTR",94.5,86.25,1994,7.3,"A"
"H1823",2230,NA,NA,"PTR",94.5,86.25,2004,8.6,"AS"
"H1823",2230,NA,NA,"PTR",94.5,86.25,2011,9.6,"AL"
"H1823",2230,NA,NA,"PTR",94.5,86.25,2019,10.6,"AL"
"H1823",2231,NA,NA,"TOC",97,85,1994,13.4,"A"
"H1823",2231,NA,NA,"TOC",97,85,2004,15.2,"AS"
"H1823",2231,NA,NA,"TOC",97,85,2011,16.8,"AS"
"H1823",2231,NA,NA,"TOC",97,85,2019,17.8,"AS"
"H1823",2232,NA,NA,"TOC",98.25,86.25,2004,5.6,"AL"
"H1823",2232,NA,NA,"TOC",98.25,86.25,2011,6.7,"AS"
"H1823",2232,NA,NA,"TOC",98.25,86.25,2019,8,"AS"
"H1823",2233,NA,NA,"TOC",98,87.25,2004,6.5,"AS"
"H1823",2233,NA,NA,"TOC",98,87.25,2011,7.9,"AS"
"H1823",2233,NA,NA,"TOC",98,87.25,2019,8.5,"AS"
"H1823",2234,NA,NA,"TOC",97,88,2004,9.7,"AS"
"H1823",2234,NA,NA,"TOC",97,88,2011,11.1,"AS"
"H1823",2234,NA,NA,"TOC",97,88,2019,12.3,"AS"
"H1823",2235,NA,NA,"TOC",94,87.5,1994,7.5,"A"
"H1823",2235,NA,NA,"TOC",94,87.5,2004,6.6,"AS"
"H1823",2235,NA,NA,"TOC",94,87.5,2011,6.2,"AS"
"H1823",2235,NA,NA,"TOC",94,87.5,2019,6.2,"AS"
"H1823",2236,NA,NA,"TOC",93.5,88.25,1994,7.5,"A"
"H1823",2236,NA,NA,"TOC",93.5,88.25,2004,8,"AS"
"H1823",2236,NA,NA,"TOC",93.5,88.25,2011,8.5,"AS"
"H1823",2236,NA,NA,"TOC",93.5,88.25,2019,8.5,"AS"
"H1823",2237,NA,NA,"TOC",93.25,88,1994,6.9,"A"
"H1823",2237,NA,NA,"TOC",93.25,88,2004,5,"AF"
"H1823",2237,NA,NA,"TOC",93.25,88,2011,5.1,"AF"
"H1823",2237,NA,NA,"TOC",93.25,88,2019,5.1,"DS"
"H1823",2238,NA,NA,"ABA",91.5,88.5,1994,6.9,"A"
"H1823",2238,NA,NA,"ABA",91.5,88.5,2004,7.1,"AS"
"H1823",2238,NA,NA,"ABA",91.5,88.5,2011,7.7,"AS"
"H1823",2238,NA,NA,"ABA",91.5,88.5,2019,7.7,"DF"
"H1823",2239,NA,NA,"ABA",91.75,89,1994,9.2,"A"
"H1823",2239,NA,NA,"ABA",91.75,89,2004,11.1,"AS"
"H1823",2239,NA,NA,"ABA",91.75,89,2011,12.6,"AS"
"H1823",2239,NA,NA,"ABA",91.75,89,2019,14.3,"AS"
"H1823",224,NA,NA,"BPA",93,7,2004,7.2,"AS"
"H1823",224,NA,NA,"BPA",93,7,2011,7.2,"AS"
"H1823",224,NA,NA,"BPA",93,7,2019,6,"DF"
"H1823",2240,NA,NA,"TOC",90.75,88.25,1994,20,"A"
"H1823",2240,NA,NA,"TOC",90.75,88.25,2004,22.4,"AS"
"H1823",2240,NA,NA,"TOC",90.75,88.25,2011,24.3,"AS"
"H1823",2240,NA,NA,"TOC",90.75,88.25,2019,25.2,"AS"
"H1823",2241,NA,NA,"TOC",99.75,89.75,2011,6.1,"AS"
"H1823",2241,NA,NA,"TOC",99.75,89.75,2019,7.6,"AS"
"H1823",2242,NA,NA,"ABA",99.5,88,2011,6.7,"AS"
"H1823",2242,NA,NA,"ABA",99.5,88,2019,7.5,"AS"
"H1823",2243,NA,NA,"ABA",96.25,83.25,2011,6.9,"AS"
"H1823",2243,NA,NA,"ABA",96.25,83.25,2019,8.6,"AS"
"H1823",2244,NA,NA,"TOC",98,83,2011,8.7,"AS"
"H1823",2244,NA,NA,"TOC",98,83,2019,9.4,"AS"
"H1823",2245,NA,NA,"TOC",91,86.75,2011,5.8,"AS"
"H1823",2245,NA,NA,"TOC",91,86.75,2019,6.1,"AS"
"H1823",2246,NA,NA,"PTR",97.5,80.5,1994,13.4,"A"
"H1823",2246,NA,NA,"PTR",97.5,80.5,2004,17.2,"AS"
"H1823",2246,NA,NA,"PTR",97.5,80.5,2011,22.7,"AS"
"H1823",2246,NA,NA,"PTR",97.5,80.5,2019,28.2,"AS"
"H1823",2247,NA,NA,"PGL",97,86.25,1994,32.4,"A"
"H1823",2247,NA,NA,"PGL",97,86.25,2004,38.5,"AS"
"H1823",2247,NA,NA,"PGL",97,86.25,2011,41.6,"AS"
"H1823",2247,NA,NA,"PGL",97,86.25,2019,41.7,"AS"
"H1823",2248,NA,NA,"PTR",95.75,82.75,1994,13.6,"A"
"H1823",2248,NA,NA,"PTR",95.75,82.75,2004,16.4,"AS"
"H1823",2248,NA,NA,"PTR",95.75,82.75,2011,20.9,"AS"
"H1823",2248,NA,NA,"PTR",95.75,82.75,2019,25.8,"AS"
"H1823",2249,NA,NA,"PTR",99.5,82,1994,10,"A"
"H1823",2249,NA,NA,"PTR",99.5,82,2004,12,"AS"
"H1823",2249,NA,NA,"PTR",99.5,82,2011,16.2,"AS"
"H1823",2249,NA,NA,"PTR",99.5,82,2019,20.2,"AS"
"H1823",225,NA,NA,"ABA",92,2.5,2004,7.5,"AS"
"H1823",225,NA,NA,"ABA",92,2.5,2011,11,"AS"
"H1823",225,NA,NA,"ABA",92,2.5,2019,14.9,"AS"
"H1823",2250,NA,NA,"ABA",9,97.75,2011,5.7,"AS"
"H1823",2250,NA,NA,"ABA",9,97.75,2019,7.8,"DS"
"H1823",2251,NA,NA,"ABA",2.75,95,2011,7.1,"AS"
"H1823",2251,NA,NA,"ABA",2.75,95,2019,8.4,"AS"
"H1823",2252,NA,NA,"TOC",4.75,90.25,1994,27.4,"A"
"H1823",2252,NA,NA,"TOC",4.75,90.25,2004,30,"AS"
"H1823",2252,NA,NA,"TOC",4.75,90.25,2011,33.9,"AS"
"H1823",2252,NA,NA,"TOC",4.75,90.25,2019,35.3,"AS"
"H1823",2253,NA,NA,"BPA",10,92,1994,28.6,"A"
"H1823",2253,NA,NA,"BPA",10,92,2004,29.3,"AS"
"H1823",2253,NA,NA,"BPA",10,92,2011,28.5,"DS"
"H1823",2253,NA,NA,"BPA",10,92,2019,29.9,"DS"
"H1823",2254,NA,NA,"ALN",7.25,91.25,1994,6.3,"A"
"H1823",2254,NA,NA,"ALN",7.25,91.25,2004,6.8,"AL"
"H1823",2254,NA,NA,"ALN",7.25,91.25,2011,NA,"DF"
"H1823",2255,NA,NA,"ALN",7.5,91.5,1994,5.9,"A"
"H1823",2255,NA,NA,"ALN",7.5,91.5,2004,6.3,"DS"
"H1823",2255,NA,NA,"ALN",7.5,91.5,2011,NA,"DF"
"H1823",2256,NA,NA,"ABA",5.75,94,1994,12.3,"A"
"H1823",2256,NA,NA,"ABA",5.75,94,2004,16.3,"AS"
"H1823",2256,NA,NA,"ABA",5.75,94,2011,19.8,"AS"
"H1823",2256,NA,NA,"ABA",5.75,94,2019,21.4,"AS"
"H1823",2257,NA,NA,"ABA",3.75,98.5,1994,5.8,"A"
"H1823",2257,NA,NA,"ABA",3.75,98.5,2004,9,"AS"
"H1823",2257,NA,NA,"ABA",3.75,98.5,2011,12,"AS"
"H1823",2257,NA,NA,"ABA",3.75,98.5,2019,14.7,"AS"
"H1823",2258,NA,NA,"ABA",4.25,99,1994,11.1,"A"
"H1823",2258,NA,NA,"ABA",4.25,99,2004,15.2,"AS"
"H1823",2258,NA,NA,"ABA",4.25,99,2011,18.3,"AS"
"H1823",2258,NA,NA,"ABA",4.25,99,2019,20.6,"AS"
"H1823",2259,NA,NA,"ALN",6,97,1994,6.3,"A"
"H1823",2259,NA,NA,"ALN",6,97,2004,7.1,"AL"
"H1823",2259,NA,NA,"ALN",6,97,2011,NA,"DF"
"H1823",226,NA,NA,"ABA",99.25,9.5,2004,7.1,"AS"
"H1823",226,NA,NA,"ABA",99.25,9.5,2011,9.7,"AS"
"H1823",226,NA,NA,"ABA",99.25,9.5,2019,10.2,"DF"
"H1823",2260,NA,NA,"ABA",6.75,98.5,1994,6.1,"A"
"H1823",2260,NA,NA,"ABA",6.75,98.5,2004,7.6,"AS"
"H1823",2260,NA,NA,"ABA",6.75,98.5,2011,10.7,"AS"
"H1823",2260,NA,NA,"ABA",6.75,98.5,2019,13.5,"AS"
"H1823",2261,NA,NA,"ABA",7.25,98,2004,6.3,"AS"
"H1823",2261,NA,NA,"ABA",7.25,98,2011,9.2,"AS"
"H1823",2261,NA,NA,"ABA",7.25,98,2019,11.9,"AS"
"H1823",2262,NA,NA,"ALN",8.25,98,1994,5.8,"A"
"H1823",2262,NA,NA,"ALN",8.25,98,2004,6.2,"AS"
"H1823",2262,NA,NA,"ALN",8.25,98,2011,NA,"DF"
"H1823",2263,NA,NA,"PTR",6,96,1994,46,"A"
"H1823",2263,NA,NA,"PTR",6,96,2004,47.4,"AS"
"H1823",2263,NA,NA,"PTR",6,96,2011,49.8,"AL"
"H1823",2263,NA,NA,"PTR",6,96,2019,52,"AL"
"H1823",2264,NA,"Pg0T60","PGL",1,98,1994,47.5,"A"
"H1823",2264,NA,"Pg0T60","PGL",1,98,2004,51.1,"AS"
"H1823",2264,NA,"Pg0T60","PGL",1,98,2011,52.6,"AS"
"H1823",2264,NA,"Pg0T60","PGL",1,98,2019,54.3,"AS"
"H1823",2265,NA,NA,"ABA",0.43,91.85,2019,7.3,"AS"
"H1823",2266,NA,NA,"ABA",13.5,91.25,2011,6.6,"AS"
"H1823",2266,NA,NA,"ABA",13.5,91.25,2019,9.6,"AS"
"H1823",2267,NA,NA,"ABA",11,93.5,2011,7.8,"AS"
"H1823",2267,NA,NA,"ABA",11,93.5,2019,8.6,"DF"
"H1823",2268,NA,NA,"ALN",12,91.5,2011,6.5,"AS"
"H1823",2268,NA,NA,"ALN",12,91.5,2019,6.3,"DF"
"H1823",2269,NA,NA,"ABA",12.5,99.5,2011,6.2,"AS"
"H1823",2269,NA,NA,"ABA",12.5,99.5,2019,9,"AS"
"H1823",227,NA,NA,"ABA",97,0,2011,5.2,"AS"
"H1823",227,NA,NA,"ABA",97,0,2019,6,"AB"
"H1823",2270,NA,NA,"ABA",11.75,95,1994,19.7,"A"
"H1823",2270,NA,NA,"ABA",11.75,95,2004,22.5,"AS"
"H1823",2270,NA,NA,"ABA",11.75,95,2011,23.8,"AL"
"H1823",2270,NA,NA,"ABA",11.75,95,2019,23,"DF"
"H1823",2271,NA,NA,"ABA",12,96,1994,7,"A"
"H1823",2271,NA,NA,"ABA",12,96,2004,9.8,"AS"
"H1823",2271,NA,NA,"ABA",12,96,2011,13.9,"AS"
"H1823",2271,NA,NA,"ABA",12,96,2019,17.7,"AS"
"H1823",2272,NA,NA,"ABA",17,92.25,1994,9.3,"A"
"H1823",2272,NA,NA,"ABA",17,92.25,2004,13.1,"AS"
"H1823",2272,NA,NA,"ABA",17,92.25,2011,16.2,"AS"
"H1823",2272,NA,NA,"ABA",17,92.25,2019,19.5,"AS"
"H1823",2273,NA,NA,"ABA",17.75,92,1994,9,"A"
"H1823",2273,NA,NA,"ABA",17.75,92,2004,13,"AS"
"H1823",2273,NA,NA,"ABA",17.75,92,2011,17,"AS"
"H1823",2273,NA,NA,"ABA",17.75,92,2019,19.9,"AS"
"H1823",2274,NA,NA,"ASP",16.33,93.69,2019,5.2,"AL"
"H1823",2275,NA,NA,"ABA",10,92.5,2019,6.9,"AS"
"H1823",2276,NA,NA,"TOC",23.75,97,2011,5.5,"AS"
"H1823",2276,NA,NA,"TOC",23.75,97,2019,5.5,"AS"
"H1823",2277,NA,NA,"PGL",21.25,95,1994,34.9,"A"
"H1823",2277,NA,NA,"PGL",21.25,95,2004,37.6,"AS"
"H1823",2277,NA,NA,"PGL",21.25,95,2011,41,"AS"
"H1823",2277,NA,NA,"PGL",21.25,95,2019,42.2,"AS"
