meas_id,stem_id,year,dbh,status_id,crown_class,live_crown_class,decay_class
HM34807,H1944_2226,1994,10.8,A,S,NA,NA
HM34808,H1944_2226,2004,19.5,AS,D,A,NA
HM34809,H1944_2226,2009,20.5,AS,D,B,NA
HM34810,H1944_2226,2018,19.5,DF,NA,NA,F1
HM34811,H1944_2227,1994,27.3,A,D,NA,NA
HM34812,H1944_2227,2004,29.5,AS,D,A,NA
HM34813,H1944_2227,2009,32.3,AS,D,A,NA
HM34814,H1944_2227,2018,30,DF,NA,NA,F2
HM34815,H1944_2228,1994,7,DS,NA,NA,NA
HM34816,H1944_2228,2004,NA,DF,NA,NA,NA
HM34817,H1944_2229,1994,8,DS,NA,NA,NA
HM34818,H1944_2229,2004,NA,DF,NA,NA,NA
HM34819,H1944_223,1994,9.4,A,S,NA,NA
HM34820,H1944_223,2004,9.5,AS,I,A,NA
HM34821,H1944_223,2009,10.6,AS,I,B,NA
HM34822,H1944_223,2018,11,DF,NA,NA,F1
HM34823,H1944_2230,1994,7.5,A,S,NA,NA
HM34824,H1944_2230,2004,8.1,AS,I,A,NA
HM34825,H1944_2230,2009,9,AS,S,A,NA
HM34826,H1944_2230,2018,10.2,AS,S,D,NA
HM34827,H1944_2231,1994,7.4,A,S,NA,NA
HM34828,H1944_2231,2004,11.9,AS,C,A,NA
HM34829,H1944_2231,2009,15.2,AS,I,A,NA
HM34830,H1944_2231,2018,4.5,NA,NA,NA,NA
HM34831,H1944_2232,1994,14.1,A,S,NA,NA
HM34832,H1944_2232,2004,16.8,AS,I,A,NA
HM34833,H1944_2232,2009,18,AS,I,A,NA
HM34834,H1944_2232,2018,18,DF,NA,NA,F1
HM34835,H1944_2233,2004,6.7,AS,I,A,NA
HM34836,H1944_2233,2009,8.9,AS,I,B,NA
HM34837,H1944_2233,2018,8.9,DF,NA,NA,F1
HM34838,H1944_2234,1994,6.5,A,S,NA,NA
HM34839,H1944_2234,2004,7.6,AS,I,A,NA
HM34840,H1944_2234,2009,8.1,AS,I,A,NA
HM34841,H1944_2234,2018,NA,AF,S,E,NA
HM34842,H1944_2235,1994,9,A,S,NA,NA
HM34843,H1944_2235,2004,10.6,AS,I,A,NA
HM34844,H1944_2235,2009,12.5,AS,I,A,NA
HM34845,H1944_2235,2018,NA,AF,S,E,NA
HM34846,H1944_2236,1994,6.8,A,S,NA,NA
HM34847,H1944_2236,2004,8.1,AS,I,A,NA
HM34848,H1944_2236,2009,10.2,AS,I,A,NA
HM34849,H1944_2236,2018,12.5,AS,C,A,NA
HM34850,H1944_2237,1994,5.3,A,S,NA,NA
HM34851,H1944_2237,2004,6.2,DL,NA,NA,S2
HM34852,H1944_2237,2009,NA,DF,NA,NA,F2
HM34853,H1944_2237,2018,NA,DF,NA,NA,NA
HM34854,H1944_2238,1994,6.8,A,S,NA,NA
HM34855,H1944_2238,2004,8.4,AS,I,A,NA
HM34856,H1944_2238,2009,10.6,AS,I,C,NA
HM34857,H1944_2238,2018,9.6,DF,NA,NA,F2
HM34858,H1944_2239,2004,8.6,AS,I,A,NA
HM34859,H1944_2239,2009,9.1,AS,I,C,NA
HM34860,H1944_224,1994,7.2,A,S,NA,NA
HM34861,H1944_224,2004,7.3,DS,NA,NA,S1
HM34862,H1944_224,2009,NA,DF,NA,NA,F2
HM34863,H1944_2240,2004,5.8,AS,I,A,NA
HM34864,H1944_2240,2009,6.7,AS,I,C,NA
HM34865,H1944_2241,2004,6.8,DS,NA,NA,S5
HM34866,H1944_2241,2009,NA,DF,NA,NA,F3
HM34867,H1944_2242,1994,5.5,A,S,NA,NA
HM34868,H1944_2242,2004,7.2,AS,S,B,NA
HM34869,H1944_2242,2009,7.8,AS,I,D,NA
HM34870,H1944_2242,2018,9.6,AS,I,C,NA
HM34871,H1944_2243,1994,5.2,A,S,NA,NA
HM34872,H1944_2243,2004,12.5,AS,I,A,NA
HM34873,H1944_2243,2009,17.6,AS,I,A,NA
HM34874,H1944_2243,2018,25.5,AS,D,A,NA
HM34875,H1944_2244,1994,5.1,A,S,NA,NA
HM34876,H1944_2244,2004,11.9,AS,I,A,NA
HM34877,H1944_2244,2009,13.9,AS,I,B,NA
HM34878,H1944_2244,2018,13.5,DF,NA,NA,F1
HM34879,H1944_2245,1994,8,DS,NA,NA,NA
HM34880,H1944_2245,2004,NA,DF,NA,NA,NA
HM34881,H1944_2246,1994,6.5,DS,NA,NA,NA
HM34882,H1944_2246,2004,NA,DF,NA,NA,NA
HM34883,H1944_2247,1994,6.2,DS,NA,NA,NA
HM34884,H1944_2247,2004,NA,DF,NA,NA,NA
HM34885,H1944_2248,1994,7.5,DS,NA,NA,NA
HM34886,H1944_2248,2004,NA,DF,NA,NA,NA
HM34887,H1944_2249,2009,6.1,AS,S,B,NA
HM34888,H1944_225,1994,7,A,S,NA,NA
HM34889,H1944_225,2004,8.7,AS,I,A,NA
HM34890,H1944_225,2009,9.9,AS,I,B,NA
HM34891,H1944_225,2018,11.2,AS,I,B,NA
HM34892,H1944_2250,1994,7.2,A,S,NA,NA
HM34893,H1944_2250,2004,9.8,AS,I,A,NA
HM34894,H1944_2250,2009,10.5,AS,I,A,NA
HM34895,H1944_2250,2018,13.5,AL,C,A,NA
HM34896,H1944_2251,1994,14.7,A,C-I,NA,NA
HM34897,H1944_2251,2004,15.8,AS,I,C,NA
HM34898,H1944_2251,2009,15.7,AS,I,C,NA
HM34899,H1944_2251,2018,15.5,DF,NA,NA,F2
HM34900,H1944_2252,2004,8.7,AS,I,B,NA
HM34901,H1944_2252,2009,9.4,AS,I,C,NA
HM34902,H1944_2252,2018,8.9,DF,NA,NA,F2
HM34903,H1944_2253,2004,5.1,DS,NA,NA,S1
HM34904,H1944_2253,2009,5.1,DS,NA,NA,S3
HM34905,H1944_2254,2004,8,AS,I,A,NA
HM34906,H1944_2254,2009,10.5,AS,I,B,NA
HM34907,H1944_2254,2018,11.8,DF,NA,NA,F1
HM34908,H1944_2255,2004,5.9,AS,I,A,NA
HM34909,H1944_2255,2009,8.5,AS,I,B,NA
HM34910,H1944_2255,2018,7.7,DF,NA,NA,F1
HM34911,H1944_2256,1994,8.8,A,S,NA,NA
HM34912,H1944_2256,2004,9.5,AS,I,A,NA
HM34913,H1944_2256,2009,10.9,AS,I,A,NA
HM34914,H1944_2256,2018,12.1,AL,I,A,NA
HM34915,H1944_2257,1994,5.2,A,S,NA,NA
HM34916,H1944_2257,2004,7.7,AS,I,A,NA
HM34917,H1944_2257,2009,9.4,AS,I,B,NA
HM34918,H1944_2257,2018,10.8,AB,S,D,NA
HM34919,H1944_2258,1994,9.3,A,S,NA,NA
HM34920,H1944_2258,2004,9.6,AS,I,A,NA
HM34921,H1944_2258,2009,10.3,DS,NA,NA,S3
HM34922,H1944_2258,2018,NA,DF,NA,NA,F1
HM34923,H1944_2259,1994,17.5,A,C-I,NA,NA
HM34924,H1944_2259,2004,20.9,AS,D,A,NA
HM34925,H1944_2259,2009,23.3,AS,C,A,NA
HM34926,H1944_2259,2018,26.5,AS,C,A,NA
HM34927,H1944_226,1994,5.2,A,S,NA,NA
HM34928,H1944_226,2004,5.9,AS,S,A,NA
HM34929,H1944_226,2009,6.4,AS,S,B,NA
HM34930,H1944_226,2018,7.1,AS,S,B,NA
HM34931,H1944_2260,1994,12.7,A,S,NA,NA
HM34932,H1944_2260,2004,7.9,AS,I,B,NA
HM34933,H1944_2260,2009,7,AS,I,C,NA
HM34934,H1944_2260,2018,NA,DF,NA,NA,F3
HM34935,H1944_2261,2004,6.1,AS,I,B,NA
HM34936,H1944_2261,2009,6.4,AS,I,B,NA
HM34937,H1944_2262,1994,6,A,S,NA,NA
HM34938,H1944_2262,2004,7.8,AS,I,A,NA
HM34939,H1944_2262,2009,9.3,AS,I,B,NA
HM34940,H1944_2263,2004,7.8,AS,I,A,NA
HM34941,H1944_2263,2009,6.1,AS,I,C,NA
HM34942,H1944_2263,2018,8,DS,NA,NA,S4
HM34943,H1944_2264,2004,8.2,AS,I,A,NA
HM34944,H1944_2264,2009,9.9,AS,I,B,NA
HM34945,H1944_2265,1994,6.9,A,S,NA,NA
HM34946,H1944_2265,2004,9.1,AL,I,A,NA
HM34947,H1944_2265,2009,NA,DF,NA,NA,F2
HM34948,H1944_2265,2018,NA,NA,NA,NA,NA
HM34949,H1944_2266,1994,5.6,A,S,NA,NA
HM34950,H1944_2266,2004,9.2,AS,I,A,NA
HM34951,H1944_2266,2018,9.2,AS,NA,NA,NA
HM34952,H1944_2267,1994,6.3,A,S,NA,NA
HM34953,H1944_2267,2004,10,AS,I,A,NA
HM34954,H1944_2267,2018,10,AS,NA,NA,NA
HM34955,H1944_2268,1994,7,DS,NA,NA,NA
HM34956,H1944_2268,2004,NA,DF,NA,NA,NA
HM34957,H1944_2269,1994,6.6,DS,NA,NA,NA
HM34958,H1944_2269,2004,NA,DF,NA,NA,NA
HM34959,H1944_227,1994,6.8,A,S,NA,NA
HM34960,H1944_227,2004,8.9,AS,I,A,NA
HM34961,H1944_227,2009,10.6,AS,I,B,NA
HM34962,H1944_227,2018,13.1,AS,I,B,NA
HM34963,H1944_2270,2009,6.6,AS,S,A,NA
HM34964,H1944_2270,2018,8.6,AS,S,A,NA
HM34965,H1944_2271,2009,6.6,AS,S,A,NA
HM34966,H1944_2271,2018,10.4,AS,S,A,NA
HM34967,H1944_2272,2009,6.4,AS,S,A,NA
HM34968,H1944_2272,2018,10.8,AS,C,A,NA
HM34969,H1944_2273,2004,13.5,AS,I,B,NA
HM34970,H1944_2274,1994,6,A,S,NA,NA
HM34971,H1944_2274,2004,6.4,AL,S,A,NA
HM34972,H1944_2274,2009,6.7,AS,I,A,NA
HM34973,H1944_2274,2018,6.9,AS,S,B,NA
HM34974,H1944_2275,1994,7.1,A,S,NA,NA
HM34975,H1944_2275,2004,7.9,AS,I,A,NA
HM34976,H1944_2275,2009,9,AS,C,A,NA
HM34977,H1944_2275,2018,9.5,AS,C,A,NA
HM34978,H1944_2276,1994,11.5,A,C-I,NA,NA
HM34979,H1944_2276,2004,13,AS,S,A,NA
HM34980,H1944_2276,2009,14,AS,I,A,NA
HM34981,H1944_2276,2018,14.5,DS,NA,NA,S1
HM34982,H1944_2277,2004,5,AS,S,A,NA
HM34983,H1944_2277,2009,5.8,DS,NA,NA,S2
HM34984,H1944_2277,2018,7,DS,NA,NA,NA
HM34985,H1944_2278,2004,5.7,DS,NA,NA,S2
HM34986,H1944_2279,1994,7,A,S,NA,NA
HM34987,H1944_2279,2004,10.1,AS,S,C,NA
HM34988,H1944_2279,2009,10.6,AL,S,C,NA
HM34989,H1944_228,1994,7.2,A,S,NA,NA
HM34990,H1944_228,2004,8.1,AS,S,A,NA
HM34991,H1944_228,2009,8.7,AL,S,A,NA
HM34992,H1944_228,2018,8.6,DS,NA,NA,S1
HM34993,H1944_2280,1994,17,A,C-I,NA,NA
HM34994,H1944_2280,2004,19.7,AS,C,A,NA
HM34995,H1944_2280,2009,21.4,AS,C,A,NA
HM34996,H1944_2280,2018,23.7,AS,C,A,NA
HM34997,H1944_2281,1994,13,A,C-I,NA,NA
HM34998,H1944_2281,2004,14,AS,C,B,NA
HM34999,H1944_2281,2009,14.9,AS,C,A,NA
HM35000,H1944_2281,2018,18,AS,C,A,NA
HM35001,H1944_2282,1994,5.1,A,S,NA,NA
HM35002,H1944_2282,2004,7.5,DS,NA,NA,S1
HM35003,H1944_2282,2009,7.6,DS,NA,NA,S2
HM35004,H1944_2282,2018,6.5,DF,NA,NA,F1
HM35005,H1944_2283,2004,5.6,DS,NA,NA,S3
HM35006,H1944_2283,2009,8,DS,NA,NA,S3
HM35007,H1944_2283,2018,5.4,DF,NA,NA,F1
HM35008,H1944_2284,2004,7.6,AS,I,A,NA
HM35009,H1944_2284,2009,9.4,AS,S,A,NA
HM35010,H1944_2284,2018,8.8,DF,NA,NA,F1
HM35011,H1944_2285,2004,9.8,AS,I,A,NA
HM35012,H1944_2285,2009,10.5,AS,I,C,NA
HM35013,H1944_2285,2018,10.4,DF,NA,NA,F1
HM35014,H1944_2286,2004,6,AS,I,A,NA
HM35015,H1944_2286,2009,6.3,AS,I,B,NA
HM35016,H1944_2286,2018,5.8,DF,NA,NA,F2
HM35017,H1944_2287,2004,7,AS,I,A,NA
HM35018,H1944_2287,2009,8.5,AS,I,A,NA
HM35019,H1944_2287,2018,8.5,DF,NA,NA,F1
HM35020,H1944_2288,2004,6.1,AS,I,A,NA
HM35021,H1944_2288,2009,7.2,AS,I,A,NA
HM35022,H1944_2289,2004,6.5,AS,I,A,NA
HM35023,H1944_2289,2009,9,AS,C,A,NA
HM35024,H1944_2289,2018,12.9,AS,C,A,NA
HM35025,H1944_229,1994,5.4,A,S,NA,NA
HM35026,H1944_229,2004,6.7,AS,S,A,NA
HM35027,H1944_229,2009,7.6,AS,S,A,NA
HM35028,H1944_229,2018,8.6,AS,S,D,NA
HM35029,H1944_2290,1994,9,A,S,NA,NA
HM35030,H1944_2290,2004,8.3,DS,NA,NA,S2
HM35031,H1944_2290,2009,NA,DF,NA,NA,F3
HM35032,H1944_2291,2004,6.9,AS,S,D,NA
HM35033,H1944_2291,2009,7.5,DS,NA,NA,S2
HM35034,H1944_2291,2018,7.3,DF,NA,NA,F1
HM35035,H1944_2292,1994,12.2,A,S,NA,NA
HM35036,H1944_2292,2004,15.2,AS,C,A,NA
HM35037,H1944_2292,2009,17.6,AS,C,A,NA
HM35038,H1944_2292,2018,20.8,AS,D,A,NA
HM35039,H1944_2293,2009,6.3,AS,S,A,NA
HM35040,H1944_2293,2018,10.5,AS,S,A,NA
HM35041,H1944_2294,2009,6.6,AS,I,A,NA
HM35042,H1944_2294,2018,8.8,AS,I,A,NA
HM35043,H1944_2295,2004,19.4,AS,I,A,NA
HM35044,H1944_2295,2009,16.3,AS,I,A,NA
HM35045,H1944_2295,2018,20,AS,I,A,NA
HM35046,H1944_2296,1994,11.9,A,S,NA,NA
HM35047,H1944_2296,2004,12,AS,C,A,NA
HM35048,H1944_2296,2009,12.9,AS,C,A,NA
HM35049,H1944_2296,2018,13.6,AS,D,A,NA
HM35050,H1944_2297,1994,13.1,A,S,NA,NA
HM35051,H1944_2297,2004,14.5,AS,C,A,NA
HM35052,H1944_2297,2009,15.2,AS,C,A,NA
HM35053,H1944_2297,2018,16,AS,C,A,NA
HM35054,H1944_2298,1994,10.7,A,S,NA,NA
HM35055,H1944_2298,2004,11.3,AS,C,A,NA
HM35056,H1944_2298,2009,11.7,AS,C,A,NA
HM35057,H1944_2298,2018,13,AS,C,A,NA
HM35058,H1944_2299,1994,12.4,A,S,NA,NA
HM35059,H1944_2299,2004,13.5,AS,C,A,NA
HM35060,H1944_2299,2009,13.8,AS,C,A,NA
HM35061,H1944_2299,2018,15,AS,C,A,NA
HM35062,H1944_23,1994,12.3,A,C-I,NA,NA
HM35063,H1944_23,2004,11.8,DF,NA,NA,S3
HM35064,H1944_230,1994,18.6,A,D,NA,NA
HM35065,H1944_230,2004,20.7,AS,D,A,NA
HM35066,H1944_230,2009,22.3,AS,D,A,NA
HM35067,H1944_230,2018,26.3,AS,D,A,NA
HM35068,H1944_2300,1994,9.2,A,S,NA,NA
HM35069,H1944_2300,2004,9.6,AS,C,A,NA
HM35070,H1944_2300,2009,9.8,AS,C,A,NA
HM35071,H1944_2300,2018,10.5,AS,C,A,NA
HM35072,H1944_2301,1994,5.5,DS,NA,NA,NA
HM35073,H1944_2301,2004,5.9,DS,NA,NA,S4
HM35074,H1944_2301,2009,5.5,DS,NA,NA,S5
HM35075,H1944_2301,2018,NA,DF,NA,NA,F4
HM35076,H1944_2302,1994,15.2,A,C-I,NA,NA
HM35077,H1944_2302,2004,17.1,AS,I,B,NA
HM35078,H1944_2302,2009,7.2,AS,I,A,NA
HM35079,H1944_2302,2018,NA,DF,NA,NA,F2
HM35080,H1944_2303,1994,6.8,A,S,NA,NA
HM35081,H1944_2303,2004,7.5,AS,I,D,NA
HM35082,H1944_2303,2009,NA,DF,NA,NA,F2
HM35083,H1944_2304,1994,13.2,A,C-I,NA,NA
HM35084,H1944_2304,2004,15.1,AS,C,A,NA
HM35085,H1944_2304,2009,15.6,AS,D,A,NA
HM35086,H1944_2304,2018,17.2,AS,D,A,NA
HM35087,H1944_2305,1994,11.1,A,C-I,NA,NA
HM35088,H1944_2305,2004,11.9,AS,C,A,NA
HM35089,H1944_2305,2009,12.8,AS,C,A,NA
HM35090,H1944_2305,2018,13.8,AS,C,A,NA
HM35091,H1944_2306,1994,13.5,A,C-I,NA,NA
HM35092,H1944_2306,2004,14.3,AS,C,A,NA
HM35093,H1944_2306,2009,15.2,AS,C,A,NA
HM35094,H1944_2306,2018,16.2,AS,D,A,NA
HM35095,H1944_2307,1994,14.2,A,C-I,NA,NA
HM35096,H1944_2307,2004,15.4,AS,C,A,NA
HM35097,H1944_2307,2009,15.7,AS,D,A,NA
HM35098,H1944_2307,2018,17.5,AS,D,A,NA
HM35099,H1944_2308,1994,10.5,A,C-I,NA,NA
HM35100,H1944_2308,2004,11.7,AL,C,A,NA
HM35101,H1944_2308,2009,11.8,AL,I,A,NA
HM35102,H1944_2308,2018,11.6,DS,NA,NA,S3
HM35103,H1944_2309,1994,5.3,A,S,NA,NA
HM35104,H1944_2309,2004,8.2,AS,I,A,NA
HM35105,H1944_2309,2009,9.9,AS,S,A,NA
HM35106,H1944_2309,2018,12.6,AS,S,A,NA
HM35107,H1944_231,1994,7.3,A,S,NA,NA
HM35108,H1944_231,2004,9,AS,I,A,NA
HM35109,H1944_231,2009,10,AS,I,A,NA
HM35110,H1944_231,2018,11.3,AS,I,B,NA
HM35111,H1944_2310,1994,17.8,A,D,NA,NA
HM35112,H1944_2310,2004,18.6,AL,C,B,NA
HM35113,H1944_2310,2009,19,DS,NA,NA,S1
HM35114,H1944_2310,2018,18.4,DS,NA,NA,S4
HM35115,H1944_2311,1994,9.8,DS,NA,NA,NA
HM35116,H1944_2311,2004,10,DS,NA,NA,S5
HM35117,H1944_2311,2009,NA,DF,NA,NA,F3
HM35118,H1944_2312,1994,15.9,A,D,NA,NA
HM35119,H1944_2312,2004,16.4,AS,C,A,NA
HM35120,H1944_2312,2009,16.7,AS,D,A,NA
HM35121,H1944_2312,2018,18.4,AS,C,A,NA
HM35122,H1944_2313,2004,5.8,AS,S,A,NA
HM35123,H1944_2313,2009,6.5,AS,S,A,NA
HM35124,H1944_2313,2018,8.8,AS,I,A,NA
HM35125,H1944_2314,1994,7,A,S,NA,NA
HM35126,H1944_2314,2004,7.5,AS,I,A,NA
HM35127,H1944_2314,2009,7.7,AL,S,A,NA
HM35128,H1944_2314,2018,7.5,DS,NA,NA,S2
HM35129,H1944_2315,1994,5.5,A,S,NA,NA
HM35130,H1944_2315,2004,5.7,AS,I,C,NA
HM35131,H1944_2315,2009,5.9,DS,NA,NA,S3
HM35132,H1944_2315,2018,5.8,DF,NA,NA,F3
HM35133,H1944_2316,1994,8.9,A,C-I,NA,NA
HM35134,H1944_2316,2004,10.4,AS,C,C,NA
HM35135,H1944_2316,2009,10.5,DS,NA,NA,S1
HM35136,H1944_2316,2018,10.3,DS,NA,NA,S5
HM35137,H1944_2317,1994,10.1,A,C-I,NA,NA
HM35138,H1944_2317,2004,9.7,DS,NA,NA,S3
HM35139,H1944_2317,2009,NA,DF,NA,NA,F2
HM35140,H1944_2318,1994,10.4,A,C-I,NA,NA
HM35141,H1944_2318,2004,10.5,DS,NA,NA,S1
HM35142,H1944_2318,2009,10.3,DS,NA,NA,S5
HM35143,H1944_2318,2018,10,DF,NA,NA,F3
HM35144,H1944_2319,1994,6.2,A,S,NA,NA
HM35145,H1944_2319,2004,6.4,DS,NA,NA,S1
HM35146,H1944_2319,2009,6.4,DS,NA,NA,S5
HM35147,H1944_232,1994,5.4,A,S,NA,NA
HM35148,H1944_232,2004,5.9,AS,S,B,NA
HM35149,H1944_232,2009,6.2,AS,S,A,NA
HM35150,H1944_232,2018,6.6,AS,S,E,NA
HM35151,H1944_2320,1994,5.8,A,S,NA,NA
HM35152,H1944_2320,2004,5.6,DS,NA,NA,S1
HM35153,H1944_2320,2009,6,DS,NA,NA,S3
HM35154,H1944_2320,2018,5.6,DF,NA,NA,F2
HM35155,H1944_2321,1994,25.9,A,D,NA,NA
HM35156,H1944_2321,2004,27.5,DF,NA,NA,S2
HM35157,H1944_2322,1994,5.8,A,S,NA,NA
HM35158,H1944_2322,2004,6.2,AS,I,A,NA
HM35159,H1944_2322,2009,6.6,DS,NA,NA,S4
HM35160,H1944_2322,2018,8,DF,NA,NA,F2
HM35161,H1944_2323,1994,10.1,A,S,NA,NA
HM35162,H1944_2323,2004,11.7,AS,C,A,NA
HM35163,H1944_2323,2009,13,AS,C,A,NA
HM35164,H1944_2323,2018,14.6,AS,C,A,NA
HM35165,H1944_2324,1994,8.5,A,S,NA,NA
HM35166,H1944_2324,2004,9,AL,S,B,NA
HM35167,H1944_2324,2009,9.3,NA,NA,NA,S1
HM35168,H1944_2324,2018,8.9,DF,NA,NA,F2
HM35169,H1944_2325,1994,12.8,A,C-I,NA,NA
HM35170,H1944_2325,2004,14.4,AS,C,A,NA
HM35171,H1944_2325,2009,15.8,AS,C,A,NA
HM35172,H1944_2325,2018,16.5,AS,C,A,NA
HM35173,H1944_2326,1994,7.5,A,S,NA,NA
HM35174,H1944_2326,2004,10.5,AS,I,A,NA
HM35175,H1944_2326,2009,13.5,AS,I,A,NA
HM35176,H1944_2326,2018,15.2,AS,I,B,NA
HM35177,H1944_2327,2004,13.6,AS,C,A,NA
HM35178,H1944_2327,2009,14.3,AS,C,B,NA
HM35179,H1944_2327,2018,15,AS,C,A,NA
HM35180,H1944_2328,1994,12.6,A,C-I,NA,NA
HM35181,H1944_2328,2004,11.2,AS,C,A,NA
HM35182,H1944_2328,2009,11.7,AS,I,A,NA
HM35183,H1944_2328,2018,12.3,DS,NA,NA,S3
HM35184,H1944_2329,1994,7.1,A,S,NA,NA
HM35185,H1944_2329,2004,8.4,AS,I,A,NA
HM35186,H1944_2329,2009,9.6,AS,I,A,NA
HM35187,H1944_2329,2018,11,AS,C,A,NA
HM35188,H1944_233,1994,22.6,A,D,NA,NA
HM35189,H1944_233,2004,24.8,AS,D,A,NA
HM35190,H1944_233,2009,26.5,AS,D,A,NA
HM35191,H1944_233,2018,31.1,AS,C,A,NA
HM35192,H1944_2330,1994,14.2,A,C-I,NA,NA
HM35193,H1944_2330,2004,12.6,AL,S,C,NA
HM35194,H1944_2330,2009,12.4,DS,NA,NA,S4
HM35195,H1944_2330,2018,11.5,DS,NA,NA,S4
HM35196,H1944_2331,1994,12.3,A,C-I,NA,NA
HM35197,H1944_2331,2004,15.3,AS,C,A,NA
HM35198,H1944_2331,2009,16.3,AS,C,A,NA
HM35199,H1944_2331,2018,18.5,AS,C,A,NA
HM35200,H1944_2332,1994,5.6,A,S,NA,NA
HM35201,H1944_2332,2004,6.1,DS,NA,NA,S1
HM35202,H1944_2332,2009,NA,DF,NA,NA,F2
HM35203,H1944_2333,1994,13.9,A,C-I,NA,NA
HM35204,H1944_2333,2004,14.7,AS,C,A,NA
HM35205,H1944_2333,2009,16.9,AS,I,B,NA
HM35206,H1944_2333,2018,18.1,AS,C,A,NA
HM35207,H1944_2334,2004,5.1,AS,S,A,NA
HM35208,H1944_2334,2009,7.3,AS,S,A,NA
HM35209,H1944_2334,2018,11.6,AS,S,A,NA
HM35210,H1944_2335,1994,15.1,A,C-I,NA,NA
HM35211,H1944_2335,2004,16.5,AS,C,A,NA
HM35212,H1944_2335,2009,16.9,AS,C,A,NA
HM35213,H1944_2335,2018,18.6,AS,C,A,NA
HM35214,H1944_2336,1994,5.7,A,S,NA,NA
HM35215,H1944_2336,2004,7.5,DF,NA,NA,NA
HM35216,H1944_2337,1994,5,A,S,NA,NA
HM35217,H1944_2337,2004,6.5,AF,S,A,NA
HM35218,H1944_2337,2009,NA,DF,NA,NA,F2
HM35219,H1944_2338,1994,8.2,DS,NA,NA,NA
HM35220,H1944_2338,2004,NA,DF,NA,NA,NA
HM35221,H1944_2339,1994,6,DS,NA,NA,NA
HM35222,H1944_2339,2004,NA,DF,NA,NA,NA
HM35223,H1944_234,1994,5,A,S,NA,NA
HM35224,H1944_234,2004,7.1,AS,S,A,NA
HM35225,H1944_234,2009,8,AS,I,A,NA
HM35226,H1944_234,2018,9.2,AS,S,C,NA
HM35227,H1944_2340,1994,5,DS,NA,NA,NA
HM35228,H1944_2340,2004,NA,DF,NA,NA,NA
HM35229,H1944_2341,2009,8,AS,S,A,NA
HM35230,H1944_2341,2018,11.2,AS,I,NA,NA
HM35231,H1944_2342,2009,5.4,AS,S,A,NA
HM35232,H1944_2342,2018,8.4,AS,S,NA,NA
HM35233,H1944_2343,2009,5.4,DS,NA,NA,S5
HM35234,H1944_2343,2018,NA,DF,NA,NA,F5
HM35235,H1944_2344,1994,15,A,C-I,NA,NA
HM35236,H1944_2344,2004,15.2,AS,C,A,NA
HM35237,H1944_2344,2009,15.5,AS,C,A,NA
HM35238,H1944_2344,2018,16.8,AS,D,NA,NA
HM35239,H1944_2345,1994,15,A,C-I,NA,NA
HM35240,H1944_2345,2004,14.5,AS,C,B,NA
HM35241,H1944_2345,2009,15.2,DS,NA,NA,S1
HM35242,H1944_2345,2018,15,DF,NA,NA,F2
HM35243,H1944_2346,1994,13.5,A,C-I,NA,NA
HM35244,H1944_2346,2004,13.3,DS,NA,NA,S1
HM35245,H1944_2346,2009,13.4,DS,NA,NA,S4
HM35246,H1944_2346,2018,14,DF,NA,NA,F2
HM35247,H1944_2347,1994,5.5,A,S,NA,NA
HM35248,H1944_2347,2004,5.7,AS,S,A,NA
HM35249,H1944_2347,2009,6.1,AS,S,B,NA
HM35250,H1944_2347,2018,7.5,AS,S,NA,NA
HM35251,H1944_2348,2004,6.4,AS,I,A,NA
HM35252,H1944_2348,2009,6.4,AS,I,B,NA
HM35253,H1944_2348,2018,6.8,AS,I,NA,NA
HM35254,H1944_2349,1994,8.3,A,S,NA,NA
HM35255,H1944_2349,2004,NA,AS,I,A,NA
HM35256,H1944_2349,2009,9,AS,C,A,NA
HM35257,H1944_2349,2018,9.5,AS,D,NA,NA
HM35258,H1944_235,2004,5.8,AS,S,A,NA
HM35259,H1944_235,2009,6.5,AS,S,A,NA
HM35260,H1944_235,2018,6.7,DS,NA,NA,S1
HM35261,H1944_2350,1994,8,A,S,NA,NA
HM35262,H1944_2350,2004,8.9,AS,I,A,NA
HM35263,H1944_2350,2009,9.5,AS,I,A,NA
HM35264,H1944_2350,2018,10.5,AS,C,NA,NA
HM35265,H1944_2351,1994,6.2,A,S,NA,NA
HM35266,H1944_2351,2004,6.3,AS,S,A,NA
HM35267,H1944_2351,2009,6.5,AS,S,B,NA
HM35268,H1944_2351,2018,6.6,AS,I,NA,NA
HM35269,H1944_2352,1994,9.2,A,C-I,NA,NA
HM35270,H1944_2352,2004,10.4,AS,I,A,NA
HM35271,H1944_2352,2009,11.9,AS,C,A,NA
HM35272,H1944_2352,2018,12.8,AS,D,NA,NA
HM35273,H1944_2353,2004,5.2,AS,S,A,NA
HM35274,H1944_2353,2009,7,AS,S,A,NA
HM35275,H1944_2353,2018,9.7,AS,I,NA,NA
HM35276,H1944_2354,1994,8.1,A,S,NA,NA
HM35277,H1944_2354,2004,9.1,AS,I,A,NA
HM35278,H1944_2354,2009,10.5,AS,C,A,NA
HM35279,H1944_2354,2018,12,AS,C,NA,NA
HM35280,H1944_2355,1994,6.2,A,S,NA,NA
HM35281,H1944_2355,2004,6.2,DS,NA,NA,S1
HM35282,H1944_2355,2009,NA,DF,NA,NA,F2
HM35283,H1944_2356,1994,10,A,C-I,NA,NA
HM35284,H1944_2356,2004,11,AS,I,A,NA
