stem_id,plot_id,species_id,x,y
H1916_945,H1916,PGL,67.82,36.39
H1916_946,H1916,ABA,68.79,33.6
H1916_947,H1916,PTR,68.05,32.72
H1916_948,H1916,ABA,66.33,31.47
H1916_949,H1916,PTR,63.3,32.76
H1916_95,H1916,ABA,28.02,1.69
H1916_950,H1916,ABA,62.33,33.55
H1916_951,H1916,PTR,61.4,34.7
H1916_952,H1916,PTR,63.26,35.97
H1916_953,H1916,PTR,63.7,35.1
H1916_954,H1916,ABA,64.97,34.03
H1916_955,H1916,ABA,75.77,40
H1916_956,H1916,ASP,77,32.5
H1916_957,H1916,PTR,71.39,32.6
H1916_958,H1916,PTR,70.61,37.63
H1916_959,H1916,PTR,70.81,38.91
H1916_96,H1916,BPA,26.36,2.1
H1916_960,H1916,TOC,75.58,40
H1916_961,H1916,ABA,78.61,35.84
H1916_962,H1916,PTR,76.88,30.46
H1916_963,H1916,ABA,75.71,30.7
H1916_964,H1916,ABA,70.2,30
H1916_965,H1916,ABA,72.08,33.36
H1916_966,H1916,ABA,71.99,36.4
H1916_967,H1916,TOC,74.69,37.27
H1916_968,H1916,PTR,76.67,35.11
H1916_969,H1916,PTR,74.89,32.29
H1916_97,H1916,BPA,22.72,3.07
H1916_970,H1916,PTR,87.55,33.28
H1916_971,H1916,BPA,90,32
H1916_972,H1916,ABA,81.5,30.5
H1916_973,H1916,PTR,88.71,32.76
H1916_974,H1916,ABA,82.24,33.46
H1916_975,H1916,ABA,84.48,39.46
H1916_976,H1916,PTR,84.65,38.98
H1916_977,H1916,PGL,85.68,38.57
H1916_978,H1916,BPA,86.08,39.2
H1916_979,H1916,PGL,90,38.8
H1916_98,H1916,ABA,20.95,4.48
H1916_980,H1916,PTR,90,37.9
H1916_981,H1916,PTR,88.67,34.66
H1916_982,H1916,PGL,88.2,30.98
H1916_983,H1916,PTR,83.64,35.49
H1916_984,H1916,ABA,83.16,36.15
H1916_985,H1916,ABA,83.94,37.51
H1916_986,H1916,ABA,87.71,34.73
H1916_987,H1916,ABA,91.62,31.71
H1916_988,H1916,BPA,92.15,32.5
H1916_989,H1916,ABA,91.61,33.11
H1916_99,H1916,BPA,22.27,6
H1916_990,H1916,PGL,92.01,35.86
H1916_991,H1916,ABA,93.39,37.27
H1916_992,H1916,PTR,93.11,38.29
H1916_993,H1916,ABA,93.8,38.1
H1916_994,H1916,PTR,94.84,37.65
H1916_995,H1916,BPA,98.41,38.63
H1916_996,H1916,PGL,99.61,37.52
H1916_997,H1916,PTR,98.63,35.05
H1916_998,H1916,PTR,99.64,33.78
H1916_999,H1916,BPA,98.24,32.27
H1944_1,H1944,PTR,1.25,0.25
H1944_10,H1944,PTR,0.5,2.25
H1944_100,H1944,PTR,43.5,9.25
H1944_1000,H1944,BPA,2.5,44.75
H1944_1001,H1944,BPA,2.25,44.5
H1944_1002,H1944,BPA,5,44
H1944_1003,H1944,ABA,5.5,44
H1944_1004,H1944,POBA,3,42
H1944_1005,H1944,BPA,9,43
H1944_1006,H1944,BPA,9.75,45.75
H1944_1007,H1944,ABA,7.25,48
H1944_1008,H1944,BPA,6.5,48
H1944_1009,H1944,BPA,6.25,48.5
H1944_101,H1944,BPA,40.5,4.5
H1944_1010,H1944,BPA,6,48.5
H1944_1011,H1944,ABA,16.25,43.75
H1944_1012,H1944,ABA,12.5,42
H1944_1013,H1944,PTR,14.75,43
H1944_1014,H1944,PTR,15.75,44.75
H1944_1015,H1944,PTR,15.5,43
H1944_1016,H1944,PTR,15.75,43.75
H1944_1017,H1944,PTR,15.75,44
H1944_1018,H1944,PTR,16,45.25
H1944_1019,H1944,ABA,16.5,44.5
H1944_102,H1944,BPA,41.75,2
H1944_1020,H1944,BPA,17,43.5
H1944_1021,H1944,PTR,18,41
H1944_1022,H1944,BPA,18,44
H1944_1023,H1944,PTR,19.75,44.5
H1944_1024,H1944,PTR,19.5,46.5
H1944_1025,H1944,BPA,16.75,49.5
H1944_1026,H1944,PTR,17.75,48.25
H1944_1027,H1944,PTR,18,48.5
H1944_1028,H1944,PTR,14,49
H1944_1029,H1944,PTR,14.5,47
H1944_103,H1944,PTR,45.25,2.75
H1944_1030,H1944,PTR,13,46
H1944_1031,H1944,PTR,13.25,45
H1944_1032,H1944,BPA,12,48.5
H1944_1033,H1944,PTR,15,43.25
H1944_1034,H1944,POBA,12,44.5
H1944_1035,H1944,ABA,18.35,42.62
H1944_1036,H1944,PTR,15,49
H1944_1037,H1944,PTR,15.5,47
H1944_1038,H1944,PTR,16,46
H1944_1039,H1944,PTR,16.5,45
H1944_104,H1944,PTR,46,1
H1944_1040,H1944,PTR,16.75,41
H1944_1041,H1944,PTR,16.75,44.5
H1944_1042,H1944,BPA,16.75,49.25
H1944_1043,H1944,PTR,29.75,44.75
H1944_1044,H1944,PTR,26.5,42.5
H1944_1045,H1944,PTR,26.25,46.5
H1944_1046,H1944,PTR,27.75,49.5
H1944_1047,H1944,PTR,22.75,49.75
H1944_1048,H1944,PTR,20,49
H1944_1049,H1944,BPA,20.25,48
H1944_105,H1944,PTR,46.5,3
H1944_1050,H1944,PTR,21,46
H1944_1051,H1944,PTR,22.5,45.75
H1944_1052,H1944,PTR,22.5,44.25
H1944_1053,H1944,PTR,21.5,44.25
H1944_1054,H1944,PTR,20,41.5
H1944_1055,H1944,PTR,21,40
H1944_1056,H1944,PTR,22.5,40.75
H1944_1057,H1944,PTR,22.5,42.5
H1944_1058,H1944,PTR,23.75,42.5
H1944_1059,H1944,PTR,24.25,40.25
H1944_106,H1944,PTR,49,2
H1944_1060,H1944,PTR,23.5,49.75
H1944_1061,H1944,PTR,24,46
H1944_1062,H1944,PTR,24.5,40.75
H1944_1063,H1944,PTR,25.5,42
H1944_1064,H1944,PTR,26.75,49.5
H1944_1065,H1944,PTR,27,41.75
H1944_1066,H1944,PTR,27.75,48
H1944_1067,H1944,PTR,28,45.5
H1944_1068,H1944,PTR,29.5,42
H1944_1069,H1944,PTR,34,48.5
H1944_107,H1944,PTR,48.5,0.75
H1944_1070,H1944,PTR,34.5,47
H1944_1071,H1944,PTR,35,44
H1944_1072,H1944,PTR,32,43
H1944_1073,H1944,PTR,33.75,40.5
H1944_1074,H1944,PTR,38.5,43.25
H1944_1075,H1944,PTR,30.25,46.5
H1944_1076,H1944,PTR,37.75,40.25
H1944_1077,H1944,PTR,37.5,40.25
H1944_1078,H1944,PTR,32,44.75
H1944_1079,H1944,PTR,35,40
H1944_108,H1944,PTR,49.25,0
H1944_1080,H1944,PTR,35,47
H1944_1081,H1944,PTR,35.25,44
H1944_1082,H1944,PTR,35.5,46
H1944_1083,H1944,PTR,39.5,48.5
H1944_1084,H1944,ASP,42,43
H1944_1085,H1944,PTR,49.5,44
H1944_1086,H1944,PTR,49.5,44
H1944_1087,H1944,PTR,47.5,44
H1944_1088,H1944,BPA,48.5,46.5
H1944_1089,H1944,PTR,46.5,46
H1944_109,H1944,PTR,41,8.75
H1944_1090,H1944,PTR,44,49.75
H1944_1091,H1944,PTR,43.75,49.5
H1944_1092,H1944,PTR,42.75,49
H1944_1093,H1944,PTR,40.75,46.5
H1944_1094,H1944,PTR,40.25,46
H1944_1095,H1944,PTR,40,44
H1944_1096,H1944,PTR,42.5,45
H1944_1097,H1944,PTR,44,44
H1944_1098,H1944,PTR,42,43
H1944_1099,H1944,PTR,41.5,40.25
H1944_11,H1944,PTR,3,1.75
H1944_110,H1944,BPA,40.25,5.5
H1944_1100,H1944,ABA,41.15,43.66
H1944_1101,H1944,ASP,42.86,41.96
H1944_1102,H1944,PTR,40,40.5
H1944_1103,H1944,PTR,40,42
H1944_1104,H1944,PTR,41,40.25
H1944_1105,H1944,PTR,41.25,43
H1944_1106,H1944,PTR,41.75,46.25
H1944_1107,H1944,PTR,48,40.5
H1944_1108,H1944,BPA,49,46.25
H1944_1109,H1944,PTR,52,45
H1944_111,H1944,PTR,40.5,3.5
H1944_1110,H1944,PTR,53,44.75
H1944_1111,H1944,PTR,53,40.5
H1944_1112,H1944,PTR,55.75,40.25
H1944_1113,H1944,PTR,57.5,40.75
H1944_1114,H1944,PTR,58.5,41.75
H1944_1115,H1944,PTR,59.25,41.25
H1944_1116,H1944,PTR,57.5,43.5
H1944_1117,H1944,PTR,56.5,45
H1944_1118,H1944,ABA,58.5,46.25
H1944_1119,H1944,PTR,57.5,48
H1944_112,H1944,PTR,41.5,4
H1944_1120,H1944,ABA,58.5,49.75
H1944_1121,H1944,PTR,55.5,45.5
H1944_1122,H1944,PTR,52.5,48
H1944_1123,H1944,PTR,52.25,48.5
H1944_1124,H1944,PTR,57.75,43.75
H1944_1125,H1944,ABA,55.34,40
H1944_1126,H1944,ASP,55.34,40
H1944_1127,H1944,ASP,56.54,41.09
H1944_1128,H1944,PTR,50,44
H1944_1129,H1944,PTR,51,49
H1944_113,H1944,BPA,41.75,7.25
H1944_1130,H1944,PTR,52,45.25
H1944_1131,H1944,PTR,52,49.25
H1944_1132,H1944,PTR,54.5,48
H1944_1133,H1944,PTR,54.75,45.25
H1944_1134,H1944,PTR,57.25,41
H1944_1135,H1944,PTR,59.5,45.75
H1944_1136,H1944,ABA,67,47
H1944_1137,H1944,ABA,67,45.25
H1944_1138,H1944,PTR,60.5,40.25
H1944_1139,H1944,PTR,60.25,42.75
H1944_114,H1944,PTR,45.5,1.5
H1944_1140,H1944,PTR,61.5,46
H1944_1141,H1944,PTR,61.75,46
H1944_1142,H1944,PTR,62.75,48.5
H1944_1143,H1944,PTR,64,48.5
H1944_1144,H1944,PTR,69.75,47
H1944_1145,H1944,ABA,67,43
H1944_1146,H1944,PTR,67.25,43.75
H1944_1147,H1944,PTR,65,42
H1944_1148,H1944,PTR,64,44.75
H1944_1149,H1944,PTR,65,44.5
H1944_115,H1944,PTR,48.5,4.75
H1944_1150,H1944,PTR,65.25,45.5
H1944_1151,H1944,PTR,67,46.75
H1944_1152,H1944,PTR,67.25,46.25
H1944_1153,H1944,PTR,67,46
H1944_1154,H1944,PTR,63,47.5
H1944_1155,H1944,PTR,63.25,47.5
H1944_1156,H1944,PTR,67.25,45.25
H1944_1157,H1944,PTR,67.5,40.75
H1944_1158,H1944,ABA,70,41
H1944_1159,H1944,PTR,71.25,49.25
H1944_116,H1944,BPA,49.75,8.5
H1944_1160,H1944,PTR,71.75,48.5
H1944_1161,H1944,PTR,73.25,48.75
H1944_1162,H1944,PTR,77,48.75
H1944_1163,H1944,PTR,77.25,49.5
H1944_1164,H1944,PTR,78,48
H1944_1165,H1944,PTR,78.75,49.25
H1944_1166,H1944,PTR,79,49
H1944_1167,H1944,PTR,78.25,44.75
H1944_1168,H1944,PTR,77.25,43.25
H1944_1169,H1944,PTR,75,44
H1944_117,H1944,BPA,49.75,10
H1944_1170,H1944,ABA,75.75,42
H1944_1171,H1944,PTR,77,42.5
H1944_1172,H1944,PTR,73.75,43
H1944_1173,H1944,PTR,73,43
H1944_1174,H1944,ABA,72.25,42.75
H1944_1175,H1944,PTR,71,44.5
H1944_1176,H1944,PTR,71.25,43
H1944_1177,H1944,PTR,70.25,41.5
H1944_1178,H1944,PTR,70.5,41
H1944_1179,H1944,ABA,71.25,40.5
H1944_118,H1944,BPA,50,5.5
H1944_1180,H1944,PTR,72.5,40.25
H1944_1181,H1944,PTR,73.75,40.5
H1944_1182,H1944,BPA,75.58,44.35
H1944_1183,H1944,ABA,78.44,43.23
H1944_1184,H1944,ABA,79.91,44.01
H1944_1185,H1944,BPA,75.59,44.36
H1944_1186,H1944,PTR,71,42
H1944_1187,H1944,PTR,71.25,42
H1944_1188,H1944,PTR,73,45.25
H1944_1189,H1944,PTR,73,46.5
H1944_119,H1944,PTR,56,8
H1944_1190,H1944,PTR,76,49
H1944_1191,H1944,PTR,76.25,40.5
H1944_1192,H1944,PTR,77,41
H1944_1193,H1944,PTR,78.5,42
H1944_1194,H1944,PTR,80.5,40
H1944_1195,H1944,PTR,80.25,42
H1944_1196,H1944,PTR,80.5,46
H1944_1197,H1944,PTR,83,47.5
H1944_1198,H1944,PTR,82.75,48
H1944_1199,H1944,PTR,84,49
H1944_12,H1944,PTR,4.5,1.75
H1944_120,H1944,PTR,55,5
H1944_1200,H1944,PTR,88.75,47.25
H1944_1201,H1944,PTR,87.5,47.25
H1944_1202,H1944,PTR,86,47.75
H1944_1203,H1944,PTR,87.25,42
H1944_1204,H1944,PTR,86,43
H1944_1205,H1944,PTR,83.75,40.25
H1944_1206,H1944,PTR,83.25,43
H1944_1207,H1944,PTR,83,43.75
H1944_1208,H1944,ABA,83.41,46.88
H1944_1209,H1944,ABA,85.34,45.25
H1944_121,H1944,BPA,59.5,2
H1944_1210,H1944,ABA,80.86,47.8
H1944_1211,H1944,PTR,81.75,42
H1944_1212,H1944,PTR,84.5,44
H1944_1213,H1944,PTR,84.75,49
H1944_1214,H1944,PTR,85,49.25
H1944_1215,H1944,PTR,86.5,41.5
H1944_1216,H1944,PTR,86.75,45.75
H1944_1217,H1944,PTR,86.75,46
H1944_1218,H1944,PTR,87.75,44.75
H1944_1219,H1944,ABA,97,41
H1944_122,H1944,ASP,50,7.5
H1944_1220,H1944,ABA,93,44.5
H1944_1221,H1944,PTR,91,46.75
H1944_1222,H1944,PTR,91.5,49
H1944_1223,H1944,ABA,93.75,48.5
H1944_1224,H1944,PTR,94,48
H1944_1225,H1944,ABA,96,48
H1944_1226,H1944,PTR,96,48.5
H1944_1227,H1944,PTR,94.5,45.5
H1944_1228,H1944,ABA,97.25,45
H1944_1229,H1944,PTR,98,43.75
H1944_123,H1944,BPA,55.25,4.5
H1944_1230,H1944,PTR,100,46.75
H1944_1231,H1944,PTR,99.5,40
H1944_1232,H1944,ABA,96.25,42
H1944_1233,H1944,ABA,96,43
H1944_1234,H1944,PTR,96,44
H1944_1235,H1944,PTR,95.25,44
H1944_1236,H1944,ABA,93.75,42.25
H1944_1237,H1944,PTR,94,43
H1944_1238,H1944,PTR,93.25,43.25
H1944_1239,H1944,PTR,93,45
H1944_124,H1944,PTR,52.5,2.5
H1944_1240,H1944,ABA,93.85,48.13
H1944_1241,H1944,ABA,94.72,48.45
H1944_1242,H1944,ABA,93.6,45.21
H1944_1243,H1944,ABA,95.56,40
H1944_1244,H1944,ABA,94.89,45.22
H1944_1245,H1944,ABA,93.93,43.64
H1944_1246,H1944,PTR,90,45.75
H1944_1247,H1944,PTR,91,44.75
H1944_1248,H1944,PTR,91,45.25
H1944_1249,H1944,PTR,93.5,44.25
H1944_125,H1944,PTR,59.25,2.5
H1944_1250,H1944,PTR,94,44.25
H1944_1251,H1944,PTR,94.75,48
H1944_1252,H1944,PTR,95.5,49
H1944_1253,H1944,PTR,95.75,49
H1944_1254,H1944,PTR,96.25,44
H1944_1255,H1944,PTR,97,45
H1944_1256,H1944,PTR,99.25,49.75
H1944_1257,H1944,ABA,9.75,59.75
H1944_1258,H1944,ABA,9.5,57.5
H1944_1259,H1944,BPA,1.5,53.25
H1944_126,H1944,PTR,57.25,3.25
H1944_1260,H1944,BPA,2,54
H1944_1261,H1944,BPA,3.5,53.25
H1944_1262,H1944,SALIX,4.5,54.5
H1944_1263,H1944,SALIX,4.5,54
H1944_1264,H1944,SALIX,4.5,53.75
H1944_1265,H1944,BPA,4.5,50.25
H1944_1266,H1944,BPA,5,53
H1944_1267,H1944,PPE,5.25,55.5
H1944_1268,H1944,SALIX,2,57
H1944_1269,H1944,SALIX,2.25,56.75
H1944_127,H1944,PTR,52,6
H1944_1270,H1944,BPA,0.5,57
H1944_1271,H1944,SALIX,7.75,57
H1944_1272,H1944,SALIX,5.5,57.25
H1944_1273,H1944,SALIX,5.75,56.5
H1944_1274,H1944,SALIX,2,56.75
H1944_1275,H1944,PGL,6.95,53.28
H1944_1276,H1944,SALIX,4,53.75
H1944_1277,H1944,SALIX,5.5,57
H1944_1278,H1944,PPE,6,55.5
H1944_1279,H1944,PPE,7,55
H1944_128,H1944,PTR,54.75,8.75
H1944_1280,H1944,BPA,14.5,57.75
H1944_1281,H1944,ABA,19.25,59.75
H1944_1282,H1944,BPA,12.75,50
H1944_1283,H1944,BPA,13.25,50
H1944_1284,H1944,PTR,15.5,51
H1944_1285,H1944,PTR,16.5,51.5
H1944_1286,H1944,PTR,17,51.75
H1944_1287,H1944,PPE,10.75,55
H1944_1288,H1944,PPE,11,55.5
H1944_1289,H1944,ABA,12,58.5
H1944_129,H1944,PTR,55.25,9.5
H1944_1290,H1944,BPA,14.25,57.5
H1944_1291,H1944,BPA,14.5,57.75
H1944_1292,H1944,BPA,14,58
H1944_1293,H1944,BPA,18.5,53.75
H1944_1294,H1944,BPA,19.75,54.5
H1944_1295,H1944,BPA,14.5,54.75
H1944_1296,H1944,BPA,17,58.5
H1944_1297,H1944,PPE,11.25,58
H1944_1298,H1944,ABA,13,50
H1944_1299,H1944,PTR,18.5,50.5
H1944_13,H1944,PTR,5.75,0.25
H1944_130,H1944,PTR,55,5
H1944_1300,H1944,BPA,20,57
H1944_1301,H1944,PTR,20.75,51.25
H1944_1302,H1944,PTR,21.75,50.25
H1944_1303,H1944,PTR,22.75,51.75
H1944_1304,H1944,BPA,20.25,56.5
H1944_1305,H1944,BPA,20.25,56.75
H1944_1306,H1944,BPA,20.5,57
H1944_1307,H1944,BPA,21,57
H1944_1308,H1944,ABA,27,59
H1944_1309,H1944,ABA,27,59.25
H1944_131,H1944,PTR,57,5
H1944_1310,H1944,PTR,27,58.75
H1944_1311,H1944,PTR,29.5,58.75
H1944_1312,H1944,PTR,29,58.25
H1944_1313,H1944,PTR,28.75,57.75
H1944_1314,H1944,PTR,28,57.25
H1944_1315,H1944,PTR,28,55.75
H1944_1316,H1944,PTR,28,55.25
H1944_1317,H1944,BPA,27,55
H1944_1318,H1944,PTR,27,54.25
H1944_1319,H1944,PTR,29,53.75
H1944_132,H1944,PTR,56.5,4.5
H1944_1320,H1944,PTR,27.25,51.5
H1944_1321,H1944,PTR,26,52.25
H1944_1322,H1944,PTR,26,50.5
H1944_1323,H1944,ABA,21.62,57.14
H1944_1324,H1944,ABA,22.46,52.88
H1944_1325,H1944,ABA,23.85,50.94
H1944_1326,H1944,PTR,24,51.5
H1944_1327,H1944,PTR,27,51.75
H1944_1328,H1944,PTR,28,55.5
H1944_1329,H1944,PTR,28,56
H1944_133,H1944,PTR,51.75,1.25
H1944_1330,H1944,PTR,29,55.5
H1944_1331,H1944,ABA,37,54
H1944_1332,H1944,PTR,30,50.25
H1944_1333,H1944,PTR,32.75,50
H1944_1334,H1944,PTR,30,56.75
H1944_1335,H1944,PTR,32.75,51.75
H1944_1336,H1944,PTR,33.25,53
H1944_1337,H1944,PTR,33.75,50.25
H1944_1338,H1944,PTR,35,51.5
H1944_1339,H1944,PTR,37,51
H1944_134,H1944,PTR,54,9
H1944_1340,H1944,PTR,36.75,50.5
H1944_1341,H1944,PTR,37.25,50.5
H1944_1342,H1944,PTR,38.5,56.5
H1944_1343,H1944,PTR,38,58.75
H1944_1344,H1944,BPA,35.25,57.5
H1944_1345,H1944,PTR,35,55
H1944_1346,H1944,PTR,34,57
H1944_1347,H1944,PTR,33,56
H1944_1348,H1944,PTR,33,59
H1944_1349,H1944,PTR,33,59.5
H1944_135,H1944,BPA,55.25,4.5
H1944_1350,H1944,BPA,31.5,58
H1944_1351,H1944,ABA,30.5,58
H1944_1352,H1944,PTR,31,57
H1944_1353,H1944,BPA,31,53.5
H1944_1354,H1944,PTR,30.5,53.25
H1944_1355,H1944,PTR,35.25,59.5
H1944_1356,H1944,PTR,38,59.5
H1944_1357,H1944,ABA,31.21,58.87
H1944_1358,H1944,PTR,30.25,55.75
H1944_1359,H1944,PTR,30.5,50.75
H1944_136,H1944,PTR,56,3
H1944_1360,H1944,PTR,30.5,52.75
H1944_1361,H1944,PTR,33,56.5
H1944_1362,H1944,PTR,34.25,56
H1944_1363,H1944,PTR,35.25,50.25
H1944_1364,H1944,BPA,35.5,56.25
H1944_1365,H1944,PTR,35.75,51.75
H1944_1366,H1944,PTR,37.25,51.5
H1944_1367,H1944,PTR,38,59.25
H1944_1368,H1944,PTR,38.5,59
H1944_1369,H1944,PTR,39.75,56
H1944_137,H1944,BPA,58.25,7.75
H1944_1370,H1944,ABA,40,55.5
H1944_1371,H1944,PTR,48.75,57.5
H1944_1372,H1944,PTR,49.5,56.25
H1944_1373,H1944,PTR,44.5,59
H1944_1374,H1944,PTR,44.75,55
H1944_1375,H1944,PTR,43.75,57
H1944_1376,H1944,PTR,43.5,56.25
H1944_1377,H1944,PTR,41.5,59
H1944_1378,H1944,PTR,40.25,58.75
H1944_1379,H1944,PTR,40.5,58.75
H1944_138,H1944,BPA,56.75,7
H1944_1380,H1944,PTR,42,55.5
H1944_1381,H1944,PTR,40.25,52.25
H1944_1382,H1944,PTR,42.5,52
H1944_1383,H1944,PTR,43,50.25
H1944_1384,H1944,PTR,44,50.5
H1944_1385,H1944,BPA,44,53.5
H1944_1386,H1944,ABA,42.1,57.86
H1944_1387,H1944,ABA,46.86,55.06
H1944_1388,H1944,PTR,40,51
H1944_1389,H1944,PTR,41,53
H1944_139,H1944,PTR,50,2.75
H1944_1390,H1944,PTR,41.5,55.25
H1944_1391,H1944,PTR,42,51.5
H1944_1392,H1944,PTR,42,53.5
H1944_1393,H1944,PTR,43.5,56
H1944_1394,H1944,PTR,44,54
H1944_1395,H1944,PTR,48,58.75
H1944_1396,H1944,PTR,49,58.75
H1944_1397,H1944,PTR,49.5,56.5
H1944_1398,H1944,PTR,49.75,56.5
H1944_1399,H1944,ABA,56.5,56.75
H1944_14,H1944,PTR,8,2.5
H1944_140,H1944,PTR,55,5.5
H1944_1400,H1944,PTR,50,59.75
H1944_1401,H1944,PTR,50.5,56
H1944_1402,H1944,PTR,52.25,55.75
H1944_1403,H1944,PTR,51.25,53.75
H1944_1404,H1944,PTR,52,54
H1944_1405,H1944,PTR,51.75,50
H1944_1406,H1944,PTR,52.25,51.5
H1944_1407,H1944,PTR,53,52.25
H1944_1408,H1944,PTR,54.25,52
H1944_1409,H1944,PTR,54.5,51
H1944_141,H1944,PTR,55,6
H1944_1410,H1944,PTR,54.25,50
H1944_1411,H1944,PTR,57,51
H1944_1412,H1944,PTR,55.75,53
H1944_1413,H1944,PTR,57.5,53.75
H1944_1414,H1944,PTR,59,53.5
H1944_1415,H1944,ABA,58.5,54.5
H1944_1416,H1944,ABA,55,55
H1944_1417,H1944,PTR,57.5,56
H1944_1418,H1944,PTR,57.5,56.25
H1944_1419,H1944,PTR,59,56.25
H1944_142,H1944,ABA,67,3
H1944_1420,H1944,PTR,58.75,58
H1944_1421,H1944,PTR,59,59.75
H1944_1422,H1944,PTR,57.75,59.5
H1944_1423,H1944,BPA,55.5,57.75
H1944_1424,H1944,PTR,51.75,59
H1944_1425,H1944,PTR,51.5,58.75
H1944_1426,H1944,PTR,56,52.75
H1944_1427,H1944,PTR,57,54
H1944_1428,H1944,PTR,53,55
H1944_1429,H1944,PTR,51.5,55.5
H1944_143,H1944,ABA,62,0.25
H1944_1430,H1944,PTR,53,58.5
H1944_1431,H1944,PTR,51,59.75
H1944_1432,H1944,PTR,52.75,52.5
H1944_1433,H1944,PTR,53,54.75
H1944_1434,H1944,BPA,57,58
H1944_1435,H1944,PTR,58.5,55.5
H1944_1436,H1944,PTR,58.75,51.25
H1944_1437,H1944,ABA,62,55
H1944_1438,H1944,PTR,60,56.5
H1944_1439,H1944,PTR,64.5,51.25
H1944_144,H1944,PTR,69.5,2
H1944_1440,H1944,PTR,64.75,52
H1944_1441,H1944,PTR,61.25,54.25
H1944_1442,H1944,PTR,61.5,55
H1944_1443,H1944,ABA,60.5,53
H1944_1444,H1944,PTR,63,55
H1944_1445,H1944,PTR,62,56.25
H1944_1446,H1944,PTR,60,56.5
H1944_1447,H1944,PTR,63.75,59.25
H1944_1448,H1944,PTR,64.75,59.25
H1944_1449,H1944,PTR,65,59.5
H1944_145,H1944,PTR,68.5,3.5
H1944_1450,H1944,PTR,66.75,57.5
H1944_1451,H1944,PTR,69.75,59.5
H1944_1452,H1944,ABA,69.5,59.25
H1944_1453,H1944,PTR,69,55
H1944_1454,H1944,PTR,61,57.25
H1944_1455,H1944,PTR,66,55
H1944_1456,H1944,PTR,67.75,51.5
H1944_1457,H1944,PTR,68,59
H1944_1458,H1944,PTR,69,53.25
H1944_1459,H1944,ABA,71,58
H1944_146,H1944,PTR,67.5,3
H1944_1460,H1944,PTR,70,56.25
H1944_1461,H1944,PTR,70,56
H1944_1462,H1944,PTR,70.25,55.25
H1944_1463,H1944,PTR,70.25,54.75
H1944_1464,H1944,PTR,72.75,59
H1944_1465,H1944,PTR,72.75,58.75
H1944_1466,H1944,PTR,75.5,59
H1944_1467,H1944,PTR,76,58.75
H1944_1468,H1944,PTR,79.75,59.5
H1944_1469,H1944,PTR,77.25,57
H1944_147,H1944,PTR,69,5.5
H1944_1470,H1944,PTR,77,56.75
H1944_1471,H1944,PTR,78,55
H1944_1472,H1944,BPA,76.5,54.5
H1944_1473,H1944,PTR,76,54
H1944_1474,H1944,PTR,75,56.25
H1944_1475,H1944,PTR,73.5,55.5
H1944_1476,H1944,PTR,74,56.5
H1944_1477,H1944,PTR,74,57.25
H1944_1478,H1944,PTR,71.5,53.25
H1944_1479,H1944,PTR,71.25,53.75
H1944_148,H1944,PTR,67.5,5.25
H1944_1480,H1944,PTR,73.5,50.25
H1944_1481,H1944,ABA,70.9,56.21
H1944_1482,H1944,ABA,76.48,51.5
H1944_1483,H1944,PTR,70.75,56.75
H1944_1484,H1944,PTR,72.25,55.75
H1944_1485,H1944,PTR,79,51.5
H1944_1486,H1944,PTR,89.25,50.25
H1944_1487,H1944,PTR,89,52
H1944_1488,H1944,BPA,89.75,57
H1944_1489,H1944,PTR,84.75,55.25
H1944_149,H1944,PTR,69.75,7.5
H1944_1490,H1944,PTR,80,58.5
H1944_1491,H1944,PTR,80.75,54
H1944_1492,H1944,PTR,81.5,53.25
H1944_1493,H1944,PTR,80.5,51
H1944_1494,H1944,PTR,83.25,51.5
H1944_1495,H1944,PTR,83.25,52
H1944_1496,H1944,PTR,81.75,52
H1944_1497,H1944,BPA,87.5,51.5
H1944_1498,H1944,PTR,80.5,51.5
H1944_1499,H1944,PTR,80.75,52
H1944_15,H1944,PTR,7.75,3
H1944_150,H1944,PTR,68,9
H1944_1500,H1944,PTR,80.75,53.25
H1944_1501,H1944,PTR,81.25,58
H1944_1502,H1944,PTR,81.5,59.75
H1944_1503,H1944,PTR,85.5,56.25
H1944_1504,H1944,PTR,86,54
H1944_1505,H1944,PTR,87.5,56
H1944_1506,H1944,PTR,88,55
H1944_1507,H1944,PTR,89,55.75
H1944_1508,H1944,ABA,93,54
H1944_1509,H1944,ABA,99.5,58.5
H1944_151,H1944,PTR,66.5,5.25
H1944_1510,H1944,ABA,91.5,52
H1944_1511,H1944,ABA,94,57
H1944_1512,H1944,ABA,98,53.5
H1944_1513,H1944,ABA,100,52
H1944_1514,H1944,ABA,99.25,59.75
H1944_1515,H1944,ABA,96.75,59.75
H1944_1516,H1944,PTR,93.25,59.25
H1944_1517,H1944,PTR,92,57
H1944_1518,H1944,PTR,92,56.5
H1944_1519,H1944,ABA,99.25,50.5
H1944_152,H1944,PTR,64.75,7
H1944_1520,H1944,PTR,98.25,52
H1944_1521,H1944,BPA,97.5,57.75
H1944_1522,H1944,PTR,95,55
H1944_1523,H1944,PTR,96,58
H1944_1524,H1944,PTR,93,50.25
H1944_1525,H1944,PTR,90.47,53.24
H1944_1526,H1944,ABA,92.65,55.07
H1944_1527,H1944,ASP,95.45,58.69
H1944_1528,H1944,ABA,96.13,58.07
H1944_1529,H1944,ABA,96.84,56.45
H1944_153,H1944,PTR,64.75,8
H1944_1530,H1944,PTR,90.5,54.75
