"plot_id","stem_id","species_id","x","y","year","dbh","status_id"
"H1944","H1944_1197","PTR",83,47.5,2018,19.4,"DF"
"H1944","H1944_1198","PTR",82.75,48,1994,19.8,"A"
"H1944","H1944_1198","PTR",82.75,48,2004,26.4,"AS"
"H1944","H1944_1198","PTR",82.75,48,2009,28.2,"AS"
"H1944","H1944_1198","PTR",82.75,48,2018,32,"AS"
"H1944","H1944_1199","PTR",84,49,1994,15,"A"
"H1944","H1944_1199","PTR",84,49,2004,22.3,"AS"
"H1944","H1944_1199","PTR",84,49,2009,24.4,"AS"
"H1944","H1944_1199","PTR",84,49,2018,24.2,"DS"
"H1944","H1944_12","PTR",4.5,1.75,1994,14,"A"
"H1944","H1944_12","PTR",4.5,1.75,2004,13.9,"DS"
"H1944","H1944_12","PTR",4.5,1.75,2009,NA,"DF"
"H1944","H1944_120","PTR",55,5,2009,25.2,"AS"
"H1944","H1944_120","PTR",55,5,2018,26.9,"AS"
"H1944","H1944_1200","PTR",88.75,47.25,1994,27.1,"A"
"H1944","H1944_1200","PTR",88.75,47.25,2004,21.6,"AS"
"H1944","H1944_1200","PTR",88.75,47.25,2009,22.1,"AS"
"H1944","H1944_1200","PTR",88.75,47.25,2018,22.7,"AL"
"H1944","H1944_1201","PTR",87.5,47.25,1994,24.3,"A"
"H1944","H1944_1201","PTR",87.5,47.25,2004,25.9,"AS"
"H1944","H1944_1201","PTR",87.5,47.25,2009,28.4,"AS"
"H1944","H1944_1201","PTR",87.5,47.25,2018,33,"AS"
"H1944","H1944_1202","PTR",86,47.75,1994,21.1,"A"
"H1944","H1944_1202","PTR",86,47.75,2004,11,"DF"
"H1944","H1944_1203","PTR",87.25,42,1994,20.2,"A"
"H1944","H1944_1203","PTR",87.25,42,2004,19.8,"DS"
"H1944","H1944_1203","PTR",87.25,42,2018,NA,NA
"H1944","H1944_1204","PTR",86,43,1994,23.6,"A"
"H1944","H1944_1204","PTR",86,43,2004,19,"DS"
"H1944","H1944_1204","PTR",86,43,2009,19.2,"DS"
"H1944","H1944_1204","PTR",86,43,2018,18.2,"DS"
"H1944","H1944_1205","PTR",83.75,40.25,1994,22.5,"A"
"H1944","H1944_1205","PTR",83.75,40.25,2004,18,"DS"
"H1944","H1944_1205","PTR",83.75,40.25,2009,18.2,"DS"
"H1944","H1944_1205","PTR",83.75,40.25,2018,17.5,"DF"
"H1944","H1944_1206","PTR",83.25,43,1994,19.6,"A"
"H1944","H1944_1206","PTR",83.25,43,2004,22.5,"AS"
"H1944","H1944_1206","PTR",83.25,43,2009,23.8,"AS"
"H1944","H1944_1206","PTR",83.25,43,2018,26.4,"AS"
"H1944","H1944_1207","PTR",83,43.75,1994,19.5,"A"
"H1944","H1944_1207","PTR",83,43.75,2004,21.1,"DS"
"H1944","H1944_1207","PTR",83,43.75,2009,21.1,"DS"
"H1944","H1944_1207","PTR",83,43.75,2018,21.9,"DS"
"H1944","H1944_1208","ABA",83.41,46.88,2018,7.2,"AS"
"H1944","H1944_1209","ABA",85.34,45.25,2018,9.7,"AS"
"H1944","H1944_121","BPA",59.5,2,2009,6.4,"AS"
"H1944","H1944_121","BPA",59.5,2,2018,7.8,"AS"
"H1944","H1944_1210","ABA",80.86,47.8,2018,9.2,"AS"
"H1944","H1944_1211","PTR",81.75,42,1994,12,"DS"
"H1944","H1944_1211","PTR",81.75,42,2004,NA,"DF"
"H1944","H1944_1212","PTR",84.5,44,1994,8.1,"DS"
"H1944","H1944_1212","PTR",84.5,44,2004,NA,"DF"
"H1944","H1944_1213","PTR",84.75,49,1994,8,"DS"
"H1944","H1944_1213","PTR",84.75,49,2004,NA,"DF"
"H1944","H1944_1214","PTR",85,49.25,1994,11.5,"DS"
"H1944","H1944_1214","PTR",85,49.25,2004,NA,"DF"
"H1944","H1944_1215","PTR",86.5,41.5,1994,18.8,"DS"
"H1944","H1944_1215","PTR",86.5,41.5,2004,NA,"DF"
"H1944","H1944_1216","PTR",86.75,45.75,1994,12.3,"DS"
"H1944","H1944_1216","PTR",86.75,45.75,2004,NA,"DF"
"H1944","H1944_1217","PTR",86.75,46,1994,10,"DS"
"H1944","H1944_1217","PTR",86.75,46,2004,NA,"DF"
"H1944","H1944_1218","PTR",87.75,44.75,1994,13,"DS"
"H1944","H1944_1218","PTR",87.75,44.75,2004,NA,"DF"
"H1944","H1944_1219","ABA",97,41,2009,5.5,"AS"
"H1944","H1944_1219","ABA",97,41,2018,6,"AS"
"H1944","H1944_122","ASP",50,7.5,2009,5.9,"AS"
"H1944","H1944_122","ASP",50,7.5,2018,5.8,"DS"
"H1944","H1944_1220","ABA",93,44.5,2009,5.2,"AS"
"H1944","H1944_1220","ABA",93,44.5,2018,7.7,"AS"
"H1944","H1944_1221","PTR",91,46.75,1994,14.2,"A"
"H1944","H1944_1221","PTR",91,46.75,2004,23.8,"AS"
"H1944","H1944_1221","PTR",91,46.75,2018,28.3,"AS"
"H1944","H1944_1222","PTR",91.5,49,1994,26.7,"A"
"H1944","H1944_1222","PTR",91.5,49,2004,28.2,"AS"
"H1944","H1944_1222","PTR",91.5,49,2009,28.3,"DS"
"H1944","H1944_1222","PTR",91.5,49,2018,27.7,"DS"
"H1944","H1944_1223","ABA",93.75,48.5,2004,8.1,"AS"
"H1944","H1944_1223","ABA",93.75,48.5,2009,9.1,"AF"
"H1944","H1944_1223","ABA",93.75,48.5,2018,9,"DF"
"H1944","H1944_1224","PTR",94,48,1994,22.5,"A"
"H1944","H1944_1224","PTR",94,48,2004,21.9,"DS"
"H1944","H1944_1224","PTR",94,48,2009,21.4,"DS"
"H1944","H1944_1224","PTR",94,48,2018,NA,NA
"H1944","H1944_1225","ABA",96,48,1994,8.4,"A"
"H1944","H1944_1225","ABA",96,48,2004,14.1,"AS"
"H1944","H1944_1225","ABA",96,48,2009,17.3,"AS"
"H1944","H1944_1225","ABA",96,48,2018,21.1,"AS"
"H1944","H1944_1226","PTR",96,48.5,1994,22.7,"A"
"H1944","H1944_1226","PTR",96,48.5,2004,21,"DF"
"H1944","H1944_1227","PTR",94.5,45.5,1994,25.8,"A"
"H1944","H1944_1227","PTR",94.5,45.5,2004,26.6,"DS"
"H1944","H1944_1227","PTR",94.5,45.5,2009,26.5,"DS"
"H1944","H1944_1227","PTR",94.5,45.5,2018,25.9,"DF"
"H1944","H1944_1228","ABA",97.25,45,1994,7.3,"A"
"H1944","H1944_1228","ABA",97.25,45,2004,12.2,"AS"
"H1944","H1944_1228","ABA",97.25,45,2009,14.4,"AS"
"H1944","H1944_1228","ABA",97.25,45,2018,17.3,"AS"
"H1944","H1944_1229","PTR",98,43.75,1994,14.4,"A"
"H1944","H1944_1229","PTR",98,43.75,2004,14.3,"DS"
"H1944","H1944_1229","PTR",98,43.75,2009,NA,"DF"
"H1944","H1944_123","BPA",55.25,4.5,2009,8.4,"AL"
"H1944","H1944_1230","PTR",100,46.75,1994,30.6,"A"
"H1944","H1944_1230","PTR",100,46.75,2004,31.8,"AS"
"H1944","H1944_1230","PTR",100,46.75,2009,33,"AS"
"H1944","H1944_1230","PTR",100,46.75,2018,35.5,"AS"
"H1944","H1944_1231","PTR",99.5,40,1994,19.6,"A"
"H1944","H1944_1231","PTR",99.5,40,2004,19.7,"DS"
"H1944","H1944_1231","PTR",99.5,40,2009,NA,"DF"
"H1944","H1944_1232","ABA",96.25,42,1994,5,"A"
"H1944","H1944_1232","ABA",96.25,42,2004,8.3,"AS"
"H1944","H1944_1232","ABA",96.25,42,2009,10.1,"AS"
"H1944","H1944_1232","ABA",96.25,42,2018,12.3,"AS"
"H1944","H1944_1233","ABA",96,43,1994,6.4,"A"
"H1944","H1944_1233","ABA",96,43,2004,11.3,"AS"
"H1944","H1944_1233","ABA",96,43,2009,13.6,"AS"
"H1944","H1944_1233","ABA",96,43,2018,16.7,"AS"
"H1944","H1944_1234","PTR",96,44,1994,17.8,"A"
"H1944","H1944_1234","PTR",96,44,2004,16.9,"DS"
"H1944","H1944_1234","PTR",96,44,2009,18,"DS"
"H1944","H1944_1234","PTR",96,44,2018,17,"DF"
"H1944","H1944_1235","PTR",95.25,44,1994,18.5,"A"
"H1944","H1944_1235","PTR",95.25,44,2004,18.6,"DS"
"H1944","H1944_1235","PTR",95.25,44,2009,18.8,"DS"
"H1944","H1944_1235","PTR",95.25,44,2018,17.5,"DF"
"H1944","H1944_1236","ABA",93.75,42.25,2004,7,"AS"
"H1944","H1944_1236","ABA",93.75,42.25,2009,10.2,"AS"
"H1944","H1944_1236","ABA",93.75,42.25,2018,16,"AS"
"H1944","H1944_1237","PTR",94,43,1994,23.6,"A"
"H1944","H1944_1237","PTR",94,43,2004,24.1,"DS"
"H1944","H1944_1237","PTR",94,43,2009,24.4,"DS"
"H1944","H1944_1237","PTR",94,43,2018,23.3,"DS"
"H1944","H1944_1238","PTR",93.25,43.25,1994,21.2,"A"
"H1944","H1944_1238","PTR",93.25,43.25,2004,21.9,"DS"
"H1944","H1944_1238","PTR",93.25,43.25,2009,NA,"DS"
"H1944","H1944_1238","PTR",93.25,43.25,2018,20.5,"DF"
"H1944","H1944_1239","PTR",93,45,1994,21.2,"A"
"H1944","H1944_1239","PTR",93,45,2004,23.8,"AS"
"H1944","H1944_1239","PTR",93,45,2009,24.1,"DS"
"H1944","H1944_1239","PTR",93,45,2018,24.3,"DS"
"H1944","H1944_124","PTR",52.5,2.5,1994,12.8,"DS"
"H1944","H1944_124","PTR",52.5,2.5,2004,15,"DS"
"H1944","H1944_124","PTR",52.5,2.5,2009,14.5,"DS"
"H1944","H1944_124","PTR",52.5,2.5,2018,12.5,"DF"
"H1944","H1944_1240","ABA",93.85,48.13,2018,6.2,"AS"
"H1944","H1944_1241","ABA",94.72,48.45,2018,5.3,"AS"
"H1944","H1944_1242","ABA",93.6,45.21,2018,8,"AS"
"H1944","H1944_1243","ABA",95.56,40,2018,5.4,"AS"
"H1944","H1944_1244","ABA",94.89,45.22,2018,6.7,"AS"
"H1944","H1944_1245","ABA",93.93,43.64,2018,5.3,"AS"
"H1944","H1944_1246","PTR",90,45.75,1994,13.5,"DS"
"H1944","H1944_1246","PTR",90,45.75,2004,NA,"DF"
"H1944","H1944_1247","PTR",91,44.75,1994,9.6,"DS"
"H1944","H1944_1247","PTR",91,44.75,2004,NA,"DF"
"H1944","H1944_1248","PTR",91,45.25,1994,8.3,"DS"
"H1944","H1944_1248","PTR",91,45.25,2004,NA,"DF"
"H1944","H1944_1249","PTR",93.5,44.25,1994,14.3,"DS"
"H1944","H1944_1249","PTR",93.5,44.25,2004,NA,"DF"
"H1944","H1944_125","PTR",59.25,2.5,1994,19.3,"A"
"H1944","H1944_125","PTR",59.25,2.5,2004,21.3,"AS"
"H1944","H1944_125","PTR",59.25,2.5,2009,22.3,"AS"
"H1944","H1944_125","PTR",59.25,2.5,2018,24.4,"AS"
"H1944","H1944_1250","PTR",94,44.25,1994,6.5,"DS"
"H1944","H1944_1250","PTR",94,44.25,2004,NA,"DF"
"H1944","H1944_1251","PTR",94.75,48,1994,7.4,"DS"
"H1944","H1944_1251","PTR",94.75,48,2004,NA,"DF"
"H1944","H1944_1252","PTR",95.5,49,1994,11.2,"DS"
"H1944","H1944_1252","PTR",95.5,49,2004,NA,"DF"
"H1944","H1944_1253","PTR",95.75,49,1994,11.5,"DS"
"H1944","H1944_1253","PTR",95.75,49,2004,NA,"DF"
"H1944","H1944_1254","PTR",96.25,44,1994,15.2,"DS"
"H1944","H1944_1254","PTR",96.25,44,2004,NA,"DF"
"H1944","H1944_1255","PTR",97,45,1994,8.2,"DS"
"H1944","H1944_1255","PTR",97,45,2004,NA,"DF"
"H1944","H1944_1256","PTR",99.25,49.75,1994,7,"DS"
"H1944","H1944_1256","PTR",99.25,49.75,2004,NA,"DF"
"H1944","H1944_1257","ABA",9.75,59.75,2004,16.5,"AS"
"H1944","H1944_1257","ABA",9.75,59.75,2009,19.1,"AS"
"H1944","H1944_1257","ABA",9.75,59.75,2018,21.5,"AS"
"H1944","H1944_1258","ABA",9.5,57.5,2004,6.4,"AS"
"H1944","H1944_1258","ABA",9.5,57.5,2009,8.7,"AS"
"H1944","H1944_1258","ABA",9.5,57.5,2018,12.1,"AS"
"H1944","H1944_1259","BPA",1.5,53.25,1994,14,"A"
"H1944","H1944_1259","BPA",1.5,53.25,2004,26.3,"AS"
"H1944","H1944_1259","BPA",1.5,53.25,2009,28.4,"AS"
"H1944","H1944_1259","BPA",1.5,53.25,2018,30.6,"AS"
"H1944","H1944_126","PTR",57.25,3.25,1994,14.5,"A"
"H1944","H1944_126","PTR",57.25,3.25,2004,14.8,"DS"
"H1944","H1944_126","PTR",57.25,3.25,2009,14.6,"DS"
"H1944","H1944_1260","BPA",2,54,2004,10.5,"AS"
"H1944","H1944_1260","BPA",2,54,2009,10.5,"DS"
"H1944","H1944_1260","BPA",2,54,2018,10,"DF"
"H1944","H1944_1261","BPA",3.5,53.25,2004,15.4,"DS"
"H1944","H1944_1261","BPA",3.5,53.25,2009,14.9,"DS"
"H1944","H1944_1261","BPA",3.5,53.25,2018,14.9,"DF"
"H1944","H1944_1262","SALIX",4.5,54.5,1994,10.8,"A"
"H1944","H1944_1262","SALIX",4.5,54.5,2004,10.4,"DS"
"H1944","H1944_1262","SALIX",4.5,54.5,2009,NA,"DF"
"H1944","H1944_1263","SALIX",4.5,54,1994,12.9,"A"
"H1944","H1944_1263","SALIX",4.5,54,2004,14.3,"DS"
"H1944","H1944_1263","SALIX",4.5,54,2009,NA,"DF"
"H1944","H1944_1264","SALIX",4.5,53.75,1994,10.3,"DS"
"H1944","H1944_1264","SALIX",4.5,53.75,2004,11,"DS"
"H1944","H1944_1264","SALIX",4.5,53.75,2009,NA,"DF"
"H1944","H1944_1265","BPA",4.5,50.25,1994,14.8,"A"
"H1944","H1944_1265","BPA",4.5,50.25,2004,15.7,"AS"
"H1944","H1944_1265","BPA",4.5,50.25,2009,17,"AS"
"H1944","H1944_1265","BPA",4.5,50.25,2018,18.3,"AS"
"H1944","H1944_1266","BPA",5,53,1994,11.5,"A"
"H1944","H1944_1266","BPA",5,53,2004,13.4,"AS"
"H1944","H1944_1266","BPA",5,53,2009,15,"AS"
"H1944","H1944_1266","BPA",5,53,2018,17,"AS"
"H1944","H1944_1267","PPE",5.25,55.5,1994,11,"DS"
"H1944","H1944_1267","PPE",5.25,55.5,2004,10,"DS"
"H1944","H1944_1267","PPE",5.25,55.5,2009,NA,"DF"
"H1944","H1944_1268","SALIX",2,57,1994,13,"A"
"H1944","H1944_1268","SALIX",2,57,2004,13.7,"DS"
"H1944","H1944_1268","SALIX",2,57,2009,NA,"DS"
"H1944","H1944_1268","SALIX",2,57,2018,NA,"DF"
"H1944","H1944_1269","SALIX",2.25,56.75,1994,8.3,"A"
"H1944","H1944_1269","SALIX",2.25,56.75,2004,7.6,"DS"
"H1944","H1944_1269","SALIX",2.25,56.75,2009,NA,"DF"
"H1944","H1944_127","PTR",52,6,1994,9.5,"A"
"H1944","H1944_127","PTR",52,6,2004,22.2,"AS"
"H1944","H1944_127","PTR",52,6,2009,23,"AS"
"H1944","H1944_127","PTR",52,6,2018,25.4,"AS"
"H1944","H1944_1270","BPA",0.5,57,2004,18.5,"AS"
"H1944","H1944_1270","BPA",0.5,57,2009,20.5,"AS"
"H1944","H1944_1270","BPA",0.5,57,2018,22.3,"AS"
"H1944","H1944_1271","SALIX",7.75,57,1994,8.8,"A"
"H1944","H1944_1271","SALIX",7.75,57,2004,13.2,"DF"
"H1944","H1944_1272","SALIX",5.5,57.25,1994,10.8,"A"
"H1944","H1944_1272","SALIX",5.5,57.25,2004,12.3,"DF"
"H1944","H1944_1273","SALIX",5.75,56.5,1994,13,"A"
"H1944","H1944_1273","SALIX",5.75,56.5,2004,9,"AL"
"H1944","H1944_1274","SALIX",2,56.75,1994,9.1,"A"
"H1944","H1944_1274","SALIX",2,56.75,2004,9.2,"DF"
"H1944","H1944_1275","PGL",6.95,53.28,2018,5.3,"AS"
"H1944","H1944_1276","SALIX",4,53.75,1994,10.6,"DS"
"H1944","H1944_1276","SALIX",4,53.75,2004,NA,"DF"
"H1944","H1944_1277","SALIX",5.5,57,1994,9.6,"DS"
"H1944","H1944_1277","SALIX",5.5,57,2004,NA,"DF"
"H1944","H1944_1278","PPE",6,55.5,1994,7.5,"DS"
"H1944","H1944_1278","PPE",6,55.5,2004,NA,"DF"
"H1944","H1944_1279","PPE",7,55,1994,11.1,"DS"
"H1944","H1944_1279","PPE",7,55,2004,NA,"DF"
"H1944","H1944_128","PTR",54.75,8.75,1994,21.7,"A"
"H1944","H1944_128","PTR",54.75,8.75,2004,23.8,"AS"
"H1944","H1944_128","PTR",54.75,8.75,2009,25.8,"AS"
"H1944","H1944_128","PTR",54.75,8.75,2018,28.5,"AS"
"H1944","H1944_1280","BPA",14.5,57.75,1994,11.2,"A"
"H1944","H1944_1280","BPA",14.5,57.75,2004,12.8,"DS"
"H1944","H1944_1280","BPA",14.5,57.75,2009,12.5,"DS"
"H1944","H1944_1280","BPA",14.5,57.75,2018,12,"DF"
"H1944","H1944_1281","ABA",19.25,59.75,2009,6.2,"AS"
"H1944","H1944_1281","ABA",19.25,59.75,2018,8.2,"AS"
"H1944","H1944_1282","BPA",12.75,50,1994,9.5,"A"
"H1944","H1944_1282","BPA",12.75,50,2004,9.8,"AL"
"H1944","H1944_1282","BPA",12.75,50,2009,9.7,"AS"
"H1944","H1944_1282","BPA",12.75,50,2018,9.6,"DF"
"H1944","H1944_1283","BPA",13.25,50,1994,11.9,"A"
"H1944","H1944_1283","BPA",13.25,50,2004,12.5,"AL"
"H1944","H1944_1283","BPA",13.25,50,2009,13.3,"AS"
"H1944","H1944_1283","BPA",13.25,50,2018,14.3,"AS"
"H1944","H1944_1284","PTR",15.5,51,1994,24.5,"A"
"H1944","H1944_1284","PTR",15.5,51,2004,27.2,"AS"
"H1944","H1944_1284","PTR",15.5,51,2009,30.9,"AS"
"H1944","H1944_1284","PTR",15.5,51,2018,34.1,"DF"
"H1944","H1944_1285","PTR",16.5,51.5,1994,26,"A"
"H1944","H1944_1285","PTR",16.5,51.5,2004,28.8,"AS"
"H1944","H1944_1285","PTR",16.5,51.5,2009,29.5,"DS"
"H1944","H1944_1285","PTR",16.5,51.5,2018,29.4,"DS"
"H1944","H1944_1286","PTR",17,51.75,1994,31.7,"A"
"H1944","H1944_1286","PTR",17,51.75,2004,33.8,"AS"
"H1944","H1944_1286","PTR",17,51.75,2009,35.9,"AS"
"H1944","H1944_1286","PTR",17,51.75,2018,36,"DF"
"H1944","H1944_1287","PPE",10.75,55,1994,6.4,"DS"
"H1944","H1944_1287","PPE",10.75,55,2004,6.4,"DS"
"H1944","H1944_1287","PPE",10.75,55,2009,NA,"DF"
"H1944","H1944_1288","PPE",11,55.5,1994,12.4,"A"
"H1944","H1944_1288","PPE",11,55.5,2004,10.5,"DS"
"H1944","H1944_1288","PPE",11,55.5,2009,NA,"DF"
"H1944","H1944_1289","ABA",12,58.5,1994,6.9,"A"
"H1944","H1944_1289","ABA",12,58.5,2004,10.4,"AS"
"H1944","H1944_1289","ABA",12,58.5,2009,12.3,"AS"
"H1944","H1944_1289","ABA",12,58.5,2018,15.4,"AS"
"H1944","H1944_129","PTR",55.25,9.5,1994,20.1,"A"
"H1944","H1944_129","PTR",55.25,9.5,2004,22.5,"AS"
"H1944","H1944_129","PTR",55.25,9.5,2009,24.2,"AS"
"H1944","H1944_129","PTR",55.25,9.5,2018,26.4,"AS"
"H1944","H1944_1290","BPA",14.25,57.5,1994,5.2,"A"
"H1944","H1944_1290","BPA",14.25,57.5,2004,9.6,"AL"
"H1944","H1944_1290","BPA",14.25,57.5,2009,9.6,"DS"
"H1944","H1944_1290","BPA",14.25,57.5,2018,9.4,"DS"
"H1944","H1944_1291","BPA",14.5,57.75,1994,13.3,"A"
"H1944","H1944_1291","BPA",14.5,57.75,2004,12.5,"DS"
"H1944","H1944_1291","BPA",14.5,57.75,2009,12.4,"DS"
"H1944","H1944_1291","BPA",14.5,57.75,2018,12,"DF"
"H1944","H1944_1292","BPA",14,58,1994,15.6,"A"
"H1944","H1944_1292","BPA",14,58,2004,17.6,"AL"
"H1944","H1944_1292","BPA",14,58,2009,19.6,"AS"
"H1944","H1944_1292","BPA",14,58,2018,21.6,"AS"
"H1944","H1944_1293","BPA",18.5,53.75,1994,14.9,"A"
"H1944","H1944_1293","BPA",18.5,53.75,2004,16,"AS"
"H1944","H1944_1293","BPA",18.5,53.75,2009,16.6,"AS"
"H1944","H1944_1293","BPA",18.5,53.75,2018,17.5,"AS"
"H1944","H1944_1294","BPA",19.75,54.5,1994,9,"A"
"H1944","H1944_1294","BPA",19.75,54.5,2004,9.3,"AS"
"H1944","H1944_1294","BPA",19.75,54.5,2009,9.1,"DS"
"H1944","H1944_1294","BPA",19.75,54.5,2018,9.2,"DF"
"H1944","H1944_1295","BPA",14.5,54.75,1994,7.6,"A"
"H1944","H1944_1295","BPA",14.5,54.75,2004,NA,"DF"
"H1944","H1944_1296","BPA",17,58.5,1994,6.6,"A"
"H1944","H1944_1296","BPA",17,58.5,2004,NA,"DF"
"H1944","H1944_1297","PPE",11.25,58,1994,11.9,"A"
"H1944","H1944_1297","PPE",11.25,58,2004,NA,"DF"
"H1944","H1944_1298","ABA",13,50,2018,6,"AS"
"H1944","H1944_1299","PTR",18.5,50.5,1994,12.6,"DS"
"H1944","H1944_1299","PTR",18.5,50.5,2004,NA,"DF"
"H1944","H1944_13","PTR",5.75,0.25,1994,16.8,"A"
"H1944","H1944_13","PTR",5.75,0.25,2004,16.9,"DS"
"H1944","H1944_13","PTR",5.75,0.25,2009,NA,"DF"
"H1944","H1944_130","PTR",55,5,1994,21.3,"A"
"H1944","H1944_130","PTR",55,5,2004,23.6,"AS"
"H1944","H1944_130","PTR",55,5,2018,23.6,"AS"
"H1944","H1944_1300","BPA",20,57,1994,10.4,"A"
"H1944","H1944_1300","BPA",20,57,2009,11.5,"AS"
"H1944","H1944_1300","BPA",20,57,2018,12.7,"AL"
"H1944","H1944_1301","PTR",20.75,51.25,1994,29.2,"A"
"H1944","H1944_1301","PTR",20.75,51.25,2004,31.8,"AS"
"H1944","H1944_1301","PTR",20.75,51.25,2009,35.5,"AS"
"H1944","H1944_1301","PTR",20.75,51.25,2018,39.1,"AS"
"H1944","H1944_1302","PTR",21.75,50.25,1994,14.4,"A"
"H1944","H1944_1302","PTR",21.75,50.25,2004,14.9,"DS"
"H1944","H1944_1302","PTR",21.75,50.25,2009,NA,"DS"
"H1944","H1944_1302","PTR",21.75,50.25,2018,NA,NA
"H1944","H1944_1303","PTR",22.75,51.75,1994,20.6,"A"
"H1944","H1944_1303","PTR",22.75,51.75,2004,22.2,"AS"
"H1944","H1944_1303","PTR",22.75,51.75,2009,23.1,"AS"
"H1944","H1944_1303","PTR",22.75,51.75,2018,25,"DS"
"H1944","H1944_1304","BPA",20.25,56.5,1994,6.5,"A"
"H1944","H1944_1304","BPA",20.25,56.5,2004,11.4,"AS"
"H1944","H1944_1304","BPA",20.25,56.5,2009,11.3,"AS"
"H1944","H1944_1304","BPA",20.25,56.5,2018,11.6,"DS"
"H1944","H1944_1305","BPA",20.25,56.75,1994,8.2,"A"
"H1944","H1944_1305","BPA",20.25,56.75,2004,13.9,"AS"
"H1944","H1944_1305","BPA",20.25,56.75,2009,14.8,"AS"
"H1944","H1944_1305","BPA",20.25,56.75,2018,15,"AL"
"H1944","H1944_1306","BPA",20.5,57,1994,13.3,"A"
"H1944","H1944_1306","BPA",20.5,57,2004,8.7,"DS"
"H1944","H1944_1306","BPA",20.5,57,2009,NA,"DF"
"H1944","H1944_1307","BPA",21,57,1994,7.1,"A"
"H1944","H1944_1307","BPA",21,57,2004,8.6,"DS"
"H1944","H1944_1307","BPA",21,57,2009,NA,"DF"
"H1944","H1944_1308","ABA",27,59,1994,7.9,"A"
"H1944","H1944_1308","ABA",27,59,2004,8.4,"AS"
"H1944","H1944_1308","ABA",27,59,2009,10.5,"AS"
"H1944","H1944_1308","ABA",27,59,2018,16.8,"DF"
"H1944","H1944_1309","ABA",27,59.25,2004,6.1,"AS"
"H1944","H1944_1309","ABA",27,59.25,2009,7.5,"AS"
"H1944","H1944_1309","ABA",27,59.25,2018,9.7,"AL"
"H1944","H1944_131","PTR",57,5,1994,19.3,"A"
"H1944","H1944_131","PTR",57,5,2004,21.2,"AS"
"H1944","H1944_131","PTR",57,5,2009,23,"AS"
"H1944","H1944_131","PTR",57,5,2018,25,"AS"
"H1944","H1944_1310","PTR",27,58.75,1994,9.5,"DS"
"H1944","H1944_1310","PTR",27,58.75,2004,10.3,"DS"
"H1944","H1944_1310","PTR",27,58.75,2009,NA,"DF"
"H1944","H1944_1311","PTR",29.5,58.75,2004,12,"DS"
"H1944","H1944_1311","PTR",29.5,58.75,2009,NA,"DF"
"H1944","H1944_1312","PTR",29,58.25,1994,18.1,"A"
"H1944","H1944_1312","PTR",29,58.25,2004,20.5,"AS"
"H1944","H1944_1312","PTR",29,58.25,2009,21.8,"AS"
"H1944","H1944_1312","PTR",29,58.25,2018,24.4,"DS"
"H1944","H1944_1313","PTR",28.75,57.75,1994,29.2,"A"
"H1944","H1944_1313","PTR",28.75,57.75,2004,30.3,"AS"
"H1944","H1944_1313","PTR",28.75,57.75,2009,32.7,"AS"
"H1944","H1944_1313","PTR",28.75,57.75,2018,34,"AS"
"H1944","H1944_1314","PTR",28,57.25,1994,25.5,"A"
"H1944","H1944_1314","PTR",28,57.25,2004,28.8,"AS"
"H1944","H1944_1314","PTR",28,57.25,2009,31.3,"AS"
"H1944","H1944_1314","PTR",28,57.25,2018,35.4,"AS"
"H1944","H1944_1315","PTR",28,55.75,1994,21.3,"A"
"H1944","H1944_1315","PTR",28,55.75,2004,23.3,"AS"
"H1944","H1944_1315","PTR",28,55.75,2009,25.2,"AS"
"H1944","H1944_1315","PTR",28,55.75,2018,25.2,"DF"
"H1944","H1944_1316","PTR",28,55.25,1994,21.6,"A"
"H1944","H1944_1316","PTR",28,55.25,2004,24.1,"AS"
"H1944","H1944_1316","PTR",28,55.25,2009,25.6,"AS"
"H1944","H1944_1316","PTR",28,55.25,2018,28.2,"AS"
"H1944","H1944_1317","BPA",27,55,1994,9.6,"A"
"H1944","H1944_1317","BPA",27,55,2004,10,"AS"
"H1944","H1944_1317","BPA",27,55,2009,9.8,"DS"
"H1944","H1944_1317","BPA",27,55,2018,10,"DS"
"H1944","H1944_1318","PTR",27,54.25,1994,22.3,"A"
"H1944","H1944_1318","PTR",27,54.25,2004,24.6,"AS"
"H1944","H1944_1318","PTR",27,54.25,2009,27.1,"AS"
"H1944","H1944_1318","PTR",27,54.25,2018,27.1,"DF"
"H1944","H1944_1319","PTR",29,53.75,1994,15.1,"A"
"H1944","H1944_1319","PTR",29,53.75,2004,15.8,"AS"
"H1944","H1944_1319","PTR",29,53.75,2009,15.8,"DS"
"H1944","H1944_1319","PTR",29,53.75,2018,16.2,"DS"
"H1944","H1944_132","PTR",56.5,4.5,1994,7.4,"A"
"H1944","H1944_132","PTR",56.5,4.5,2004,18.4,"DS"
"H1944","H1944_132","PTR",56.5,4.5,2009,18.6,"DS"
"H1944","H1944_1320","PTR",27.25,51.5,1994,18.9,"A"
"H1944","H1944_1320","PTR",27.25,51.5,2004,21,"AS"
"H1944","H1944_1320","PTR",27.25,51.5,2009,22.1,"AS"
"H1944","H1944_1320","PTR",27.25,51.5,2018,23.7,"AS"
"H1944","H1944_1321","PTR",26,52.25,1994,13.7,"A"
"H1944","H1944_1321","PTR",26,52.25,2004,14.4,"AS"
"H1944","H1944_1321","PTR",26,52.25,2009,14.1,"DS"
"H1944","H1944_1321","PTR",26,52.25,2018,14,"DF"
