meas_id,stem_id,year,dbh,status_id,crown_class,live_crown_class,decay_class
SM10840,S1916_0143,2001,2.9,AS,NA,B,NA
SM10841,S1916_3549,2001,16.4,AS,NA,B,NA
SM10842,S1916_0164,2001,4.7,AS,NA,C,NA
SM10843,S1916_0166,2001,24.2,AS,NA,C,NA
SM10844,S1916_0167,2001,NA,DF,NA,NA,NA
SM10845,S1916_0174,2001,2.3,AS,NA,B,NA
SM10846,S1916_0179a,2001,7.3,AS,NA,D,NA
SM10847,S1916_0185,2001,1.2,AS,NA,C,NA
SM10848,S1916_0187,2001,NA,DS,NA,NA,NA
SM10849,S1916_0293b,2001,2.1,AS,NA,C,NA
SM10850,S1916_0295,2001,11.8,AS,NA,C,NA
SM10851,S1916_0297a,2001,5.3,AS,NA,C,NA
SM10852,S1916_3553,2001,13.5,AS,NA,C,NA
SM10853,S1916_0526,2001,2,AS,NA,C,NA
SM10854,S1916_0845,2001,9.2,AS,NA,D,NA
SM10855,S1916_0564,2001,1.4,AS,NA,D,NA
SM10856,S1916_0569,2001,1.5,AS,NA,A,NA
SM10857,S1916_3547,2001,4.7,AS,NA,NA,NA
SM10858,S1916_0627,2001,NA,DF,NA,NA,NA
SM10859,S1916_3332,2001,4.5,AS,NA,C,NA
SM10860,S1916_3341,2001,8.6,AS,NA,C,NA
SM10861,S1916_0907,2001,3.8,AS,NA,D,NA
SM10862,S1916_0920,2001,11.5,AS,NA,D,NA
SM10863,S1916_0921,2001,4.2,AS,NA,D,NA
SM10869,S1916_0057,2001,24.9,AS,NA,D,NA
SM10870,S1916_0064,2001,NA,DF,NA,NA,NA
SM10871,S1916_0097,2001,26.5,AS,NA,D,NA
SM10872,S1916_0119,2001,45.8,AS,NA,D,NA
SM10873,S1916_0127,2001,28.2,AS,NA,D,NA
SM10874,S1916_0132,2001,NA,DF,NA,NA,NA
SM10875,S1916_0133,2001,23.4,DS,NA,NA,NA
SM10876,S1916_0139,2001,32.6,AS,NA,D,NA
SM10877,S1916_0144,2001,NA,DF,NA,NA,NA
SM10878,S1916_0145,2001,25.1,AS,NA,D,NA
SM10879,S1916_0154,2001,36.1,AS,NA,D,NA
SM10880,S1916_0158,2001,24.4,AS,NA,D,NA
SM10881,S1916_0560a,2001,45.1,AS,NA,D,NA
SM10882,S1916_0179b,2001,19.6,AS,NA,E,NA
SM10883,S1916_2823,2001,34.1,AS,NA,D,NA
SM10884,S1916_0206,2001,33.4,AS,NA,D,NA
SM10885,S1916_0243,2001,32.9,AS,NA,D,NA
SM10886,S1916_0294,2001,26.2,AS,NA,D,NA
SM10887,S1916_0298,2001,13.4,DS,NA,NA,NA
SM10888,S1916_0298b,2001,36.4,AS,NA,C,NA
SM10889,S1916_0300,2001,28.7,AS,NA,C,NA
SM10890,S1916_0307,2001,14.9,DS,NA,NA,NA
SM10891,S1916_0346,2001,NA,DF,NA,NA,NA
SM10892,S1916_0557b,2001,32.5,AS,NA,D,NA
SM10893,S1916_0453,2001,NA,DF,NA,NA,NA
SM10894,S1916_0459,2001,27.5,AS,NA,D,NA
SM10895,S1916_0482,2001,33,AS,NA,D,NA
SM10896,S1916_0847b,2001,35.2,AS,NA,B,NA
SM10897,S1916_0560,2001,41.2,AS,NA,C,NA
SM10898,S1916_0595,2001,NA,DF,NA,NA,NA
SM10899,S1916_3330,2001,30.6,AS,NA,D,NA
SM10900,S1916_0620,2001,25.6,AS,NA,D,NA
SM10901,S1916_3317,2001,46.6,AS,NA,D,NA
SM10902,S1916_0723,2001,36.1,AS,NA,D,NA
SM10903,S1916_0846b,2001,38.1,AS,NA,D,NA
SM10904,S1916_0853,2001,22.2,AS,NA,D,NA
SM10905,S1916_0913,2001,26.4,AS,NA,D,NA
SM10948,S1916_0096,2005,3.3,AS,S,B,NA
SM10950,S1916_0103,2005,NA,DF,NA,NA,F2
SM10955,S1916_0110,2005,11.4,AS,S,C,NA
SM10959,S1916_0116,2005,11.7,AS,S,B,NA
SM10961,S1916_0118,2005,9.7,AS,S,B,NA
SM10964,S1916_0129,2005,2.2,AS,S,B,NA
SM10966,S1916_0134,2005,16,DS,NA,NA,S2
SM10968,S1916_0136,2005,NA,DS,NA,NA,S4
SM10970,S1916_0141,2005,6,AS,S,B,NA
SM10975,S1916_0152,2005,11.2,DF,NA,NA,F2
SM10982,S1916_0162,2005,14.75,AS,I,B,NA
SM10983,S1916_0998,2005,7.3,AS,S,B,NA
SM10985,S1916_3548,2005,17.5,AS,I,B,NA
SM10986,S1916_0169,2005,15.5,AS,I,B,NA
SM10989,S1916_0173,2005,16.15,AS,I,B,NA
SM10990,S1916_0846a,2005,13.65,AS,I,B,NA
SM10991,S1916_0178,2005,13.4,AS,S,D,NA
SM10992,S1916_3555,2005,14.5,AS,I,B,NA
SM10993,S1916_0182,2005,3.4,AS,S,C,NA
SM10994,S1916_0183,2005,8.1,AS,S,C,NA
SM10996,S1916_0188,2005,2.8,AL,S,D,NA
SM10997,S1916_0189,2005,7.9,AS,S,C,NA
SM10999,S1916_3556,2005,13.2,AS,I,B,NA
SM11002,S1916_0197a,2005,5.7,AS,S,B,NA
SM11003,S1916_0198,2005,2.2,AS,S,D,NA
SM11004,S1916_3551,2005,16.9,AS,C,B,NA
SM11005,S1916_0200,2005,3.3,AS,S,C,NA
SM11006,S1916_0202,2005,8,AS,S,D,NA
SM11007,S1916_0229,2005,NA,DF,NA,NA,F2
SM11008,S1916_0270,2005,3.5,AS,S,C,NA
SM11009,S1916_0277,2005,9.4,AS,I,B,NA
SM11010,S1916_0280,2005,7.85,DS,NA,NA,NA
SM11012,S1916_0293a,2005,14.4,DF,NA,NA,F2
SM11013,S1916_0296,2005,6.3,AS,S,B,NA
SM11015,S1916_0299,2005,12.6,AS,I,B,NA
SM11016,S1916_3528,2005,10.7,AS,S,B,NA
SM11017,S1916_3319,2005,9.2,AS,S,B,NA
SM11018,S1916_0368,2005,5.25,AS,S,C,NA
SM11019,S1916_0401,2005,2.9,AS,S,NA,NA
SM11020,S1916_0402,2005,4.2,AF,S,B,NA
SM11021,S1916_0405,2005,5.3,AS,S,B,NA
SM11022,S1916_0404a,2005,5.5,AS,S,B,NA
SM11025,S1916_0407,2005,4.55,AS,S,A,NA
SM11026,S1916_0408,2005,4.7,AS,S,A,NA
SM11027,S1916_0409,2005,3.7,AS,S,A,NA
SM11029,S1916_0442,2005,4.35,AS,S,C,NA
SM11031,S1916_0467,2005,2.7,AS,S,C,NA
SM11032,S1916_0469,2005,6.4,AS,S,B,NA
SM11033,S1916_0483a,2005,11.6,DF,NA,NA,F2
SM11034,S1916_0483b,2005,6,DF,NA,NA,F2
SM11039,S1916_0557a,2005,NA,DS,NA,NA,S3
SM11046,S1916_0572,2005,3.5,AS,S,C,NA
SM11047,S1916_0844,2005,16.65,AS,I,B,NA
SM11048,S1916_0578,2005,2.55,DF,NA,NA,F2
SM11049,S1916_0584,2005,9.45,AS,S,NA,NA
SM11050,S1916_3552,2005,6.8,AS,S,B,NA
SM11053,S1916_0633,2005,5.15,AS,S,B,NA
SM11055,S1916_0643,2005,4.65,AS,S,C,NA
SM11056,S1916_0650,2005,2.3,AS,S,E,NA
SM11057,S1916_0653,2005,NA,DF,NA,NA,F2
SM11059,S1916_0816,2005,2.1,AS,S,D,NA
SM11061,S1916_3318,2005,6.95,AS,S,C,NA
SM11062,S1916_0841,2005,2,AS,S,A,NA
SM11063,S1916_0842,2005,2.8,AS,S,A,NA
SM11064,S1916_0843,2005,2.6,AS,S,B,NA
SM11065,S1916_0847,2005,13.6,AS,I,C,NA
SM11066,S1916_0848,2005,2.4,AS,S,A,NA
SM11068,S1916_0849b,2005,3.25,AS,S,A,NA
SM11069,S1916_0851,2005,4.8,AS,S,C,NA
SM11070,S1916_0903,2005,NA,DF,NA,NA,F2
SM11071,S1916_3331a,2005,5.2,AS,S,C,NA
SM11073,S1916_3325,2005,10,AS,S,B,NA
SM11075,S1916_0404,2005,12.25,AS,I,B,NA
SM11077,S1916_3331b,2005,5.45,AS,S,B,NA
SM11078,S1916_3324,2005,13,AS,I,C,NA
SM11079,S1916_5847,2005,2,AS,S,B,NA
SM11080,S1916_0818,2005,2.2,AS,S,B,NA
SM11081,S1916_0835,2005,2.2,AS,S,A,NA
SM11082,S1916_0836,2005,2.9,AS,S,A,NA
SM11084,S1916_0107,2005,NA,DF,NA,NA,F2
SM11085,S1916_0111,2005,17.2,DS,NA,NA,S1
SM11086,S1916_0122,2005,19.8,AS,I,A,NA
SM11087,S1916_0124,2005,NA,DF,NA,NA,F2
SM11088,S1916_0146,2005,NA,DF,NA,NA,F3
SM11090,S1916_0163,2005,NA,DS,NA,NA,S3
SM11091,S1916_0168,2005,NA,DS,NA,NA,S3
SM11092,S1916_0170,2005,NA,DS,NA,NA,S5
SM11093,S1916_0171,2005,14.3,AS,C,A,NA
SM11094,S1916_0175,2005,16.35,AS,C,A,NA
SM11098,S1916_0193,2005,18.7,AS,C,A,NA
SM11099,S1916_0194,2005,16.6,AS,C,B,NA
SM11100,S1916_0197b,2005,8.7,DS,NA,NA,S3
SM11102,S1916_0226,2005,NA,DF,NA,NA,F2
SM11103,S1916_0342,2005,9.9,DS,NA,NA,S4
SM11104,S1916_0355,2005,NA,DF,NA,NA,F3
SM11105,S1916_0386,2005,NA,DS,NA,NA,S4
SM11106,S1916_0403,2005,10.7,AS,I,A,NA
SM11107,S1916_0472,2005,7.9,DS,NA,NA,S3
SM11108,S1916_0516,2005,NA,DF,NA,NA,F3
SM11109,S1916_0537,2005,NA,DF,NA,NA,F2
SM11110,S1916_0552,2005,16.4,DS,NA,NA,S1
SM11111,S1916_0553,2005,13.5,DS,NA,NA,S3
SM11112,S1916_0554,2005,11.4,DS,NA,NA,S3
SM11113,S1916_0555,2005,NA,DF,NA,NA,F4
SM11114,S1916_0556,2005,15.5,AS,C,C,NA
SM11115,S1916_0565,2005,11.1,DS,NA,NA,S2
SM11118,S1916_0575,2005,17,AS,C,B,NA
SM11119,S1916_0576,2005,12,DS,NA,NA,S1
SM11123,S1916_0859,2005,8.35,DS,NA,NA,S1
SM11124,S1916_0911,2005,10.9,DS,NA,NA,S1
SM11125,S1916_0994,2005,16.8,AS,I,A,NA
SM11126,S1916_0018,2005,NA,DF,NA,NA,F2
SM11127,S1916_0026,2005,3.25,AS,S,B,NA
SM11128,S1916_3329,2005,8.7,AS,S,B,NA
SM11129,S1916_0104,2005,4.5,AS,S,B,NA
SM11130,S1916_0120,2005,20.7,AS,I,A,NA
SM11131,S1916_0123,2005,10.1,AS,S,B,NA
SM11132,S1916_0126,2005,12.15,AS,S,B,NA
SM11133,S1916_0128,2005,6.5,AS,S,B,NA
SM11134,S1916_0131,2005,5.3,DF,NA,NA,F2
SM11137,S1916_3550,2005,12.7,AS,I,B,NA
SM11138,S1916_0143,2005,3.8,AS,S,C,NA
SM11139,S1916_3549,2005,18.5,AS,C,B,NA
SM11140,S1916_0164,2005,5.6,AS,S,B,NA
SM11141,S1916_0166,2005,25.2,AS,I,B,NA
SM11143,S1916_0174,2005,2.45,AS,S,B,NA
SM11144,S1916_0179a,2005,7.75,AS,S,C,NA
SM11146,S1916_0187,2005,NA,DF,NA,NA,F2
SM11147,S1916_0293b,2005,2.7,AS,S,B,NA
SM11148,S1916_0295,2005,13.85,AS,I,C,NA
SM11149,S1916_0297a,2005,5.7,AS,S,B,NA
SM11150,S1916_3553,2005,15.4,AS,I,A,NA
SM11151,S1916_0526,2005,2.4,AS,S,D,NA
SM11152,S1916_0845,2005,10.8,AS,S,B,NA
SM11155,S1916_3547,2005,5.4,AS,S,B,NA
SM11157,S1916_3332,2005,5.3,AS,S,B,NA
SM11158,S1916_3341,2005,11.2,AS,S,B,NA
SM11159,S1916_0907,2005,4.15,AL,S,C,NA
SM11160,S1916_0920,2005,12.9,AS,S,B,NA
SM11161,S1916_0921,2005,4.7,AS,S,B,NA
SM11162,S1916_2828,2005,5.5,AS,S,NA,NA
SM11163,S1916_0837,2005,2.5,AS,S,A,NA
SM11164,S1916_0838,2005,2.2,AS,S,B,NA
SM11165,S1916_0839,2005,2.25,AS,S,B,NA
SM11166,S1916_0840,2005,2,AS,S,A,NA
SM11167,S1916_0057,2005,25.1,AS,D,B,NA
SM11169,S1916_0097,2005,27.6,AS,D,C,NA
SM11170,S1916_0119,2005,46.5,AS,D,A,NA
SM11171,S1916_0127,2005,29.5,AS,D,B,NA
SM11173,S1916_0133,2005,NA,DS,NA,NA,S3
SM11174,S1916_0139,2005,34.8,AS,D,B,NA
SM11176,S1916_0145,2005,24.75,DS,NA,NA,S2
SM11177,S1916_0154,2005,37.7,AS,D,C,NA
SM11178,S1916_0158,2005,24.9,AS,D,C,NA
SM11179,S1916_0560a,2005,45.75,AS,D,B,NA
SM11180,S1916_0179b,2005,20.2,DS,NA,NA,S2
SM11181,S1916_2823,2005,34.9,AS,D,C,NA
SM11182,S1916_0206,2005,35,AS,D,C,NA
SM11183,S1916_0243,2005,34.65,AS,D,B,NA
SM11184,S1916_0294,2005,27.1,AS,D,B,NA
SM11185,S1916_0298,2005,13.8,DS,NA,NA,S4
SM11186,S1916_0298b,2005,38.3,AS,D,A,NA
SM11187,S1916_0300,2005,30.15,AS,D,A,NA
SM11188,S1916_0307,2005,15.5,DS,NA,NA,S4
SM11190,S1916_0557b,2005,34.1,AS,D,C,NA
SM11192,S1916_0459,2005,28.45,AS,D,C,NA
SM11193,S1916_0482,2005,33.7,AS,D,C,NA
SM11194,S1916_0847b,2005,36.2,AS,D,A,NA
SM11195,S1916_0560,2005,43.5,AS,D,A,NA
SM11197,S1916_3330,2005,31.45,AS,D,B,NA
SM11198,S1916_0620,2005,26.8,AS,D,C,NA
SM11199,S1916_3317,2005,49.4,AS,D,A,NA
SM11200,S1916_0723,2005,36.3,AS,D,B,NA
SM11201,S1916_0846b,2005,39.5,AS,D,B,NA
SM11202,S1916_0853,2005,23,DS,NA,NA,S2
SM11203,S1916_0913,2005,27.2,AS,D,D,NA
SM11842,S1916_0096,2009,3,AS,S,E,NA
SM11849,S1916_0110,2009,11.9,AS,I,B,NA
SM11853,S1916_0116,2009,12.5,AS,I,B,NA
SM11855,S1916_0118,2009,10.2,AS,I,B,NA
SM11858,S1916_0129,2009,2.6,AS,S,B,NA
SM11860,S1916_0134,2009,NA,DF,NA,NA,F2
SM11862,S1916_0136,2009,NA,DF,NA,NA,F2
SM11864,S1916_0141,2009,7,AS,S,E,NA
SM11876,S1916_0162,2009,14.4,AS,I,E,NA
SM11877,S1916_0998,2009,7.8,AS,S,E,NA
SM11878,S1916_0165,2009,3.1,AF,S,D,NA
SM11879,S1916_3548,2009,18.3,AS,I,E,NA
SM11880,S1916_0169,2009,16.7,AS,C,E,NA
SM11883,S1916_0173,2009,17.3,AS,C,E,NA
SM11885,S1916_0178,2009,13.6,AS,I,B,NA
SM11886,S1916_3555,2009,15.8,AS,I,E,NA
SM11887,S1916_0182,2009,3.6,AS,S,B,NA
SM11890,S1916_0188,2009,3.5,AS,S,B,NA
SM11891,S1916_0189,2009,8,AS,I,B,NA
SM11893,S1916_3556,2009,14.2,AS,I,E,NA
SM11894,S1916_0195,2009,2,AF,S,C,NA
SM11895,S1916_5837,2009,2.5,AS,S,C,NA
SM11896,S1916_0197a,2009,6.4,AS,S,B,NA
SM11897,S1916_0198,2009,2.2,AS,S,C,NA
SM11898,S1916_3551,2009,17.9,AS,I,E,NA
SM11899,S1916_0200,2009,NA,DF,NA,NA,F1
SM11900,S1916_0202,2009,8.5,AS,S,NA,NA
SM11901,S1916_0229,2009,NA,DF,NA,NA,F2
SM11902,S1916_0270,2009,3.9,AS,S,E,NA
SM11903,S1916_0277,2009,9.5,AS,I,B,NA
SM11904,S1916_0280,2009,NA,DF,NA,NA,F2
SM11905,S1916_0283,2009,NA,DF,NA,NA,F1
SM11907,S1916_0296,2009,6.9,AS,S,B,NA
SM11909,S1916_0299,2009,14.1,AS,I,E,NA
SM11910,S1916_3528,2009,11.8,AS,I,E,NA
SM11911,S1916_3319,2009,9.7,AS,I,B,NA
SM11912,S1916_0368,2009,4.6,AS,S,E,NA
SM11913,S1916_0401,2009,3,AS,S,E,NA
SM11915,S1916_0405,2009,6,AS,S,E,NA
SM11917,S1916_0406a,2009,6.6,AS,S,E,NA
SM11919,S1916_0407,2009,6,AS,S,E,NA
SM11920,S1916_0408,2009,6.4,AS,S,E,NA
SM11921,S1916_0409,2009,4.7,AS,S,E,NA
SM11923,S1916_0442,2009,5.1,AS,S,E,NA
SM11925,S1916_0467,2009,2.5,AS,S,C,NA
SM11926,S1916_0469,2009,7.2,AS,S,B,NA
SM11932,S1916_0551,2009,2.7,AF,S,C,NA
SM11933,S1916_0557a,2009,8.4,DS,NA,NA,S3
SM11940,S1916_0572,2009,4,AS,S,E,NA
SM11941,S1916_0844,2009,18.8,AS,I,E,NA
SM11942,S1916_0578,2009,NA,DF,NA,NA,F2
SM11943,S1916_0584,2009,10,AS,I,E,NA
SM11944,S1916_3552,2009,7.2,AS,S,C,NA
SM11947,S1916_0633,2009,6.1,AS,S,E,NA
SM11949,S1916_0643,2009,5.2,AS,S,E,NA
SM11950,S1916_0650,2009,2.5,AS,S,B,NA
SM11952,S1916_0763,2009,2,AL,S,B,NA
SM11953,S1916_0816,2009,2,AS,S,B,NA
SM11955,S1916_3318,2009,7.7,AS,S,E,NA
SM11956,S1916_0841,2009,2.7,AS,S,E,NA
SM11957,S1916_0842,2009,3.9,AS,S,E,NA
SM11958,S1916_0843,2009,3,AS,S,E,NA
SM11959,S1916_0847,2009,13.8,AS,I,B,NA
SM11960,S1916_0848,2009,3.2,AS,S,E,NA
SM11962,S1916_0849b,2009,4.3,AS,S,E,NA
SM11963,S1916_0851,2009,5.4,AS,S,B,NA
SM11965,S1916_3331a,2009,6.2,AS,S,E,NA
SM11967,S1916_3325,2009,10.9,AS,I,B,NA
SM11969,S1916_0404,2009,13.6,AS,I,E,NA
SM11971,S1916_3331b,2009,6.2,AS,S,E,NA
SM11972,S1916_3324,2009,14.2,AS,I,E,NA
SM11973,S1916_5847,2009,2.3,AS,S,E,NA
SM11974,S1916_0818,2009,3,AS,S,E,NA
SM11975,S1916_0835,2009,3.1,AS,S,E,NA
SM11976,S1916_0836,2009,3.5,AS,S,E,NA
SM11979,S1916_0111,2009,16.8,DS,NA,NA,S4
SM11980,S1916_0122,2009,20,AS,C,E,NA
SM11984,S1916_0163,2009,NA,DF,NA,NA,F2
SM11985,S1916_0168,2009,NA,DF,NA,NA,F3
SM11986,S1916_0170,2009,13,DS,NA,NA,S5
SM11987,S1916_0171,2009,14.1,DS,NA,NA,S2
SM11988,S1916_0175,2009,16.6,AS,C,E,NA
SM11992,S1916_0193,2009,16.6,AS,D,B,NA
SM11993,S1916_0194,2009,16,DS,NA,NA,S1
SM11994,S1916_0197b,2009,NA,DF,NA,NA,F2
SM11997,S1916_0342,2009,9.8,DS,NA,NA,S4
SM11999,S1916_0386,2009,NA,DF,NA,NA,F2
SM12000,S1916_0403,2009,10.5,DS,NA,NA,S2
SM12001,S1916_0472,2009,7.7,DS,NA,NA,S4
SM12004,S1916_0552,2009,16,DS,NA,NA,S3
SM12005,S1916_0553,2009,13.3,DS,NA,NA,S4
SM12006,S1916_0554,2009,11.4,DS,NA,NA,S4
SM12008,S1916_0556,2009,15.2,DS,NA,NA,S4
SM12009,S1916_0565,2009,11,DS,NA,NA,S4
SM12012,S1916_0575,2009,16.8,AS,C,E,NA
SM12013,S1916_0576,2009,12.1,DS,NA,NA,S4
SM12017,S1916_0859,2009,8.2,DS,NA,NA,S4
SM12018,S1916_0911,2009,11.1,DS,NA,NA,S3
SM12019,S1916_0994,2009,15.6,AS,C,B,NA
SM12021,S1916_0026,2009,3.4,AS,S,E,NA
SM12022,S1916_3329,2009,9.6,AS,I,E,NA
SM12023,S1916_0104,2009,4.8,AS,S,E,NA
SM12024,S1916_0120,2009,20.4,AS,C,E,NA
SM12025,S1916_0123,2009,9.7,AS,S,C,NA
SM12026,S1916_0126,2009,13.2,AS,I,E,NA
SM12027,S1916_0128,2009,7,AS,S,E,NA
SM12030,S1916_5836,2009,2.1,AS,S,B,NA
SM12031,S1916_3550,2009,13.9,AS,I,E,NA
SM12032,S1916_0143,2009,4.4,AS,S,B,NA
SM12033,S1916_3549,2009,19.7,AS,I,E,NA
SM12034,S1916_0164,2009,6.1,AS,S,E,NA
SM12035,S1916_0166,2009,25.4,AS,I,E,NA
SM12037,S1916_0174,2009,2,AL,S,E,NA
SM12038,S1916_0179a,2009,7.7,AS,S,B,NA
SM12039,S1916_0185,2009,1.5,AF,S,C,NA
SM12041,S1916_0293b,2009,2.7,AS,S,E,NA
SM12042,S1916_0295,2009,14.9,AS,I,E,NA
SM12043,S1916_0297a,2009,5.8,AS,S,E,NA
SM12044,S1916_3553,2009,16.7,AS,C,E,NA
SM12045,S1916_0526,2009,2,AS,S,B,NA
SM12046,S1916_0845,2009,11.6,AS,I,E,NA
SM12049,S1916_3547,2009,5.8,AS,S,E,NA
SM12051,S1916_3332,2009,5.5,AS,S,E,NA
SM12052,S1916_3341,2009,12.1,AS,I,E,NA
SM12053,S1916_0907,2009,4.3,AL,S,D,NA
SM12055,S1916_0921,2009,4.7,AS,S,C,NA
SM12056,S1916_2828,2009,5.2,AS,S,E,NA
SM12057,S1916_0837,2009,3.8,AS,S,E,NA
SM12058,S1916_0838,2009,2.4,AS,S,D,NA
SM12059,S1916_0839,2009,2.9,AS,S,E,NA
SM12060,S1916_0840,2009,2.4,AS,S,E,NA
SM12061,S1916_0057,2009,24.7,DS,NA,NA,S4
SM12063,S1916_0097,2009,27,DS,NA,NA,S2
SM12064,S1916_0119,2009,47,AS,D,B,NA
SM12065,S1916_0127,2009,30.4,AS,D,B,NA
SM12067,S1916_0133,2009,25.1,DS,NA,NA,S5
SM12068,S1916_0139,2009,35.3,AS,D,B,NA
SM12070,S1916_0145,2009,24.5,DS,NA,NA,S4
SM12071,S1916_0154,2009,40.2,AS,D,E,NA
SM12072,S1916_0158,2009,24.3,DS,NA,NA,S1
SM12073,S1916_0560a,2009,46.6,AS,D,E,NA
SM12074,S1916_0179b,2009,19.7,DS,NA,NA,S4
SM12075,S1916_2823,2009,35.5,AS,D,E,NA
SM12076,S1916_0206,2009,35.6,AS,D,E,NA
SM12077,S1916_0243,2009,35.2,AS,D,E,NA
SM12078,S1916_0294,2009,27,AS,D,B,NA
SM12079,S1916_0298,2009,13.8,DS,NA,NA,S4
SM12080,S1916_0298b,2009,40.5,AS,D,E,NA
SM12081,S1916_0300,2009,32.6,AS,D,E,NA
SM12082,S1916_0307,2009,15.3,DS,NA,NA,S4
SM12084,S1916_0557b,2009,34.1,AS,D,E,NA
SM12086,S1916_0459,2009,28.8,AS,D,E,NA
SM12087,S1916_0482,2009,34.2,AS,D,E,NA
SM12088,S1916_0847b,2009,37.8,AS,D,E,NA
SM12089,S1916_0560,2009,46.7,AS,D,E,NA
SM12091,S1916_3330,2009,32,AS,D,E,NA
SM12092,S1916_0620,2009,27.1,AS,D,B,NA
SM12093,S1916_3317,2009,50.6,AS,D,E,NA
SM12094,S1916_0723,2009,36.5,AS,D,E,NA
SM12095,S1916_0846b,2009,39.6,AS,D,E,NA
SM12096,S1916_0853,2009,22.6,DS,NA,NA,S4
SM12097,S1916_0913,2009,26.6,DS,NA,NA,S2
SM12098,S1916_5846,2009,2.5,AS,S,E,NA
SM12099,S1916_5848,2009,2.3,AS,S,E,NA
SM12100,S1916_5849,2009,4.5,AS,S,E,NA
SM12101,S1916_5850,2009,3.3,AS,S,E,NA
SM12102,S1916_5851,2009,2.5,AS,S,E,NA
SM12103,S1916_5852,2009,2.3,AS,S,E,NA
SM12104,S1916_5853,2009,2.4,AS,S,E,NA
SM12105,S1916_5854,2009,2.7,AS,S,E,NA
SM12106,S1916_5855,2009,2.1,AS,S,E,NA
SM12107,S1916_5856,2009,2.5,AS,S,E,NA
SM12108,S1916_5857,2009,2.4,AS,S,E,NA
SM12109,S1916_5858,2009,3,AS,S,E,NA
SM12110,S1916_5859,2009,2.3,AS,S,E,NA
SM12111,S1916_5860,2009,3.2,AS,S,E,NA
SM12112,S1916_5861,2009,2.2,AS,S,E,NA
SM12140,S1916_0096,2015,3.1,AL,S,B,NA
SM12147,S1916_0110,2015,13.5,AS,I,A,NA
SM12151,S1916_0116,2015,14.1,AS,I,A,NA
SM12153,S1916_0118,2015,11,AS,I,A,NA
SM12156,S1916_0129,2015,2.9,AS,S,A,NA
SM12162,S1916_0141,2015,8.4,AS,I,A,NA
SM12174,S1916_0162,2015,16.4,AB,S,E,NA
SM12175,S1916_0998,2015,9,AS,I,A,NA
SM12176,S1916_0165,2015,3.2,DF,NA,NA,F1
SM12177,S1916_3548,2015,20.2,AS,C,A,NA
SM12178,S1916_0169,2015,17.9,AB,C,A,NA
SM12181,S1916_0173,2015,19,AS,C,B,NA
SM12182,S1916_0846a,2015,16.6,AS,I,C,NA
SM12183,S1916_0178,2015,14.6,AF,I,A,NA
SM12184,S1916_3555,2015,17.2,AS,I,A,NA
SM12185,S1916_0182,2015,4,AS,S,B,NA
SM12188,S1916_0188,2015,3.5,DF,NA,NA,NA
SM12189,S1916_0189,2015,8.7,DS,NA,NA,S3
SM12191,S1916_3556,2015,15.7,AB,S,E,NA
SM12192,S1916_0195,2015,2,DF,NA,NA,F1
SM12193,S1916_5837,2015,2.5,AL,S,C,NA
SM12194,S1916_0197a,2015,7,AB,S,E,NA
SM12195,S1916_0198,2015,NA,DF,NA,NA,F1
SM12196,S1916_3551,2015,19.4,AS,I,A,NA
SM12198,S1916_0202,2015,9.4,AS,I,A,NA
SM12200,S1916_0270,2015,4.4,AS,S,A,NA
SM12201,S1916_0277,2015,10.2,DF,NA,NA,S1
SM12205,S1916_0296,2015,8.3,AS,I,A,NA
SM12207,S1916_0299,2015,16.6,AB,I,B,NA
SM12208,S1916_3528,2015,13.1,AS,I,A,NA
SM12209,S1916_3319,2015,11,AS,I,A,NA
SM12210,S1916_0368,2015,5.7,AL,S,B,NA
SM12213,S1916_0405,2015,7,AS,I,A,NA
SM12215,S1916_0406a,2015,8.2,AS,I,A,NA
SM12217,S1916_0407,2015,7.6,AB,S,D,NA
SM12218,S1916_0408,2015,9.1,AS,I,A,NA
SM12219,S1916_0409,2015,5.8,AS,I,A,NA
SM12221,S1916_0442,2015,6.1,AL,I,A,NA
SM12223,S1916_0467,2015,2.6,AS,S,D,NA
SM12224,S1916_0469,2015,6.7,AS,I,A,NA
SM12230,S1916_0551,2015,2.7,DF,NA,NA,F1
SM12238,S1916_0572,2015,4.8,AS,I,A,NA
SM12239,S1916_0844,2015,20,AS,I,A,NA
SM12241,S1916_0584,2015,11.4,AS,I,A,NA
SM12242,S1916_3552,2015,7.5,AS,I,A,NA
SM12245,S1916_0633,2015,8.8,AL,S,A,NA
SM12247,S1916_0643,2015,6,DS,NA,NA,S4
SM12248,S1916_0650,2015,3.1,AS,S,A,NA
SM12250,S1916_0763,2015,NA,DF,NA,NA,S1
SM12251,S1916_0816,2015,2,DS,NA,NA,S1
SM12253,S1916_3318,2015,8.4,AS,S,A,NA
SM12254,S1916_0841,2015,8.4,AS,S,A,NA
SM12255,S1916_0842,2015,3.5,AS,I,A,NA
SM12256,S1916_0843,2015,5.6,AS,S,A,NA
SM12257,S1916_0847,2015,14.2,AB,I,C,NA
SM12258,S1916_0848,2015,4.2,AS,S,A,NA
SM12260,S1916_0849b,2015,5.6,AS,I,A,NA
SM12261,S1916_0851,2015,6,AF,S,B,NA
SM12263,S1916_3331a,2015,7.1,DS,NA,NA,S4
SM12265,S1916_3325,2015,12.6,AS,I,A,NA
SM12267,S1916_0404,2015,14.3,AS,I,A,NA
