"T1";"T2";"T3";"T4";"T5";"T6";"T7";"T8";"T9";"T10";"T11";"T12";"P1";"P2";"P3";"P4";"P5";"P6";"P7";"P8";"P9";"P10";"P11";"P12";"S1";"S2";"S3";"S4";"S5";"S6";"S7";"S8";"S9";"S10";"S11";"S12";"DD1";"DD2";"DD3";"DD4";"DD5";"DD6";"DD7";"DD8";"DD9";"DD10";"DD11";"DD12";"DC1";"DC2";"DC3";"DC4";"DC5";"DC6";"DC7";"DC8";"DC9";"DC10";"DC11";"DC12";"GSL1";"GSL2";"GSL3";"GSL4";"GSL5";"GSL6";"GSL7";"GSL8";"GSL9";"GSL10";"GSL11";"GSL12";"P-6";"P-7";"P-8";"P-9";"P-10";"P-11";"P-12";"T-6";"T-7";"T-8";"T-9";"T-10";"T-11";"T-12";"S-6";"S-7";"S-8";"S-9";"S-10";"S-11";"S-12";"DD-6";"DD-7";"DD-8";"DD-9";"DD-10";"DD-11";"DD-12";"DC-6";"DC-7";"DC-8";"DC-9";"DC-10";"DC-11";"DC-12";"GSL-6";"GSL-7";"GSL-8";"GSL-9";"GSL-10";"GSL-11";"GSL-12"
"2003";-15.0054;-12.4828;-5.4576;0.6983;9.7405;15.2403;17.5324;17.8484;13.8416;4.9947;-0.2443;-7.2557;65.9606;68.7973;118.4956;103.8943;131.0446;110.9613;93.5148;134.4024;81.2086;223.1269;172.7041;222.2441;65.7508;59.3118;81.0562;44.5839;5.7798;0;0;0;0;49.8687;73.6934;178.8043;0;0.285829;33.400909;125.896362;427.850433;885.060181;1428.565308;1981.865234;2397.113037;2557.460693;2607.085693;2618.222168;NA;NA;NA;4.41255;24.92343;52.96333;144.29295;130.15988;198.14761;125.87285;NA;NA;NA;NA;NA;NA;NA;175;NA;NA;NA;NA;NA;NA;13.8602;17.3292;17.6288;14.3859;3.5188;-2.3299;-7.3033;158.8198;114.5;48.3441;160.091;111.9541;121.2181;96.3346;0;0;0;0;32.3878;83.1152;71.0914;795.21051;1332.415283;1878.907471;2310.485596;2441.376709;2483.696045;2485.651611;17.50942;76.56094;146.18333;164.05339;50.42867;NA;NA;149;NA;NA;NA;NA;NA;NA
"2004";-17.4265;-10.2231;-2.9339;2.157;10.5505;13.4271;17.2466;16.0949;12.93;5.733;-1.1923;-9.0575;82.6219;71.0291;90.1233;95.2058;142.8743;114.2765;211.5472;222.2257;80.8224;73.319;121.3753;118.3018;79.5579;64.5901;49.7325;41.0292;4.6972;0.2324;0;0;0;5.2246;54.6081;85.2052;0.003219;0.003219;33.106968;126.089218;453.156189;855.970398;1390.614136;1889.556641;2277.457275;2455.180664;2483.779541;2486.13916;NA;NA;NA;15.78274;25.98492;41.69855;36.57326;23.61053;38.24001;71.19704;NA;NA;NA;NA;NA;NA;NA;176;NA;NA;NA;NA;NA;NA;15.2403;17.5324;17.8484;13.8416;4.9947;-0.2443;-7.2557;110.9613;93.5148;134.4024;81.2086;223.1269;172.7041;222.2441;0;0;0;0;49.8687;73.6934;178.8043;885.060181;1428.565308;1981.865234;2397.113037;2557.460693;2607.085693;2618.222168;52.96333;144.29295;130.15988;198.14761;125.87285;NA;NA;175;NA;NA;NA;NA;NA;NA
"2005";-13.2545;-8.4856;-6.5721;3.1936;7.5021;17.7487;18.2393;17.7482;13.9803;6.6877;0.1596;-8.5012;83.0119;80.9457;105.2112;144.9961;106.9889;138.4026;171.8536;119.2531;103.1733;259.502;153.9302;94.1648;66.456;67.5853;87.7314;32.5523;3.2811;0;0;0;0.2261;35.9902;58.0626;78.3251;2.772985;8.796863;18.48205;120.055809;352.621643;885.084045;1450.503418;2000.696899;2420.104492;2633.055176;2710.228516;2710.641846;NA;NA;NA;4.18641;39.74406;42.80275;56.98361;112.43746;78.10216;23.05301;NA;NA;NA;NA;NA;NA;NA;185;NA;NA;NA;NA;NA;NA;13.4271;17.2466;16.0949;12.93;5.733;-1.1923;-9.0575;114.2765;211.5472;222.2257;80.8224;73.319;121.3753;118.3018;0.2324;0;0;0;5.2246;54.6081;85.2052;855.970398;1390.614136;1889.556641;2277.457275;2455.180664;2483.779541;2486.13916;41.69855;36.57326;23.61053;38.24001;71.19704;NA;NA;176;NA;NA;NA;NA;NA;NA
"2006";-5.6336;-9.9048;-4.6801;3.181;10.8462;15.3465;18.7246;15.1766;11.7107;4.4835;2.6021;-4.0986;125.9081;98.3838;97.7382;109.1587;228.9517;221.9979;152.2103;181.0396;95.8275;199.7449;89.5881;135.9199;82.753;73.5915;71.9362;34.0925;4.0748;0;0;0;0.4259;43.1321;11.779;85.327;6.697241;9.30741;37.542053;148.27594;484.508911;944.903687;1525.365723;1995.840576;2347.161621;2489.706543;2589.608643;2599.76123;NA;NA;NA;5.78167;16.48584;29.99018;61.80734;29.42193;59.8139;15.27569;NA;NA;NA;NA;NA;NA;NA;166;NA;NA;NA;NA;NA;NA;17.7487;18.2393;17.7482;13.9803;6.6877;0.1596;-8.5012;138.4026;171.8536;119.2531;103.1733;259.502;153.9302;94.1648;0;0;0;0.2261;35.9902;58.0626;78.3251;885.084045;1450.503418;2000.696899;2420.104492;2633.055176;2710.228516;2710.641846;42.80275;56.98361;112.43746;78.10216;23.05301;NA;NA;185;NA;NA;NA;NA;NA;NA
"2007";-10.5411;-14.4292;-6.1509;1.0808;9.6056;15.7;16.2265;15.9098;13.2432;8.3048;-2.6672;-8.2397;107.9059;126.1302;129.57;119.6163;125.8627;126.2652;140.9238;161.9323;113.5776;177.7104;154.0557;167.2306;68.9719;125.3489;98.6836;68.7514;7.5614;0;0;0;0;8.5744;94.9125;149.8414;13.016983;13.016983;31.78174;113.659401;411.433807;882.434814;1385.456543;1878.661255;2275.957031;2534.728271;2550.024414;2552.256104;NA;NA;NA;9.91566;25.96847;50.05363;46.08139;28.95276;34.86008;10.37452;5.53353;NA;NA;NA;NA;NA;NA;177;NA;NA;NA;NA;NA;NA;15.3465;18.7246;15.1766;11.7107;4.4835;2.6021;-4.0986;221.9979;152.2103;181.0396;95.8275;199.7449;89.5881;135.9199;0;0;0;0.4259;43.1321;11.779;85.327;944.903687;1525.365723;1995.840576;2347.161621;2489.706543;2589.608643;2599.76123;29.99018;61.80734;29.42193;59.8139;15.27569;NA;NA;166;NA;NA;NA;NA;NA;NA
"2008";-8.1998;-9.2565;-6.5903;4.434;8.2629;16.1956;17.4371;15.8218;13.0677;4.6825;-0.4351;-7.7562;102.8972;131.2174;130.7788;96.7655;103.5423;202.6733;179.7116;168.7552;94.4852;134.6019;107.2785;171.0894;84.5968;118.5087;98.7061;41.6768;6.6176;0;0;0;0;22.7262;40.9852;141.368;16.900333;20.536488;20.536488;168.772446;424.922302;910.789429;1451.340576;1941.817139;2333.847656;2487.660645;2562.709229;2574.682861;NA;NA;NA;9.06003;31.37011;11.64826;39.04354;28.3821;81.15984;46.64987;NA;NA;NA;NA;NA;NA;NA;156;NA;NA;NA;NA;NA;NA;15.7;16.2265;15.9098;13.2432;8.3048;-2.6672;-8.2397;126.2652;140.9238;161.9323;113.5776;177.7104;154.0557;167.2306;0;0;0;0;8.5744;94.9125;149.8414;882.434814;1385.456543;1878.661255;2275.957031;2534.728271;2550.024414;2552.256104;50.05363;46.08139;28.95276;34.86008;10.37452;5.53353;NA;177;NA;NA;NA;NA;NA;NA
"2009";-14.5667;-9.0839;-3.9153;3.6713;9.3172;14.3199;15.9515;17.2515;11.6615;3.8859;1.7844;-7.8328;120.5838;126.4199;91.1916;103.1027;140.614;143.5633;172.1731;107.4729;89.3872;138.4984;152.2194;142.9181;118.8179;91.9798;46.5504;25.3497;2.1553;0.3475;0;0;0.5804;21.5095;60.6962;100.8806;0;4.149262;29.153904;150.794846;439.626587;869.223206;1363.718994;1898.515991;2248.361572;2376.165771;2440.086426;2448.425537;NA;NA;NA;19.95844;18.58079;45.77797;23.80011;59.82788;132.04492;39.85101;NA;NA;NA;NA;NA;NA;NA;176;NA;NA;NA;NA;NA;NA;16.1956;17.4371;15.8218;13.0677;4.6825;-0.4351;-7.7562;202.6733;179.7116;168.7552;94.4852;134.6019;107.2785;171.0894;0;0;0;0;22.7262;40.9852;141.368;910.789429;1451.340576;1941.817139;2333.847656;2487.660645;2562.709229;2574.682861;11.64826;39.04354;28.3821;81.15984;46.64987;NA;NA;156;NA;NA;NA;NA;NA;NA
"2010";-8.6293;-7.2669;-0.2009;5.1994;11.2918;14.6978;19.106;16.9741;13.4073;4.7947;-0.4763;-8.4399;110.1967;87.8771;104.1156;115.4515;72.1489;225.3399;141.0738;149.5109;208.4481;165.9964;111.7733;151.9554;87.9623;66.7878;48.8142;38.571;4.1916;0.4348;0;0;0.3145;29.3313;57.4301;123.3189;5.079789;8.062677;51.258049;209.436951;560.399475;1001.333984;1593.621216;2119.818115;2522.036865;2675.802246;2711.162109;2716.599121;NA;NA;NA;6.19518;33.71483;22.56011;33.79431;48.60781;72.80207;5.19162;NA;NA;NA;NA;NA;NA;NA;156;NA;NA;NA;NA;NA;NA;14.3199;15.9515;17.2515;11.6615;3.8859;1.7844;-7.8328;143.5633;172.1731;107.4729;89.3872;138.4984;152.2194;142.9181;0.3475;0;0;0.5804;21.5095;60.6962;100.8806;869.223206;1363.718994;1898.515991;2248.361572;2376.165771;2440.086426;2448.425537;45.77797;23.80011;59.82788;132.04492;39.85101;NA;NA;176;NA;NA;NA;NA;NA;NA
"2011";-11.3903;-9.9473;-5.2248;2.3699;11.4427;15.0759;18.2208;16.9563;14.0976;6.5995;2.8547;-4.9408;100.9304;128.3387;144.7176;178.4403;237.955;96.1559;128.4273;247.6393;205.7204;159.734;60.6993;112.8137;95.123;109.0213;103.4831;49.5935;4.2172;0;0;0;0.3966;6.1706;19.395;67.0625;3.813217;10.866499;22.383583;114.687347;469.410858;921.687744;1486.532349;2012.178101;2435.105225;2644.48291;2757.908936;2767.969238;NA;NA;NA;NA;14.21923;76.70158;77.61665;72.87903;14.91135;8.81065;NA;NA;NA;NA;NA;NA;NA;185;NA;NA;NA;NA;NA;NA;14.6978;19.106;16.9741;13.4073;4.7947;-0.4763;-8.4399;225.3399;141.0738;149.5109;208.4481;165.9964;111.7733;151.9554;0.4348;0;0;0.3145;29.3313;57.4301;123.3189;1001.333984;1593.621216;2119.818115;2522.036865;2675.802246;2711.162109;2716.599121;22.56011;33.79431;48.60781;72.80207;5.19162;NA;NA;156;NA;NA;NA;NA;NA;NA
"2012";-8.5407;-6.8773;0.5812;2.8383;12.1629;15.6107;17.696;18.2272;12.373;7.9554;-2.2727;-5.0679;100.9976;89.2178;96.3617;114.2911;159.5605;131.3983;124.0409;84.3581;197.8455;124.5862;72.6805;159.7297;79.7648;70.4701;43.2449;39.599;0.491;0;0;0;0.9507;7.4789;29.9014;110.4196;0.617431;2.622977;104.118805;202.445496;579.494995;1047.815063;1596.391968;2161.435547;2532.626465;2779.242432;2812.986816;2821.992676;NA;NA;8.54339;7.08431;14.11341;48.32808;53.56287;114.23041;43.99744;7.72696;11.6803;NA;NA;NA;NA;NA;NA;164;NA;NA;NA;NA;NA;NA;15.0759;18.2208;16.9563;14.0976;6.5995;2.8547;-4.9408;96.1559;128.4273;247.6393;205.7204;159.734;60.6993;112.8137;0;0;0;0.3966;6.1706;19.395;67.0625;921.687744;1486.532349;2012.178101;2435.105225;2644.48291;2757.908936;2767.969238;76.70158;77.61665;72.87903;14.91135;8.81065;NA;NA;185;NA;NA;NA;NA;NA;NA
"2013";-9.9033;-8.7818;-3.8259;2.0704;11.5103;14.8042;18.6163;16.3083;11.9051;6.9498;-2.3365;-9.1589;82.1928;88.3429;110.4537;78.8585;190.1999;173.8269;139.9106;116.5243;165.4639;121.2687;130.7596;123.4343;63.941;73.9992;79.6472;25.8624;20.6799;0;0;0;0.2466;16.6372;62.8672;112.1652;13.834558;13.834558;27.217682;120.873184;477.692474;921.818909;1498.922729;2004.479492;2361.633301;2585.617188;2628.004395;2628.585693;NA;NA;NA;22.17249;46.18889;22.09246;40.48884;46.89167;22.73769;18.75938;NA;NA;NA;NA;NA;NA;NA;177;NA;NA;NA;NA;NA;NA;15.6107;17.696;18.2272;12.373;7.9554;-2.2727;-5.0679;131.3983;124.0409;84.3581;197.8455;124.5862;72.6805;159.7297;0;0;0;0.9507;7.4789;29.9014;110.4196;1047.815063;1596.391968;2161.435547;2532.626465;2779.242432;2812.986816;2821.992676;48.32808;53.56287;114.23041;43.99744;7.72696;11.6803;NA;164;NA;NA;NA;NA;NA;NA
