plot_id,stem_id,short_id,long_id,species_id,x,y,year,dbh
H1823,2434,NA,NA,TOC,92.5,97.5,2011,153
H1823,2434,NA,NA,TOC,92.5,97.5,2019,156
H1823,2435,NA,NA,TOC,94,99,1994,120
H1823,2435,NA,NA,TOC,94,99,2004,139
H1823,2435,NA,NA,TOC,94,99,2011,154
H1823,2435,NA,NA,TOC,94,99,2019,164
H1823,2436,NA,NA,TOC,96.5,99,1994,152
H1823,2436,NA,NA,TOC,96.5,99,2004,178
H1823,2436,NA,NA,TOC,96.5,99,2011,201
H1823,2436,NA,NA,TOC,96.5,99,2019,218
H1823,2437,NA,NA,TOC,96.75,99.75,2004,113
H1823,2437,NA,NA,TOC,96.75,99.75,2011,130
H1823,2437,NA,NA,TOC,96.75,99.75,2019,144
H1823,2438,NA,NA,TOC,98,99.25,2011,66
H1823,2438,NA,NA,TOC,98,99.25,2019,78
H1823,2439,NA,NA,TOC,97,98.5,2011,69
H1823,2439,NA,NA,TOC,97,98.5,2019,71
H1823,2440,NA,NA,TOC,96,99,2011,58
H1823,2440,NA,NA,TOC,96,99,2019,58
H1823,2441,NA,NA,TOC,92,99.5,2011,73
H1823,2441,NA,NA,TOC,92,99.5,2019,64
H1823,2445,NA,NA,TOC,100,97,1994,57
H1823,2445,NA,NA,TOC,100,97,2004,NA
H1823,2445,NA,NA,TOC,100,97,2019,192
H1823,25,NA,NA,TOC,16.5,0.75,2011,64
H1823,25,NA,NA,TOC,16.5,0.75,2019,61
H1823,26,NA,NA,TOC,17,8.25,2011,136
H1823,26,NA,NA,TOC,17,8.25,2019,145
H1823,261,NA,NA,TOC,2.75,14.5,2011,50
H1823,261,NA,NA,TOC,2.75,14.5,2019,50
H1823,263,NA,NA,TOC,9.75,11.75,1994,52
H1823,263,NA,NA,TOC,9.75,11.75,2004,63
H1823,263,NA,NA,TOC,9.75,11.75,2011,76
H1823,263,NA,NA,TOC,9.75,11.75,2019,85
H1823,264,NA,NA,TOC,8.75,10,2004,70
H1823,264,NA,NA,TOC,8.75,10,2011,80
H1823,264,NA,NA,TOC,8.75,10,2019,85
H1823,265,NA,NA,TOC,8,12,1994,151
H1823,265,NA,NA,TOC,8,12,2004,165
H1823,265,NA,NA,TOC,8,12,2011,184
H1823,265,NA,NA,TOC,8,12,2019,193
H1823,266,NA,NA,TOC,7.5,11.25,1994,85
H1823,266,NA,NA,TOC,7.5,11.25,2004,88
H1823,266,NA,NA,TOC,7.5,11.25,2011,89
H1823,266,NA,NA,TOC,7.5,11.25,2019,89
H1823,267,NA,NA,TOC,7,12,1994,59
H1823,267,NA,NA,TOC,7,12,2004,61
H1823,267,NA,NA,TOC,7,12,2011,75
H1823,267,NA,NA,TOC,7,12,2019,87
H1823,268,NA,NA,TOC,8.75,13.25,1994,56
H1823,268,NA,NA,TOC,8.75,13.25,2004,88
H1823,268,NA,NA,TOC,8.75,13.25,2011,98
H1823,268,NA,NA,TOC,8.75,13.25,2019,103
H1823,269,NA,NA,TOC,7,14,1994,99
H1823,269,NA,NA,TOC,7,14,2004,95
H1823,269,NA,NA,TOC,7,14,2011,109
H1823,269,NA,NA,TOC,7,14,2019,109
H1823,27,NA,NA,TOC,17.5,8,2011,74
H1823,27,NA,NA,TOC,17.5,8,2019,71
H1823,270,NA,NA,TOC,8.5,14.25,1994,77
H1823,270,NA,NA,TOC,8.5,14.25,2004,103
H1823,270,NA,NA,TOC,8.5,14.25,2011,113
H1823,270,NA,NA,TOC,8.5,14.25,2019,113
H1823,271,NA,NA,TOC,5,15,1994,282
H1823,271,NA,NA,TOC,5,15,2004,295
H1823,271,NA,NA,TOC,5,15,2011,306
H1823,271,NA,NA,TOC,5,15,2019,306
H1823,272,NA,NA,TOC,7,16,1994,97
H1823,272,NA,NA,TOC,7,16,2004,116
H1823,272,NA,NA,TOC,7,16,2011,125
H1823,272,NA,NA,TOC,7,16,2019,125
H1823,273,NA,NA,TOC,7,17,1994,56
H1823,273,NA,NA,TOC,7,17,2004,62
H1823,273,NA,NA,TOC,7,17,2011,69
H1823,273,NA,NA,TOC,7,17,2019,70
H1823,274,NA,NA,TOC,5.75,17,1994,78
H1823,274,NA,NA,TOC,5.75,17,2004,84
H1823,274,NA,NA,TOC,5.75,17,2011,90
H1823,274,NA,NA,TOC,5.75,17,2019,90
H1823,275,NA,NA,TOC,4,17.5,1994,165
H1823,275,NA,NA,TOC,4,17.5,2004,184
H1823,275,NA,NA,TOC,4,17.5,2011,198
H1823,275,NA,NA,TOC,4,17.5,2019,206
H1823,276,NA,NA,TOC,2,17,1994,154
H1823,276,NA,NA,TOC,2,17,2004,172
H1823,276,NA,NA,TOC,2,17,2011,190
H1823,276,NA,NA,TOC,2,17,2019,211
H1823,277,NA,To0C30,TOC,2,18.5,1994,217
H1823,277,NA,To0C30,TOC,2,18.5,2004,228
H1823,277,NA,To0C30,TOC,2,18.5,2011,251
H1823,277,NA,To0C30,TOC,2,18.5,2019,263
H1823,278,NA,NA,TOC,2.75,19,1994,137
H1823,278,NA,NA,TOC,2.75,19,2004,132
H1823,278,NA,NA,TOC,2.75,19,2011,139
H1823,278,NA,NA,TOC,2.75,19,2019,139
H1823,279,NA,NA,TOC,1,15.5,1994,162
H1823,279,NA,NA,TOC,1,15.5,2004,183
H1823,279,NA,NA,TOC,1,15.5,2011,203
H1823,279,NA,NA,TOC,1,15.5,2019,214
H1823,28,NA,NA,TOC,10.25,8.75,2011,74
H1823,28,NA,NA,TOC,10.25,8.75,2019,79
H1823,280,NA,NA,TOC,3,14.5,1994,73
H1823,280,NA,NA,TOC,3,14.5,2004,91
H1823,280,NA,NA,TOC,3,14.5,2011,104
H1823,280,NA,NA,TOC,3,14.5,2019,114
H1823,281,NA,NA,TOC,2,13.5,1994,82
H1823,281,NA,NA,TOC,2,13.5,2004,100
H1823,281,NA,NA,TOC,2,13.5,2011,116
H1823,281,NA,NA,TOC,2,13.5,2019,125
H1823,282,NA,NA,TOC,4,13,1994,52
H1823,282,NA,NA,TOC,4,13,2004,68
H1823,282,NA,NA,TOC,4,13,2011,87
H1823,282,NA,NA,TOC,4,13,2019,96
H1823,283,NA,NA,TOC,2.25,11.5,1994,101
H1823,283,NA,NA,TOC,2.25,11.5,2004,122
H1823,283,NA,NA,TOC,2.25,11.5,2011,144
H1823,283,NA,NA,TOC,2.25,11.5,2019,157
H1823,284,NA,NA,TOC,2.5,11,1994,67
H1823,284,NA,NA,TOC,2.5,11,2004,89
H1823,284,NA,NA,TOC,2.5,11,2011,109
H1823,284,NA,NA,TOC,2.5,11,2019,124
H1823,285,NA,NA,TOC,1.75,10.5,1994,112
H1823,285,NA,NA,TOC,1.75,10.5,2004,134
H1823,285,NA,NA,TOC,1.75,10.5,2011,157
H1823,285,NA,NA,TOC,1.75,10.5,2019,173
H1823,286,NA,NA,TOC,5,11,2004,102
H1823,286,NA,NA,TOC,5,11,2011,107
H1823,286,NA,NA,TOC,5,11,2019,115
H1823,287,NA,NA,TOC,10,13.75,1994,90
H1823,287,NA,NA,TOC,10,13.75,2004,104
H1823,287,NA,NA,TOC,10,13.75,2011,115
H1823,287,NA,NA,TOC,10,13.75,2019,122
H1823,288,NA,NA,TOC,10,12.75,1994,97
H1823,288,NA,NA,TOC,10,12.75,2004,108
H1823,288,NA,NA,TOC,10,12.75,2011,117
H1823,288,NA,NA,TOC,10,12.75,2019,125
H1823,289,NA,NA,TOC,19.75,17.5,2011,57
H1823,289,NA,NA,TOC,19.75,17.5,2019,57
H1823,290,NA,NA,TOC,11,12,1994,291
H1823,290,NA,NA,TOC,11,12,2004,309
H1823,290,NA,NA,TOC,11,12,2011,330
H1823,290,NA,NA,TOC,11,12,2019,332
H1823,291,NA,NA,TOC,11.5,12.75,1994,56
H1823,291,NA,NA,TOC,11.5,12.75,2004,56
H1823,291,NA,NA,TOC,11.5,12.75,2011,56
H1823,291,NA,NA,TOC,11.5,12.75,2019,60
H1823,292,NA,NA,TOC,11.5,13.5,1994,101
H1823,292,NA,NA,TOC,11.5,13.5,2004,113
H1823,292,NA,NA,TOC,11.5,13.5,2011,122
H1823,292,NA,NA,TOC,11.5,13.5,2019,129
H1823,293,NA,NA,TOC,11,13.5,1994,52
H1823,293,NA,NA,TOC,11,13.5,2004,56
H1823,293,NA,NA,TOC,11,13.5,2011,60
H1823,293,NA,NA,TOC,11,13.5,2019,56
H1823,294,NA,NA,TOC,11.75,14.5,1994,50
H1823,294,NA,NA,TOC,11.75,14.5,2004,52
H1823,294,NA,NA,TOC,11.75,14.5,2011,53
H1823,294,NA,NA,TOC,11.75,14.5,2019,53
H1823,295,NA,NA,TOC,11.25,14.5,1994,136
H1823,295,NA,NA,TOC,11.25,14.5,2004,153
H1823,295,NA,NA,TOC,11.25,14.5,2011,172
H1823,295,NA,NA,TOC,11.25,14.5,2019,181
H1823,296,NA,NA,TOC,11.25,15,1994,55
H1823,296,NA,NA,TOC,11.25,15,2004,58
H1823,296,NA,NA,TOC,11.25,15,2011,60
H1823,296,NA,NA,TOC,11.25,15,2019,60
H1823,297,NA,NA,TOC,11.25,15.75,1994,240
H1823,297,NA,NA,TOC,11.25,15.75,2004,257
H1823,297,NA,NA,TOC,11.25,15.75,2011,275
H1823,297,NA,NA,TOC,11.25,15.75,2019,286
H1823,298,NA,NA,TOC,13,11.5,1994,178
H1823,298,NA,NA,TOC,13,11.5,2004,183
H1823,298,NA,NA,TOC,13,11.5,2011,196
H1823,298,NA,NA,TOC,13,11.5,2019,203
H1823,3,NA,NA,TOC,7,4,2011,55
H1823,3,NA,NA,TOC,7,4,2019,66
H1823,300,NA,NA,TOC,14,12.25,1994,52
H1823,300,NA,NA,TOC,14,12.25,2004,52
H1823,300,NA,NA,TOC,14,12.25,2011,49
H1823,300,NA,NA,TOC,14,12.25,2019,58
H1823,302,NA,To0C52,TOC,17,11.5,1994,261
H1823,302,NA,To0C52,TOC,17,11.5,2004,280
H1823,302,NA,To0C52,TOC,17,11.5,2011,303
H1823,302,NA,To0C52,TOC,17,11.5,2019,322
H1823,304,NA,NA,TOC,19,10.5,1994,155
H1823,304,NA,NA,TOC,19,10.5,2004,165
H1823,304,NA,NA,TOC,19,10.5,2011,174
H1823,304,NA,NA,TOC,19,10.5,2019,178
H1823,305,NA,NA,TOC,15.5,13.5,1994,111
H1823,305,NA,NA,TOC,15.5,13.5,2004,129
H1823,305,NA,NA,TOC,15.5,13.5,2011,139
H1823,305,NA,NA,TOC,15.5,13.5,2019,139
H1823,307,NA,NA,TOC,15,14.5,1994,300
H1823,307,NA,NA,TOC,15,14.5,2004,319
H1823,307,NA,NA,TOC,15,14.5,2011,339
H1823,307,NA,NA,TOC,15,14.5,2019,352
H1823,308,NA,NA,TOC,14,16,1994,62
H1823,308,NA,NA,TOC,14,16,2004,67
H1823,308,NA,NA,TOC,14,16,2011,73
H1823,308,NA,NA,TOC,14,16,2019,73
H1823,309,NA,NA,TOC,14,16.5,1994,77
H1823,309,NA,NA,TOC,14,16.5,2004,95
H1823,309,NA,NA,TOC,14,16.5,2011,110
H1823,309,NA,NA,TOC,14,16.5,2019,117
H1823,31,NA,NA,TOC,11,5.5,1994,105
H1823,31,NA,NA,TOC,11,5.5,2004,107
H1823,31,NA,NA,TOC,11,5.5,2011,106
H1823,31,NA,NA,TOC,11,5.5,2019,120
H1823,311,NA,NA,TOC,18.75,17,1994,98
H1823,311,NA,NA,TOC,18.75,17,2004,115
H1823,311,NA,NA,TOC,18.75,17,2011,136
H1823,311,NA,NA,TOC,18.75,17,2019,140
H1823,312,NA,NA,TOC,19.25,17.5,1994,104
H1823,312,NA,NA,TOC,19.25,17.5,2004,116
H1823,312,NA,NA,TOC,19.25,17.5,2011,132
H1823,312,NA,NA,TOC,19.25,17.5,2019,144
H1823,314,NA,NA,TOC,17.75,14.5,1994,86
H1823,314,NA,NA,TOC,17.75,14.5,2004,90
H1823,314,NA,NA,TOC,17.75,14.5,2011,95
H1823,314,NA,NA,TOC,17.75,14.5,2019,95
H1823,315,NA,NA,TOC,18,15,1994,177
H1823,315,NA,NA,TOC,18,15,2004,197
H1823,315,NA,NA,TOC,18,15,2011,220
H1823,315,NA,NA,TOC,18,15,2019,228
H1823,316,NA,NA,TOC,18.75,15,1994,52
H1823,316,NA,NA,TOC,18.75,15,2004,53
H1823,316,NA,NA,TOC,18.75,15,2011,58
H1823,316,NA,NA,TOC,18.75,15,2019,53
H1823,319,NA,NA,TOC,30,12.75,2011,79
H1823,319,NA,NA,TOC,30,12.75,2019,93
H1823,32,NA,NA,TOC,11.5,4.75,1994,80
H1823,32,NA,NA,TOC,11.5,4.75,2004,94
H1823,32,NA,NA,TOC,11.5,4.75,2011,108
H1823,32,NA,NA,TOC,11.5,4.75,2019,116
H1823,320,NA,NA,TOC,29,17.5,2011,53
H1823,320,NA,NA,TOC,29,17.5,2019,53
H1823,321,NA,NA,TOC,27.75,17,2011,75
H1823,321,NA,NA,TOC,27.75,17,2019,77
H1823,322,NA,NA,TOC,24,16.5,2011,52
H1823,322,NA,NA,TOC,24,16.5,2019,52
H1823,323,NA,NA,TOC,24,16.75,2011,53
H1823,323,NA,NA,TOC,24,16.75,2019,54
H1823,324,NA,NA,TOC,24.5,10.5,1994,255
H1823,324,NA,NA,TOC,24.5,10.5,2004,268
H1823,324,NA,NA,TOC,24.5,10.5,2011,280
H1823,324,NA,NA,TOC,24.5,10.5,2019,284
H1823,325,NA,NA,TOC,28.75,10.25,1994,81
H1823,325,NA,NA,TOC,28.75,10.25,2004,205
H1823,325,NA,NA,TOC,28.75,10.25,2011,223
H1823,325,NA,NA,TOC,28.75,10.25,2019,230
H1823,326,NA,NA,TOC,27,10.25,2004,63
H1823,326,NA,NA,TOC,27,10.25,2011,66
H1823,326,NA,NA,TOC,27,10.25,2019,63
H1823,327,NA,NA,TOC,28,10.5,2004,98
H1823,327,NA,NA,TOC,28,10.5,2011,115
H1823,327,NA,NA,TOC,28,10.5,2019,120
H1823,328,NA,NA,TOC,20.25,11.25,1994,62
H1823,328,NA,NA,TOC,20.25,11.25,2004,73
H1823,328,NA,NA,TOC,20.25,11.25,2011,80
H1823,328,NA,NA,TOC,20.25,11.25,2019,82
H1823,33,NA,NA,TOC,11.25,4,1994,95
H1823,33,NA,NA,TOC,11.25,4,2004,107
H1823,33,NA,NA,TOC,11.25,4,2011,121
H1823,33,NA,NA,TOC,11.25,4,2019,124
H1823,330,NA,NA,TOC,27,12,1994,152
H1823,330,NA,NA,TOC,27,12,2004,180
H1823,330,NA,NA,TOC,27,12,2011,168
H1823,330,NA,NA,TOC,27,12,2019,171
H1823,331,NA,NA,TOC,25.5,12,1994,196
H1823,331,NA,NA,TOC,25.5,12,2004,213
H1823,331,NA,NA,TOC,25.5,12,2011,231
H1823,331,NA,NA,TOC,25.5,12,2019,245
H1823,332,NA,NA,TOC,25,11.25,1994,55
H1823,332,NA,NA,TOC,25,11.25,2004,60
H1823,332,NA,NA,TOC,25,11.25,2011,64
H1823,332,NA,NA,TOC,25,11.25,2019,64
H1823,333,NA,NA,TOC,24,11,1994,63
H1823,333,NA,NA,TOC,24,11,2004,69
H1823,333,NA,NA,TOC,24,11,2011,70
H1823,333,NA,NA,TOC,24,11,2019,70
H1823,334,NA,NA,TOC,24,12,1994,57
H1823,334,NA,NA,TOC,24,12,2004,67
H1823,334,NA,NA,TOC,24,12,2011,72
H1823,334,NA,NA,TOC,24,12,2019,72
H1823,335,NA,NA,TOC,24.5,13,1994,113
H1823,335,NA,NA,TOC,24.5,13,2004,138
H1823,335,NA,NA,TOC,24.5,13,2011,156
H1823,335,NA,NA,TOC,24.5,13,2019,170
H1823,336,NA,NA,TOC,25,13,1994,162
H1823,336,NA,NA,TOC,25,13,2004,160
H1823,336,NA,NA,TOC,25,13,2011,155
H1823,336,NA,NA,TOC,25,13,2019,150
H1823,338,NA,NA,TOC,26,15.5,1994,110
H1823,338,NA,NA,TOC,26,15.5,2004,132
H1823,338,NA,NA,TOC,26,15.5,2011,152
H1823,338,NA,NA,TOC,26,15.5,2019,161
H1823,339,NA,NA,TOC,24.25,12,1994,100
H1823,339,NA,NA,TOC,24.25,12,2004,61
H1823,339,NA,NA,TOC,24.25,12,2011,98
H1823,339,NA,NA,TOC,24.25,12,2019,99
H1823,34,NA,NA,TOC,11.5,3.5,1994,52
H1823,34,NA,NA,TOC,11.5,3.5,2004,54
H1823,34,NA,NA,TOC,11.5,3.5,2011,55
H1823,34,NA,NA,TOC,11.5,3.5,2019,53
H1823,341,NA,NA,TOC,22,15,1994,111
H1823,341,NA,NA,TOC,22,15,2004,121
H1823,341,NA,NA,TOC,22,15,2011,134
H1823,341,NA,NA,TOC,22,15,2019,142
H1823,342,NA,NA,TOC,22.75,16.5,1994,105
H1823,342,NA,NA,TOC,22.75,16.5,2004,122
H1823,342,NA,NA,TOC,22.75,16.5,2011,139
H1823,342,NA,NA,TOC,22.75,16.5,2019,150
H1823,343,NA,NA,TOC,22.75,17,1994,101
H1823,343,NA,NA,TOC,22.75,17,2004,120
H1823,343,NA,NA,TOC,22.75,17,2011,133
H1823,343,NA,NA,TOC,22.75,17,2019,146
H1823,344,NA,NA,TOC,20.5,17.75,2011,59
H1823,344,NA,NA,TOC,20.5,17.75,2019,59
H1823,346,NA,NA,TOC,28.75,19.25,1994,249
H1823,346,NA,NA,TOC,28.75,19.25,2004,252
H1823,346,NA,NA,TOC,28.75,19.25,2011,284
H1823,346,NA,NA,TOC,28.75,19.25,2019,284
H1823,348,NA,NA,TOC,30,19,1994,110
H1823,348,NA,NA,TOC,30,19,2004,126
H1823,348,NA,NA,TOC,30,19,2011,143
H1823,348,NA,NA,TOC,30,19,2019,168
H1823,349,NA,NA,TOC,28,18,1994,53
H1823,349,NA,NA,TOC,28,18,2004,135
H1823,349,NA,NA,TOC,28,18,2011,NA
H1823,35,NA,NA,TOC,11,2,1994,52
H1823,35,NA,NA,TOC,11,2,2004,60
H1823,35,NA,NA,TOC,11,2,2011,64
H1823,35,NA,NA,TOC,11,2,2019,62
H1823,350,NA,NA,TOC,30,19.75,2004,153
H1823,350,NA,NA,TOC,30,19.75,2011,167
H1823,350,NA,NA,TOC,30,19.75,2019,170
H1823,354,NA,NA,TOC,37,10.75,2011,253
H1823,354,NA,NA,TOC,37,10.75,2019,263
H1823,355,NA,NA,TOC,40,14.25,2011,66
H1823,355,NA,NA,TOC,40,14.25,2019,70
H1823,356,NA,NA,TOC,32.5,12.25,2011,53
H1823,356,NA,NA,TOC,32.5,12.25,2019,60
H1823,357,NA,NA,TOC,30.25,14,2011,51
H1823,357,NA,NA,TOC,30.25,14,2019,52
H1823,361,NA,NA,TOC,35.75,17.5,1994,66
H1823,361,NA,NA,TOC,35.75,17.5,2004,65
H1823,361,NA,NA,TOC,35.75,17.5,2011,68
H1823,361,NA,NA,TOC,35.75,17.5,2019,68
H1823,362,NA,NA,TOC,36.5,18,1994,169
H1823,362,NA,NA,TOC,36.5,18,2004,184
H1823,362,NA,NA,TOC,36.5,18,2011,213
H1823,362,NA,NA,TOC,36.5,18,2019,224
H1823,363,NA,NA,TOC,36.25,19,1994,102
H1823,363,NA,NA,TOC,36.25,19,2004,118
H1823,363,NA,NA,TOC,36.25,19,2011,128
H1823,363,NA,NA,TOC,36.25,19,2019,134
H1823,364,NA,NA,TOC,35,19.75,1994,153
H1823,364,NA,NA,TOC,35,19.75,2004,178
H1823,364,NA,NA,TOC,35,19.75,2011,194
H1823,364,NA,NA,TOC,35,19.75,2019,199
H1823,365,NA,NA,TOC,39.5,17.25,1994,87
H1823,365,NA,NA,TOC,39.5,17.25,2004,93
H1823,365,NA,NA,TOC,39.5,17.25,2011,98
H1823,365,NA,NA,TOC,39.5,17.25,2019,97
H1823,366,NA,NA,TOC,38.5,15.75,1994,96
H1823,366,NA,NA,TOC,38.5,15.75,2004,116
H1823,366,NA,NA,TOC,38.5,15.75,2011,136
H1823,366,NA,NA,TOC,38.5,15.75,2019,143
H1823,368,NA,NA,TOC,36.25,10.75,2011,56
H1823,368,NA,NA,TOC,36.25,10.75,2019,62
H1823,37,NA,NA,TOC,17.75,7,1994,51
H1823,37,NA,NA,TOC,17.75,7,2004,51
H1823,37,NA,NA,TOC,17.75,7,2011,53
H1823,37,NA,NA,TOC,17.75,7,2019,52
H1823,370,NA,NA,TOC,40,10.25,1994,91
H1823,370,NA,NA,TOC,40,10.25,2004,120
H1823,370,NA,NA,TOC,40,10.25,2011,144
H1823,370,NA,NA,TOC,40,10.25,2019,164
H1823,373,NA,NA,TOC,30.75,11.5,1994,65
H1823,373,NA,NA,TOC,30.75,11.5,2004,86
H1823,373,NA,NA,TOC,30.75,11.5,2011,101
H1823,373,NA,NA,TOC,30.75,11.5,2019,104
H1823,374,NA,NA,TOC,32,13.5,2004,67
H1823,374,NA,NA,TOC,32,13.5,2011,83
H1823,374,NA,NA,TOC,32,13.5,2019,98
H1823,375,NA,NA,TOC,31.25,15.75,1994,50
H1823,375,NA,NA,TOC,31.25,15.75,2004,57
H1823,375,NA,NA,TOC,31.25,15.75,2011,64
H1823,375,NA,NA,TOC,31.25,15.75,2019,66
H1823,376,NA,NA,TOC,30.25,15.75,2004,57
H1823,376,NA,NA,TOC,30.25,15.75,2011,71
H1823,376,NA,NA,TOC,30.25,15.75,2019,79
H1823,377,NA,NA,TOC,32,16,2004,53
H1823,377,NA,NA,TOC,32,16,2011,57
H1823,377,NA,NA,TOC,32,16,2019,61
H1823,378,NA,NA,TOC,32.5,15.5,2004,52
H1823,378,NA,NA,TOC,32.5,15.5,2011,56
H1823,378,NA,NA,TOC,32.5,15.5,2019,56
H1823,379,NA,NA,TOC,35,10,1994,182
H1823,379,NA,NA,TOC,35,10,2004,233
H1823,379,NA,NA,TOC,35,10,2011,235
H1823,379,NA,NA,TOC,35,10,2019,245
H1823,38,NA,NA,TOC,16.5,7,1994,218
H1823,38,NA,NA,TOC,16.5,7,2004,233
H1823,38,NA,NA,TOC,16.5,7,2011,249
H1823,38,NA,NA,TOC,16.5,7,2019,257
H1823,383,NA,NA,TOC,46,13,2011,56
H1823,383,NA,NA,TOC,46,13,2019,55
H1823,384,NA,NA,TOC,43.5,19,2011,50
H1823,384,NA,NA,TOC,43.5,19,2019,62
H1823,386,NA,NA,TOC,44.25,10.75,1994,64
H1823,386,NA,NA,TOC,44.25,10.75,2004,64
H1823,386,NA,NA,TOC,44.25,10.75,2011,69
H1823,386,NA,NA,TOC,44.25,10.75,2019,76
H1823,387,NA,NA,TOC,43.75,11,2004,59
H1823,387,NA,NA,TOC,43.75,11,2011,73
H1823,387,NA,NA,TOC,43.75,11,2019,85
H1823,388,NA,NA,TOC,45,11,1994,75
H1823,388,NA,NA,TOC,45,11,2004,77
H1823,388,NA,NA,TOC,45,11,2011,78
H1823,388,NA,NA,TOC,45,11,2019,76
H1823,389,NA,NA,TOC,47,10.5,1994,60
H1823,389,NA,NA,TOC,47,10.5,2004,58
H1823,389,NA,NA,TOC,47,10.5,2011,NA
H1823,39,NA,NA,TOC,15.5,6.5,1994,152
H1823,39,NA,NA,TOC,15.5,6.5,2004,171
H1823,39,NA,NA,TOC,15.5,6.5,2011,187
H1823,39,NA,NA,TOC,15.5,6.5,2019,193
H1823,390,NA,NA,TOC,46,12,2004,52
H1823,390,NA,NA,TOC,46,12,2011,61
H1823,390,NA,NA,TOC,46,12,2019,61
H1823,391,NA,NA,TOC,43.5,12,1994,157
H1823,391,NA,NA,TOC,43.5,12,2004,160
H1823,391,NA,NA,TOC,43.5,12,2011,196
H1823,391,NA,NA,TOC,43.5,12,2019,208
H1823,392,NA,NA,TOC,43.5,16.75,1994,63
H1823,392,NA,NA,TOC,43.5,16.75,2004,66
H1823,392,NA,NA,TOC,43.5,16.75,2011,69
H1823,392,NA,NA,TOC,43.5,16.75,2019,75
H1823,393,NA,NA,TOC,41,17,1994,215
H1823,393,NA,NA,TOC,41,17,2004,236
H1823,393,NA,NA,TOC,41,17,2011,256
H1823,393,NA,NA,TOC,41,17,2019,276
H1823,394,NA,NA,TOC,42,17,1994,233
H1823,394,NA,NA,TOC,42,17,2004,256
H1823,394,NA,NA,TOC,42,17,2011,282
H1823,394,NA,NA,TOC,42,17,2019,304
H1823,395,NA,NA,TOC,44.5,16.75,1994,74
H1823,395,NA,NA,TOC,44.5,16.75,2004,85
H1823,395,NA,NA,TOC,44.5,16.75,2011,91
H1823,395,NA,NA,TOC,44.5,16.75,2019,95
H1823,396,NA,NA,TOC,44.5,16.5,1994,82
H1823,396,NA,NA,TOC,44.5,16.5,2004,93
H1823,396,NA,NA,TOC,44.5,16.5,2011,107
H1823,396,NA,NA,TOC,44.5,16.5,2019,119
H1823,398,NA,NA,TOC,45,15,1994,101
H1823,398,NA,NA,TOC,45,15,2004,90
H1823,398,NA,NA,TOC,45,15,2011,103
H1823,398,NA,NA,TOC,45,15,2019,114
H1823,399,NA,NA,TOC,46,15,1994,75
H1823,399,NA,NA,TOC,46,15,2004,138
H1823,399,NA,NA,TOC,46,15,2011,171
H1823,399,NA,NA,TOC,46,15,2019,201
H1823,4,NA,NA,TOC,8,8,2011,58
H1823,4,NA,NA,TOC,8,8,2019,85
H1823,40,NA,NA,TOC,15.75,8,1994,78
H1823,40,NA,NA,TOC,15.75,8,2004,84
H1823,40,NA,NA,TOC,15.75,8,2011,89
H1823,40,NA,NA,TOC,15.75,8,2019,86
H1823,401,NA,NA,TOC,45.65,11.32,2019,50
H1823,402,NA,NA,TOC,45.72,16.7,2019,52
H1823,403,NA,NA,TOC,47.32,16.14,2019,55
H1823,404,NA,NA,TOC,55,19.75,1994,100
H1823,404,NA,NA,TOC,55,19.75,2004,114
H1823,404,NA,NA,TOC,55,19.75,2011,124
H1823,404,NA,NA,TOC,55,19.75,2019,138
H1823,405,NA,NA,TOC,58,12,1994,170
H1823,405,NA,NA,TOC,58,12,2004,194
H1823,405,NA,NA,TOC,58,12,2011,214
H1823,405,NA,NA,TOC,58,12,2019,233
H1823,406,NA,NA,TOC,59,12.75,1994,65
H1823,406,NA,NA,TOC,59,12.75,2004,108
H1823,406,NA,NA,TOC,59,12.75,2011,222
H1823,406,NA,NA,TOC,59,12.75,2019,225
H1823,407,NA,NA,TOC,59,14.25,1994,112
H1823,407,NA,NA,TOC,59,14.25,2004,115
H1823,407,NA,NA,TOC,59,14.25,2011,127
H1823,407,NA,NA,TOC,59,14.25,2019,117
H1823,408,NA,NA,TOC,58,14.75,1994,210
H1823,408,NA,NA,TOC,58,14.75,2004,227
H1823,408,NA,NA,TOC,58,14.75,2011,245
H1823,408,NA,NA,TOC,58,14.75,2019,250
H1823,409,NA,NA,TOC,58,16,1994,100
H1823,409,NA,NA,TOC,58,16,2004,113
H1823,409,NA,NA,TOC,58,16,2011,130
H1823,409,NA,NA,TOC,58,16,2019,140
H1823,41,NA,NA,TOC,14.5,8.25,1994,52
H1823,41,NA,NA,TOC,14.5,8.25,2004,59
H1823,41,NA,NA,TOC,14.5,8.25,2011,63
H1823,41,NA,NA,TOC,14.5,8.25,2019,61
H1823,411,NA,NA,TOC,58,18.25,1994,102
H1823,411,NA,NA,TOC,58,18.25,2004,120
H1823,411,NA,NA,TOC,58,18.25,2011,135
H1823,411,NA,NA,TOC,58,18.25,2019,147
H1823,412,NA,NA,TOC,56.5,18,1994,85
H1823,412,NA,NA,TOC,56.5,18,2004,101
H1823,412,NA,NA,TOC,56.5,18,2011,119
H1823,412,NA,NA,TOC,56.5,18,2019,132
H1823,413,NA,NA,TOC,52.25,17,2004,66
H1823,413,NA,NA,TOC,52.25,17,2011,80
H1823,413,NA,NA,TOC,52.25,17,2019,85
H1823,414,NA,NA,TOC,56,16,2004,191
H1823,414,NA,NA,TOC,56,16,2011,206
H1823,414,NA,NA,TOC,56,16,2019,211
